FRAME,DIHEDROS
0,-140.779
1,-147.949
2,-131.633
3,-150.405
4,-154.407
5,-149.094
6,-161.227
7,-154.76
8,-145.137
9,-136.412
10,-150.876
11,-159.933
12,-158.082
13,-147.506
14,-138.732
15,-152.445
16,-149.047
17,-145.662
18,-161.145
19,-153.978
20,-145.528
21,-154.444
22,-147.525
23,-133.301
24,-135.711
25,-155.821
26,-158.754
27,-134.952
28,-155.24
29,-158.346
30,-150.612
31,-150.198
32,-152.986
33,-155.237
34,-143.016
35,-160.121
36,-153.707
37,-139.823
38,-147.017
39,-151.366
40,-140.28
41,-149.037
42,-162.4
43,-148.9
44,-151.162
45,-156.418
46,-143.363
47,-142.427
48,-152.823
49,-136.12
50,-144.59
51,-138.109
52,-141.932
53,-143.591
54,-145.516
55,-144.321
56,-137.777
57,-141.019
58,-147.775
59,-153.09
60,-154.456
61,-137.209
62,-139.359
63,-159.866
64,-157.016
65,-156.374
66,-137.472
67,-142.007
68,-160.186
69,-144.729
70,-155.171
71,-157.207
72,-147.86
73,-160.342
74,-135.718
75,-162.305
76,-144.079
77,-143.921
78,-151.705
79,-152.587
80,-158.825
81,-148.494
82,-149.193
83,-152.493
84,-137.954
85,-131.721
86,-152.149
87,-146.289
88,-149.267
89,-151.63
90,-138.508
91,-155.44
92,-139.384
93,-158.408
94,-138.81
95,-144.91
96,-130.431
97,-149.066
98,-149.042
99,-145.518
100,-148.066
101,-143.012
102,-134.995
103,-141.524
104,-153.942
105,-143.382
106,-147.361
107,-159.386
108,-150.527
109,-147.23
110,-153.102
111,-149.709
112,-130.754
113,-141.604
114,-149.86
115,-133.721
116,-152.649
117,-152.072
118,-156.271
119,-132.35
120,-154.103
121,-151.918
122,-141.54
123,-145.135
124,-157.234
125,-142.413
126,-152.086
127,-146.273
128,-153.011
129,-153.087
130,-146.606
131,-136.365
132,-144.829
133,-149.253
134,-140.887
135,-161.442
136,-154.505
137,-151.018
138,-138.93
139,-149.981
140,-143.295
141,-145.901
