FRAME,DIHEDROS
0,-79.863
1,-77.802
2,-78.497
3,-80.277
4,-86.01
5,-70.85
6,-92.573
7,-93.141
8,-76.283
9,-81.528
10,-76.99
11,-81.43
12,-81.496
13,-80.457
14,-86.192
15,-85.031
16,-85.193
17,-76.909
18,-80.08
19,-85.632
20,-91.695
21,-93.424
22,-91.721
23,-85.735
24,-87.013
25,-83.056
26,-79.935
27,-81.385
28,-83.539
29,-79.423
30,-79.369
31,-80.239
32,-86.083
33,-98.213
34,-78.076
35,-76.692
36,-76.912
37,-91.768
38,-89.475
39,-86.946
40,-70.511
41,-82.432
42,-83.396
43,-81.011
44,-151.176
45,-151.843
46,-162.274
47,-145.086
48,-164.702
49,174.718
50,-157.799
51,-171.652
52,-162.287
53,-175.558
54,-167.342
55,-160.794
56,-149.877
57,-163.3
58,-171.852
59,178.966
60,-164.482
61,-170.693
62,91.682
63,83.819
64,78.69
65,81.245
66,80.992
67,63.389
68,79.113
69,81.291
70,78.064
71,93.104
72,83.294
73,69.319
74,68.442
75,75.103
76,83.989
77,80.759
78,59.773
79,57.374
80,80.876
81,65.868
82,80.57
83,73.03
84,70.396
85,85.134
86,95.648
87,66.575
88,85.146
89,92.976
90,103.305
91,67.862
92,67.606
93,82.431
94,88.143
95,62.948
96,90.954
97,80.156
98,86.621
99,82.198
100,81.832
101,72.589
102,44.316
103,82.867
104,82.719
105,75.652
106,80.749
107,75.79
108,85.905
109,80.71
110,92.763
111,84.541
112,66.223
113,76.692
114,83.902
115,65.516
116,72.783
117,68.831
118,73.472
119,74.358
120,67.062
121,68.651
122,84.9
123,77.88
124,81.95
125,64.124
126,69.97
127,69.605
128,76.272
129,75.577
130,82.247
131,71.916
132,58.908
133,78.465
134,72.268
135,71.501
136,81.901
137,79.436
138,71.23
139,82.766
140,77.905
141,89.151
142,66.12
143,75.606
144,94.018
145,82.443
146,63.091
147,78.216
148,90.712
149,75.946
150,84.536
151,68.109
152,72.734
153,101.257
154,71.203
155,84.377
156,73.313
157,71.647
158,78.345
159,72.848
160,57.243
161,79.592
162,82.324
163,77.17
164,66.612
165,83.575
166,65.948
167,75.842
168,79.363
169,88.41
170,85.297
171,54.467
172,49.26
173,38.038
174,55.543
175,81.839
176,72.016
177,92.981
178,83.366
179,67.232
180,69.152
181,53.164
182,58.147
183,86.509
184,82.214
185,70.474
186,88.577
187,80.809
188,71.619
189,77.539
190,61.462
191,62.429
192,41.855
193,63.447
194,66.486
195,62.169
196,70.618
197,91.787
198,72.473
199,73.175
200,71.153
201,76.919
202,68.128
203,62.354
204,64.506
205,72.767
206,70.355
207,80.02
208,74.081
209,76.53
210,77.265
211,55.978
212,67.627
213,47.953
214,44.696
215,83.304
216,91.112
217,62.625
218,79.344
219,80.733
220,69.137
221,82.76
222,75.871
223,60.792
224,66.231
225,67.399
226,76.847
227,86.966
228,67.055
229,81.41
230,82.221
231,67.788
232,57.16
233,64.478
234,69.249
235,71.874
236,61.771
237,79.458
238,80.701
239,78.206
240,67.076
241,75.007
242,43.492
243,98.826
244,79.951
245,82.766
246,66.253
247,83.698
248,84.688
249,75.357
250,76.084
251,68.748
252,69.203
253,79.858
254,82.284
255,63.365
256,71.583
257,89.572
258,65.519
259,82.279
260,72.207
261,71.885
262,74.228
263,74.774
264,68.083
265,81.182
266,50.493
267,76.158
268,73.234
269,73.859
270,71.149
271,78.491
272,76.514
273,73.818
274,65.579
275,78.625
276,65.252
277,70.894
278,81.431
279,68.389
280,69.322
281,68.13
282,67.711
283,76.499
284,88.583
285,76.304
286,83.355
287,81.84
288,79.96
289,83.479
290,81.194
291,87.546
292,77.393
293,80.284
294,72.56
295,74.255
296,77.671
297,84.826
298,85.878
299,78.87
300,64.111
301,66.296
302,86.287
303,72.267
304,78.898
305,83.644
306,77.862
307,82.513
308,69.258
309,70.479
310,83.704
311,77.861
312,64.643
313,74.282
314,81.926
315,84.026
316,80.803
317,73.148
318,87.372
319,54.11
320,86.189
321,85.65
322,62.706
323,66.627
324,98.777
325,69.048
326,81.662
327,69.234
328,72.135
329,73.149
330,70.964
331,75.328
332,70.429
333,76.385
334,80.3
335,68.714
336,82.555
337,78.762
338,73.284
339,90.195
340,96.261
341,73.488
342,85.993
343,87.627
344,82.541
345,73.077
346,72.447
347,73.952
348,86.046
349,67.145
350,72.332
351,84.978
352,73.783
353,70.181
354,63.588
355,78.211
356,74.679
357,75.326
358,91.622
359,77.457
360,78.703
361,73.312
362,74.898
363,85.962
364,77.159
365,87.582
366,72.834
367,69.987
368,83.727
369,59.904
370,68.872
371,77.307
372,73.748
373,98.28
374,72.415
375,68.991
376,72.897
377,67.568
378,97.478
379,126.269
380,99.664
381,80.893
382,84.956
383,80.218
384,86.404
385,92.183
386,96.432
387,85.736
388,81.01
389,86.773
390,77.16
391,84.492
392,79.057
393,80.809
394,98.878
395,70.197
396,71.932
397,81.771
