FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
50,NO,3.443,YES,1.804,3.69,-6.61,NO,5.175,NO,3.32,75.589,GAUCHE,-129.747,-80.316,-122.078,S214H_dimer_validated_mini00050.yob
51,YES,1.878,YES,1.849,3.649,-6.61,NO,4.742,YES,3.039,65.512,GAUCHE,-156.051,-60.56,-126.409,S214H_dimer_validated_mini00051.yob
52,NO,2.196,YES,1.768,3.766,-6.61,NO,3.878,YES,3.188,71.526,GAUCHE,-161.177,-85.404,-125.329,S214H_dimer_validated_mini00052.yob
53,NO,3.074,YES,2.03,3.448,-6.61,NO,3.954,NO,3.188,87.434,GAUCHE,-155.863,-77.45,-125.454,S214H_dimer_validated_mini00053.yob
54,YES,1.853,YES,1.926,3.381,-6.61,NO,4.346,YES,2.823,91.904,UNDEFINED,-132.632,-78.003,-135.404,S214H_dimer_validated_mini00054.yob
55,YES,2.279,YES,1.874,3.085,-6.61,NO,3.579,YES,2.925,79.234,GAUCHE,-144.901,-73.743,-113.841,S214H_dimer_validated_mini00055.yob
56,YES,2.017,YES,1.871,3.406,-6.61,NO,4.274,NO,3.468,68.077,GAUCHE,-134.384,-79.301,-126.182,S214H_dimer_validated_mini00056.yob
57,NO,1.98,YES,1.891,3.413,-6.61,NO,3.72,YES,2.827,74.718,GAUCHE,-144.685,-85.805,-120.649,S214H_dimer_validated_mini00057.yob
58,NO,2.391,YES,1.74,3.588,-6.61,NO,4.643,YES,3.111,63.905,GAUCHE,-133.656,-72.828,-125.588,S214H_dimer_validated_mini00058.yob
59,NO,2.217,YES,1.876,3.407,-6.61,NO,3.996,YES,2.988,57.303,GAUCHE,-145.532,-81.242,-111.422,S214H_dimer_validated_mini00059.yob
60,YES,2.084,YES,1.657,3.593,-6.61,NO,4.75,NO,3.048,72.2,GAUCHE,-148.039,-76.33,-131.656,S214H_dimer_validated_mini00060.yob
61,YES,2.017,YES,1.782,3.358,-6.61,NO,4.247,YES,2.923,64.067,GAUCHE,-141.493,-83.115,-132.014,S214H_dimer_validated_mini00061.yob
62,YES,1.825,YES,1.855,3.348,-6.61,NO,4.675,YES,2.838,66.502,GAUCHE,-138.482,-64.663,-142.443,S214H_dimer_validated_mini00062.yob
63,YES,2.056,YES,1.799,3.383,-6.61,NO,4.215,YES,2.737,50.695,GAUCHE,-146.87,-76.578,-136.966,S214H_dimer_validated_mini00063.yob
64,NO,2.708,YES,1.893,3.323,-6.61,NO,3.93,YES,2.93,76.308,GAUCHE,-150.342,-74.007,-120.518,S214H_dimer_validated_mini00064.yob
65,YES,1.823,YES,1.941,3.497,-6.61,NO,4.319,YES,3.108,49.448,UNDEFINED,-147.314,-82.481,-138.018,S214H_dimer_validated_mini00065.yob
66,YES,1.666,YES,1.753,3.047,-6.61,NO,3.786,YES,2.832,61.842,GAUCHE,-133.167,-83.1,-136.388,S214H_dimer_validated_mini00066.yob
67,YES,1.818,YES,1.87,3.041,-6.61,YES,3.267,YES,3.047,50.941,GAUCHE,-150.807,-90.582,-133.987,S214H_dimer_validated_mini00067.yob
68,YES,2.038,YES,1.896,3.228,-6.61,NO,3.566,YES,2.693,64.284,GAUCHE,-147.758,-70.141,-112.793,S214H_dimer_validated_mini00068.yob
69,YES,1.955,YES,1.84,3.487,-6.61,NO,4.03,NO,3.003,41.556,UNDEFINED,-145.946,-74.779,-119.929,S214H_dimer_validated_mini00069.yob
70,NO,2.51,YES,1.896,3.541,-6.61,NO,4.053,YES,2.713,58.056,GAUCHE,-135.709,-80.014,-135.87,S214H_dimer_validated_mini00070.yob
71,NO,2.404,YES,1.772,3.72,-6.61,NO,4.483,YES,2.871,70.968,GAUCHE,-153.002,-72.323,-119.342,S214H_dimer_validated_mini00071.yob
72,NO,2.483,YES,1.843,3.348,-6.61,NO,3.576,YES,2.779,72.703,GAUCHE,-165.127,-75.207,-130.818,S214H_dimer_validated_mini00072.yob
73,YES,2.178,YES,1.797,3.47,-6.61,NO,3.68,YES,3.134,67.239,GAUCHE,-142.114,-83.412,-123.436,S214H_dimer_validated_mini00073.yob
74,NO,2.82,YES,1.759,3.631,-6.61,NO,4.421,YES,2.794,84.797,GAUCHE,-123.63,-81.371,-108.267,S214H_dimer_validated_mini00074.yob
75,YES,2.133,YES,1.798,3.505,-6.61,NO,4.442,YES,2.862,75.285,GAUCHE,-150.144,-78.487,-119.402,S214H_dimer_validated_mini00075.yob
76,YES,2.1,YES,1.655,3.008,-6.61,NO,3.649,YES,2.923,66.681,GAUCHE,-142.66,-93.223,-127.712,S214H_dimer_validated_mini00076.yob
77,YES,2.075,YES,1.693,3.421,-6.61,NO,3.76,YES,2.901,69.146,GAUCHE,-148.837,-81.348,-136.519,S214H_dimer_validated_mini00077.yob
78,NO,2.601,YES,1.914,3.111,-6.61,NO,3.666,YES,2.666,49.026,UNDEFINED,-140.331,-83.303,-130.487,S214H_dimer_validated_mini00078.yob
79,NO,1.967,YES,1.731,3.435,-6.61,NO,4.157,YES,2.751,53.741,GAUCHE,-150.837,-83.16,-97.313,S214H_dimer_validated_mini00079.yob
80,YES,2.239,YES,1.715,3.199,-6.61,NO,3.841,YES,2.874,44.138,UNDEFINED,-143.785,-85.789,-121.579,S214H_dimer_validated_mini00080.yob
81,YES,1.934,YES,1.726,3.252,-6.61,YES,3.309,YES,2.713,71.253,GAUCHE,-125.342,-76.572,-109.435,S214H_dimer_validated_mini00081.yob
82,YES,2.157,YES,1.739,3.421,-6.61,NO,3.819,YES,2.853,81.094,GAUCHE,-146.247,-81.406,-118.971,S214H_dimer_validated_mini00082.yob
83,YES,1.801,YES,1.715,2.999,-6.61,NO,3.712,YES,2.78,61.991,GAUCHE,-145.665,-81.205,-127.499,S214H_dimer_validated_mini00083.yob
84,YES,2.317,YES,1.809,3.268,-6.61,NO,3.893,YES,2.928,83.922,GAUCHE,-147.116,-81.545,-123.136,S214H_dimer_validated_mini00084.yob
85,YES,1.974,YES,1.79,3.436,-6.61,NO,3.941,YES,2.827,63.162,GAUCHE,-140.901,-69.215,-145.767,S214H_dimer_validated_mini00085.yob
86,NO,2.438,YES,1.792,3.352,-6.61,NO,4.434,YES,2.666,70.694,GAUCHE,-147.777,-81.778,-126.849,S214H_dimer_validated_mini00086.yob
87,YES,1.835,YES,1.855,3.134,-6.61,YES,3.422,YES,2.867,54.918,GAUCHE,-137.745,-82.847,-109.607,S214H_dimer_validated_mini00087.yob
88,YES,2.05,YES,1.849,3.327,-6.61,NO,3.465,YES,2.816,62.029,GAUCHE,-140.97,-74.581,-116.587,S214H_dimer_validated_mini00088.yob
89,YES,2.092,YES,1.831,3.216,-6.61,NO,3.77,YES,3.16,73.947,GAUCHE,-144.987,-78.734,-132.811,S214H_dimer_validated_mini00089.yob
90,NO,2.644,YES,1.859,3.401,-6.61,NO,3.824,NO,3.286,56.54,GAUCHE,-140.878,-76.504,-138.207,S214H_dimer_validated_mini00090.yob
91,YES,2.034,YES,1.728,3.432,-6.61,NO,4.349,YES,3.174,68.61,GAUCHE,-149.895,-77.9,-131.036,S214H_dimer_validated_mini00091.yob
92,YES,2.189,YES,1.927,3.323,-6.61,NO,3.678,YES,2.778,50.53,GAUCHE,-137.488,-91.518,-125.315,S214H_dimer_validated_mini00092.yob
93,NO,2.578,YES,1.79,3.745,-6.61,NO,4.154,YES,2.892,79.977,GAUCHE,-145.611,-72.412,-134.592,S214H_dimer_validated_mini00093.yob
94,YES,2.284,YES,1.952,3.129,-6.61,NO,3.539,YES,2.857,63.202,GAUCHE,-120.725,-71.888,-121.602,S214H_dimer_validated_mini00094.yob
95,YES,1.863,YES,1.858,3.155,-6.61,NO,4.029,YES,2.871,53.477,GAUCHE,-139.615,-78.431,-117.046,S214H_dimer_validated_mini00095.yob
96,YES,2.359,YES,1.7,3.25,-6.61,NO,3.775,YES,2.758,63.97,GAUCHE,-153.24,-91.568,-121.325,S214H_dimer_validated_mini00096.yob
97,YES,1.851,YES,1.745,3.415,-6.61,NO,3.658,YES,2.963,71.18,GAUCHE,-142.532,-85.71,-122.009,S214H_dimer_validated_mini00097.yob
98,YES,2.123,YES,1.701,3.529,-6.61,NO,4.482,YES,2.86,70.366,GAUCHE,-142.332,-76.189,-118.161,S214H_dimer_validated_mini00098.yob
99,NO,2.392,YES,1.899,3.719,-6.61,NO,4.504,YES,3.094,83.708,GAUCHE,-138.442,-71.224,-136.214,S214H_dimer_validated_mini00099.yob
100,NO,2.505,NO,1.781,3.107,-6.61,NO,3.866,YES,3.2,77.575,GAUCHE,-166.471,-82.116,-105.912,S214H_dimer_validated_mini00100.yob
101,YES,2.132,YES,1.848,3.33,-6.61,NO,3.615,YES,2.968,73.199,GAUCHE,-146.342,-86.164,-125.951,S214H_dimer_validated_mini00101.yob
102,NO,2.35,YES,1.768,3.418,-6.61,NO,3.991,YES,2.912,73.273,GAUCHE,-155.584,-82.217,-125.832,S214H_dimer_validated_mini00102.yob
103,YES,2.342,YES,1.755,3.214,-6.61,YES,3.277,YES,3.188,59.895,GAUCHE,-144.03,-77.036,-127.765,S214H_dimer_validated_mini00103.yob
104,NO,2.443,YES,1.802,3.269,-6.61,NO,4.013,YES,3.018,65.802,GAUCHE,-142.407,-80.398,-122.151,S214H_dimer_validated_mini00104.yob
105,NO,1.984,YES,1.761,3.389,-6.61,NO,3.486,YES,3.101,78.841,GAUCHE,-151.634,-90.756,-124.115,S214H_dimer_validated_mini00105.yob
106,NO,2.383,YES,1.88,3.483,-6.61,NO,3.81,YES,2.898,73.121,GAUCHE,-150.788,-84.383,-132.611,S214H_dimer_validated_mini00106.yob
107,YES,1.985,YES,1.761,3.397,-6.61,NO,4.204,YES,3.019,73.44,GAUCHE,-134.214,-76.692,-119.585,S214H_dimer_validated_mini00107.yob
108,NO,2.374,YES,1.831,3.381,-6.61,NO,3.849,YES,2.853,68.637,GAUCHE,-144.212,-75.54,-120.453,S214H_dimer_validated_mini00108.yob
109,YES,2.233,YES,1.962,3.039,-6.61,NO,3.844,YES,2.983,74.559,GAUCHE,-133.68,-81.972,-133.086,S214H_dimer_validated_mini00109.yob
110,YES,2.158,YES,1.765,3.383,-6.61,NO,4.025,YES,2.856,52.565,GAUCHE,-147.291,-74.065,-125.972,S214H_dimer_validated_mini00110.yob
111,NO,2.459,YES,1.7,3.5,-6.61,NO,4.844,YES,3.093,67.608,GAUCHE,-139.231,-74.754,-129.93,S214H_dimer_validated_mini00111.yob
112,NO,2.776,YES,1.753,3.48,-6.61,NO,4.674,NO,3.548,65.798,GAUCHE,-138.558,-73.592,-117.497,S214H_dimer_validated_mini00112.yob
113,YES,1.955,YES,1.724,4.229,-6.61,NO,5.61,YES,2.874,70.021,GAUCHE,-153.998,-73.594,-134.877,S214H_dimer_validated_mini00113.yob
114,YES,2.032,YES,1.706,3.177,-6.61,NO,3.83,YES,2.906,73.326,GAUCHE,-141.041,-77.547,-128.099,S214H_dimer_validated_mini00114.yob
115,YES,1.762,YES,1.771,3.304,-6.61,YES,3.043,YES,2.876,82.931,GAUCHE,-136.683,-90.107,-129.942,S214H_dimer_validated_mini00115.yob
116,YES,2.164,YES,1.693,3.295,-6.61,NO,3.634,YES,3.108,74.256,GAUCHE,-143.798,-81.508,-120.63,S214H_dimer_validated_mini00116.yob
117,NO,2.001,YES,1.68,3.64,-6.61,NO,3.995,YES,2.853,70.121,GAUCHE,-140.368,-74.757,-133.183,S214H_dimer_validated_mini00117.yob
118,NO,2.434,YES,1.728,3.534,-6.61,NO,4.058,YES,2.841,84.486,GAUCHE,-165.504,-82.398,-118.33,S214H_dimer_validated_mini00118.yob
119,YES,2.094,YES,1.851,3.099,-6.61,NO,3.91,YES,2.74,70.337,GAUCHE,-135.168,-91.446,-115.551,S214H_dimer_validated_mini00119.yob
120,YES,1.881,YES,1.768,3.838,-6.61,NO,3.808,YES,2.989,70.433,GAUCHE,-137.889,-78.442,-124.966,S214H_dimer_validated_mini00120.yob
121,YES,1.965,YES,1.74,3.611,-6.61,NO,4.17,YES,2.879,68.757,GAUCHE,-137.822,-67.625,-153.673,S214H_dimer_validated_mini00121.yob
122,YES,2.185,YES,1.754,3.376,-6.61,NO,3.646,YES,2.784,83.281,GAUCHE,-149.39,-77.762,-121.601,S214H_dimer_validated_mini00122.yob
123,NO,2.478,YES,1.702,3.516,-6.61,NO,4.053,YES,2.808,73.633,GAUCHE,-142.369,-73.076,-122.58,S214H_dimer_validated_mini00123.yob
124,YES,2.178,YES,1.761,3.423,-6.61,NO,4.534,YES,2.922,56.305,GAUCHE,-141.429,-82.185,-126.64,S214H_dimer_validated_mini00124.yob
125,NO,2.817,YES,1.761,3.591,-6.61,NO,4.368,NO,2.784,61.002,GAUCHE,-149.752,-81.974,-134.989,S214H_dimer_validated_mini00125.yob
126,NO,2.272,YES,1.854,3.391,-6.61,NO,4.196,YES,3.14,64.252,GAUCHE,-159.059,-75.935,-130.931,S214H_dimer_validated_mini00126.yob
127,YES,2.034,YES,1.692,3.356,-6.61,NO,3.876,YES,2.915,62.716,GAUCHE,-154.429,-94.947,-135.557,S214H_dimer_validated_mini00127.yob
128,YES,2.077,YES,1.632,3.225,-6.61,NO,3.582,YES,2.827,61.784,GAUCHE,-140.895,-87.63,-128.723,S214H_dimer_validated_mini00128.yob
129,NO,2.448,YES,1.987,3.694,-6.61,NO,4.855,YES,2.945,74.145,GAUCHE,-135.78,-69.619,-143.832,S214H_dimer_validated_mini00129.yob
130,YES,1.901,YES,1.826,3.31,-6.61,YES,3.366,YES,2.868,84.53,GAUCHE,-142.706,-86.568,-122.633,S214H_dimer_validated_mini00130.yob
131,YES,2.198,YES,1.705,3.814,-6.61,NO,4.664,YES,2.957,83.219,GAUCHE,-133.255,-71.756,-119.607,S214H_dimer_validated_mini00131.yob
132,YES,1.936,YES,1.773,3.725,-6.61,NO,4.577,YES,2.931,59.892,GAUCHE,-157.847,-82.344,-130.485,S214H_dimer_validated_mini00132.yob
133,YES,2.141,YES,1.677,3.468,-6.61,YES,3.279,YES,2.977,63.935,GAUCHE,-140.095,-69.739,-131.64,S214H_dimer_validated_mini00133.yob
134,YES,2.302,YES,1.711,3.199,-6.61,NO,3.862,YES,3.1,68.178,GAUCHE,-134.37,-78.994,-136.874,S214H_dimer_validated_mini00134.yob
135,YES,2.161,YES,1.967,3.645,-6.61,NO,4.299,NO,3.088,79.476,GAUCHE,-131.403,-84.836,-137.605,S214H_dimer_validated_mini00135.yob
136,YES,2.016,YES,1.775,3.731,-6.61,NO,4.142,YES,3.301,59.949,GAUCHE,-151.242,-80.323,-122.52,S214H_dimer_validated_mini00136.yob
137,NO,2.494,YES,1.84,3.17,-6.61,YES,3.288,YES,2.782,58.29,GAUCHE,-141.197,-71.625,-121.245,S214H_dimer_validated_mini00137.yob
138,YES,1.957,YES,1.776,3.274,-6.61,NO,3.505,YES,2.858,74.692,GAUCHE,-160.01,-70.939,-136.869,S214H_dimer_validated_mini00138.yob
139,YES,1.858,YES,1.784,3.595,-6.61,NO,4.601,YES,2.824,57.663,GAUCHE,-154.883,-83.151,-128.026,S214H_dimer_validated_mini00139.yob
140,YES,2.205,YES,1.76,3.278,-6.61,NO,3.578,YES,2.841,58.737,GAUCHE,-150.42,-71.122,-127.767,S214H_dimer_validated_mini00140.yob
141,YES,1.986,YES,1.609,3.406,-6.61,NO,3.893,YES,3.366,66.774,GAUCHE,-151.805,-66.926,-123.561,S214H_dimer_validated_mini00141.yob
142,NO,1.936,YES,1.857,3.402,-6.61,NO,3.783,YES,2.989,66.554,GAUCHE,-159.072,-77.243,-131.463,S214H_dimer_validated_mini00142.yob
143,NO,2.302,YES,1.957,3.518,-6.61,NO,3.604,YES,3.116,88.137,GAUCHE,-139.57,-90.307,-131.865,S214H_dimer_validated_mini00143.yob
144,NO,2.349,YES,1.748,3.485,-6.61,NO,3.988,YES,2.918,79.058,GAUCHE,-145.003,-84.654,-117.939,S214H_dimer_validated_mini00144.yob
145,YES,2.014,YES,1.776,3.751,-6.61,NO,4.429,NO,3.147,73.576,GAUCHE,-139.723,-79.43,-116.224,S214H_dimer_validated_mini00145.yob
146,YES,2.048,YES,1.671,3.556,-6.61,NO,4.63,YES,3.013,61.534,GAUCHE,-152.63,-77.152,-128.58,S214H_dimer_validated_mini00146.yob
147,NO,2.384,YES,1.732,2.908,-6.61,YES,3.129,YES,3.242,71.061,GAUCHE,-141.169,-72.134,-124.008,S214H_dimer_validated_mini00147.yob
148,YES,1.98,YES,1.831,3.731,-6.61,NO,4.429,NO,3.111,60.458,GAUCHE,-162.57,-77.4,-148.112,S214H_dimer_validated_mini00148.yob
149,NO,2.536,YES,1.724,3.94,-6.61,NO,4.289,YES,2.878,60.29,GAUCHE,-153.842,-72.779,-124.668,S214H_dimer_validated_mini00149.yob
150,NO,3.418,YES,1.772,3.658,-6.61,NO,4.654,NO,3.277,77.964,GAUCHE,-142.346,-75.178,-125.165,S214H_dimer_validated_mini00150.yob
151,YES,2.263,YES,2.051,3.411,-6.61,NO,4.081,YES,2.824,74.402,GAUCHE,-145.649,-86.874,-140.57,S214H_dimer_validated_mini00151.yob
152,YES,2.201,YES,1.738,3.491,-6.61,NO,3.881,YES,2.848,60.077,GAUCHE,-140.946,-88.312,-119.869,S214H_dimer_validated_mini00152.yob
153,NO,2.482,YES,1.633,3.562,-6.61,NO,3.839,YES,2.882,79.779,GAUCHE,-155.002,-83.892,-124.911,S214H_dimer_validated_mini00153.yob
154,NO,2.246,YES,1.723,3.368,-6.61,NO,3.421,YES,3.03,49.469,UNDEFINED,-152.034,-64.548,-117.785,S214H_dimer_validated_mini00154.yob
155,NO,2.303,YES,1.912,3.362,-6.61,NO,3.99,YES,2.941,54.835,GAUCHE,-155.799,-77.271,-136.09,S214H_dimer_validated_mini00155.yob
156,YES,2.175,YES,1.999,4.042,-6.61,NO,4.761,YES,3.008,89.373,GAUCHE,-153.686,-79.96,-127.813,S214H_dimer_validated_mini00156.yob
157,YES,2.038,YES,1.68,3.616,-6.61,NO,4.129,YES,2.913,69.751,GAUCHE,-154.244,-90.004,-121.435,S214H_dimer_validated_mini00157.yob
158,NO,2.459,YES,1.782,3.866,-6.61,NO,4.515,YES,3.031,66.0,GAUCHE,-163.672,-89.343,-114.345,S214H_dimer_validated_mini00158.yob
159,YES,2.285,YES,1.782,3.71,-6.61,NO,4.384,NO,3.287,64.591,GAUCHE,-138.307,-80.004,-129.205,S214H_dimer_validated_mini00159.yob
160,YES,2.049,YES,1.836,3.196,-6.61,NO,3.514,YES,3.217,52.91,GAUCHE,-162.219,-78.701,-131.941,S214H_dimer_validated_mini00160.yob
161,YES,1.918,YES,1.872,3.566,-6.61,NO,4.091,NO,3.002,59.169,GAUCHE,-152.134,-85.194,-124.751,S214H_dimer_validated_mini00161.yob
