FRAME,DIHEDROS
0,-133.794
1,-122.84
2,-124.065
3,-126.482
4,-118.15
5,-128.824
6,-121.483
7,-143.073
8,-125.391
9,-141.514
10,-130.883
11,-131.853
12,-130.091
13,-129.846
14,-111.154
15,-127.888
16,-140.132
17,-115.754
18,-120.896
19,-143.769
20,-122.26
21,-131.932
22,-126.671
23,-119.482
24,-134.918
25,-124.142
26,-109.665
27,-124.135
28,-118.849
29,-125.998
30,-118.969
31,-156.276
32,-111.991
33,-136.842
34,-139.058
35,-129.981
36,-133.088
37,-125.485
38,-118.04
39,-113.416
40,-126.573
41,-130.827
42,-131.289
43,-123.516
44,-121.604
45,-122.148
46,-127.17
47,-142.786
48,-118.497
49,-118.412
50,-110.488
51,-109.653
52,-137.941
53,-122.74
54,-112.574
55,-119.237
56,-128.654
57,-129.184
58,-99.596
59,-117.449
60,-98.762
61,-123.265
62,-107.141
63,-105.598
64,-92.274
65,-129.53
66,-115.142
67,-122.201
68,-98.785
69,-83.644
70,-126.727
71,-104.747
72,-107.156
73,-130.183
74,-120.55
75,-106.685
76,-140.408
77,-139.832
78,-129.277
79,-141.7
80,-98.001
81,-112.52
82,-106.466
83,-107.311
84,-113.019
85,-105.522
86,-109.686
87,-98.375
88,-119.823
89,-115.009
90,-114.607
91,-131.176
92,-113.994
93,-109.621
94,-123.9
95,-114.588
96,-129.45
97,-125.401
98,-118.043
99,-111.324
100,-103.517
101,-115.49
102,-108.317
103,-107.691
104,-111.199
105,-104.794
106,-120.63
107,-127.104
108,-96.968
109,-117.376
110,-126.59
111,-132.377
112,-127.26
113,-140.823
114,-119.864
115,-111.36
116,-106.462
117,-131.54
118,-113.497
119,-107.937
120,-108.303
121,-145.451
122,-119.798
123,-110.648
124,-106.075
125,-119.071
126,-121.918
127,-107.966
128,-114.921
129,-137.508
130,-137.906
131,-126.746
132,-114.489
133,-118.116
134,-121.383
135,-123.533
136,-106.699
137,-127.946
138,-106.949
139,-102.766
140,-124.267
141,-134.003
142,-113.945
143,-120.835
144,-98.471
145,-123.985
146,-114.055
147,-135.799
