Frame,RMSD
0,0.0
1,0.57476
2,0.7086500000000001
3,0.54179
4,0.92456
5,0.58359
6,0.28563000000000005
7,0.5171300000000001
8,0.9669400000000001
9,0.5221300000000001
10,0.36413
11,0.54315
12,0.56571
13,0.72604
14,0.66139
15,1.03023
16,1.4662000000000002
17,0.67498
18,0.81827
19,0.44145
20,0.46262000000000003
21,0.53832
22,0.85157
23,0.7319300000000001
24,0.66552
25,0.40207000000000004
26,0.6535000000000001
27,0.43675
28,0.78129
29,0.7290700000000001
30,0.6289800000000001
31,0.5760700000000001
32,0.5149100000000001
33,0.8013300000000001
34,1.01986
35,0.6399400000000001
36,0.6929700000000001
37,0.9451200000000001
38,0.9208600000000001
39,0.32054000000000005
40,0.8669000000000001
41,0.89895
42,0.45621000000000006
43,0.48547
44,0.43753000000000003
45,0.45959000000000005
46,0.9888000000000001
47,0.7587
48,1.2350800000000002
49,0.9739500000000001
50,0.6276200000000001
51,1.03956
52,0.7651600000000001
53,0.9797600000000001
54,0.7117000000000001
55,0.81383
56,0.38699000000000006
57,0.83406
58,0.39464000000000005
59,0.7543500000000001
60,0.93627
61,0.5708500000000001
62,0.59411
63,0.28313000000000005
64,1.00238
65,0.94852
66,0.97774
67,1.2681300000000002
68,1.1983000000000001
69,0.9136900000000001
70,1.06979
71,1.1787800000000002
72,0.9224700000000001
73,0.52459
74,0.88216
75,0.8598100000000001
76,0.7731300000000001
77,0.61816
78,0.64537
79,1.15649
80,0.91144
81,0.5804600000000001
82,0.98123
83,0.9191400000000001
84,0.57072
85,1.18655
86,0.77988
87,0.7169500000000001
88,0.38984
89,0.84979
90,0.37436
91,0.8805600000000001
92,0.68215
93,0.9381200000000001
94,0.7074400000000001
95,0.64861
96,0.85489
97,0.66812
98,0.8542200000000001
99,1.4866300000000001
100,0.7755500000000001
101,0.7722500000000001
102,0.8425800000000001
103,1.1209200000000001
104,0.8643900000000001
105,0.8736600000000001
106,0.9008
107,0.84621
108,1.0066700000000002
109,0.5463100000000001
110,0.9377500000000001
111,0.6688400000000001
112,0.7062600000000001
113,0.9746800000000001
114,1.13891
115,0.75638
116,0.89763
117,1.20936
118,1.1208
119,0.7393700000000001
120,0.7838400000000001
121,0.7020200000000001
122,0.61199
123,1.12388
124,0.72928
125,0.6875500000000001
126,0.9075900000000001
127,0.5885400000000001
128,0.85377
129,1.0147700000000002
130,0.85435
131,0.65239
132,1.31142
133,0.9538500000000001
134,1.2111200000000002
135,0.75375
136,0.76273
137,0.97591
138,1.0175400000000001
139,0.91568
140,0.6538900000000001
141,1.0192100000000002
142,0.26005
143,0.56003
144,1.0460900000000002
145,0.7856200000000001
146,0.54461
147,0.92405
148,0.8374600000000001
149,0.52458
150,0.60889
151,0.42695000000000005
152,0.46028
153,0.32147000000000003
154,0.59182
155,0.76714
156,0.41987
157,0.67354
158,0.69791
159,0.6642100000000001
160,0.8077000000000001
161,0.41416000000000003
162,0.6382300000000001
163,0.60521
164,0.48201000000000005
165,0.5908100000000001
166,0.36409
167,0.73455
168,1.07692
169,0.7511800000000001
170,0.74236
171,0.69311
172,0.41797
173,0.7346900000000001
174,0.50904
175,0.5405500000000001
176,0.6625800000000001
177,0.39746000000000004
178,0.44293000000000005
179,0.7699100000000001
180,0.84935
181,0.51919
182,0.6550900000000001
183,0.52549
184,0.54332
185,1.00164
186,0.8214400000000001
187,0.6712100000000001
188,0.46259000000000006
189,0.80939
190,0.60919
191,0.67637
192,0.54883
193,0.46298000000000006
194,0.5425800000000001
195,0.5933200000000001
196,0.8354600000000001
197,0.70028
198,0.5112500000000001
199,0.53471
200,0.9775200000000001
201,0.47209000000000007
202,0.6945800000000001
203,0.35102000000000005
204,0.31160000000000004
205,0.8342700000000001
206,0.34858
207,0.46893
208,0.44831000000000004
209,0.58316
210,0.76619
211,0.9019900000000001
212,0.61189
213,0.6766200000000001
214,0.9919600000000001
215,1.2862500000000001
216,0.5263500000000001
217,0.60668
218,0.71955
219,0.9036400000000001
220,0.5177
221,0.68754
222,0.6225900000000001
223,0.68135
224,0.94025
225,0.79059
226,0.49896
227,0.7032700000000001
228,0.8114100000000001
229,0.7653000000000001
230,0.69918
231,0.78712
232,1.01183
233,0.47244
234,0.6015900000000001
235,0.40821
236,0.6945100000000001
237,0.8159000000000001
238,0.5759500000000001
239,0.51666
240,0.79737
241,0.60624
242,0.9554300000000001
243,0.7254100000000001
244,0.8500800000000001
245,0.6976000000000001
246,1.0114
247,0.9206400000000001
248,0.75456
249,0.7389800000000001
250,1.10921
251,0.6147400000000001
252,0.74789
253,0.5872200000000001
254,0.32438
255,0.38952000000000003
256,1.19862
257,0.5788000000000001
258,0.9625500000000001
259,0.61948
260,0.43976000000000004
261,1.10253
262,0.9364500000000001
263,1.29906
264,0.88407
265,1.06207
266,0.48058000000000006
267,0.51898
268,0.6637200000000001
269,0.60992
270,0.8513600000000001
271,0.34972000000000003
272,0.6694000000000001
273,1.14284
274,0.88246
275,0.7197800000000001
276,0.9465800000000001
277,0.6797200000000001
278,0.5492600000000001
279,1.15632
280,0.5656
281,0.9031800000000001
282,0.8969900000000001
283,1.06555
284,1.07797
285,0.60058
286,0.91
287,0.84318
288,0.74563
289,0.60048
290,0.6539100000000001
291,0.7580300000000001
292,0.6592600000000001
293,0.8591700000000001
294,0.63534
295,0.50051
296,0.58133
297,0.49786
298,0.38917
299,0.6491100000000001
300,0.58404
301,0.8959900000000001
302,0.3175
303,1.0063600000000001
304,0.61721
305,0.48730000000000007
306,0.5206700000000001
307,0.8561300000000001
308,0.69096
309,0.8978700000000001
310,0.9202300000000001
311,1.04881
312,1.09095
313,0.6694800000000001
314,0.8485600000000001
315,0.80493
316,0.68618
317,0.32859000000000005
318,0.8911000000000001
319,1.05247
320,0.6851
321,0.73187
322,0.52244
323,0.7457300000000001
324,0.9415700000000001
325,0.6587700000000001
326,0.39591000000000004
327,0.6512
328,0.3506
329,0.55672
330,0.69735
331,0.5957100000000001
332,1.07297
333,0.77678
334,0.57921
335,0.45908000000000004
336,0.5797100000000001
337,0.6993600000000001
338,0.8196100000000001
339,0.82947
340,1.04428
341,1.1699000000000002
342,0.70718
343,0.7358100000000001
344,0.767
345,1.0949
346,0.9870500000000001
347,0.78527
348,0.7550300000000001
349,0.9074800000000001
350,0.59386
351,0.34931
352,0.64095
353,0.47293
354,0.5306200000000001
355,0.92229
356,0.54666
357,0.7146800000000001
358,0.79632
359,0.83786
360,0.9317300000000001
361,1.50486
362,0.80869
363,0.6429
364,0.39101
365,0.7985500000000001
366,0.6353300000000001
367,0.8014500000000001
368,0.8151
369,0.46911
370,0.51661
371,1.0638100000000001
372,0.8480700000000001
373,0.6399600000000001
374,0.24035
375,0.6330800000000001
376,0.52449
377,0.48681
378,0.8688100000000001
379,1.0392400000000002
380,0.69979
381,0.8413600000000001
382,0.80935
383,0.48984000000000005
384,1.0361900000000002
385,0.6618400000000001
386,1.03008
387,0.7161200000000001
388,1.1493200000000001
389,1.17405
390,0.74997
391,1.30227
392,0.64193
393,0.8187700000000001
394,1.0053800000000002
395,0.9333600000000001
396,0.7745200000000001
397,0.95303
398,0.64176
399,1.2436900000000002
400,0.8741200000000001
401,0.99394
402,0.8583900000000001
403,1.03685
404,1.08383
405,1.21225
406,0.48434000000000005
407,1.13378
408,0.9905100000000001
409,1.0115100000000001
410,0.9699000000000001
411,0.8737300000000001
412,1.1849800000000001
413,0.36301000000000005
414,1.0745900000000002
415,0.72104
416,1.0760800000000001
417,0.82608
418,0.75516
419,1.0026000000000002
420,0.88041
421,0.5961500000000001
422,0.92934
423,0.9679000000000001
424,0.7854000000000001
425,0.6914
426,0.45332000000000006
427,0.38356
428,1.3523900000000002
429,0.6575300000000001
430,0.9974900000000001
431,0.8719800000000001
432,0.51842
433,0.52702
434,0.52271
435,0.6618900000000001
436,0.38207
437,0.7071900000000001
438,0.73255
439,0.7491700000000001
440,1.4918200000000001
441,1.32878
442,1.4756600000000002
443,1.72564
444,1.7485800000000002
445,1.63037
446,1.5697200000000002
447,1.3930600000000002
448,1.07213
449,1.05216
450,1.6184600000000002
451,1.51835
452,1.2154600000000002
453,1.76414
454,1.00038
455,1.6720300000000001
456,0.70301
457,0.786
458,0.7846500000000001
459,1.1261700000000001
460,0.9786300000000001
461,1.3769500000000001
462,1.01374
463,0.45676000000000005
464,0.6510900000000001
465,0.9311300000000001
466,0.8793200000000001
467,0.7522300000000001
468,0.8651800000000001
469,0.8387300000000001
470,0.7318100000000001
471,0.7578
472,0.71923
473,0.6421600000000001
474,0.7000700000000001
475,0.19977
476,0.5383800000000001
477,0.41781
478,0.8526300000000001
479,0.7412000000000001
480,0.84952
481,0.39345
482,0.60287
483,0.5767300000000001
484,1.34397
485,0.7873600000000001
486,0.6325900000000001
487,2.12027
488,2.7220400000000002
489,1.9405900000000003
490,0.8387600000000001
491,0.43072000000000005
492,2.79802
493,3.0760400000000003
494,2.63544
495,2.1517500000000003
496,2.9225000000000003
497,3.06645
498,2.31565
499,2.28168
500,2.17944
501,2.29401
502,2.24975
503,2.18034
504,2.3597200000000003
505,4.1450000000000005
506,5.239050000000001
507,4.20573
508,5.4564900000000005
509,5.44808
510,5.32355
511,5.93332
512,6.3075
513,6.12779
514,5.36411
515,5.673380000000001
516,5.57596
517,5.77338
518,5.58947
519,6.481140000000001
520,6.15784
521,5.75642
522,6.203670000000001
523,7.42046
524,5.824870000000001
525,5.59252
526,5.219250000000001
527,5.4051800000000005
528,5.15326
529,6.067380000000001
530,6.38264
531,5.755380000000001
532,5.40692
533,5.729570000000001
534,6.87565
535,5.7808600000000006
536,5.23111
537,4.523770000000001
538,5.186640000000001
539,5.490670000000001
540,6.198580000000001
541,5.48409
542,5.21471
543,5.27974
544,5.21363
545,5.106870000000001
546,5.033480000000001
547,5.37755
548,4.91891
549,5.12133
550,5.1971300000000005
551,5.660570000000001
552,5.59227
553,5.51987
554,5.717390000000001
555,5.30869
556,5.768820000000001
557,5.7983
558,5.704420000000001
559,5.92769
560,5.494800000000001
561,5.41621
562,5.89902
563,5.992500000000001
564,4.78826
565,4.36406
566,5.1695400000000005
567,4.27315
568,5.57382
569,5.8681600000000005
570,6.517760000000001
571,6.46912
572,5.613930000000001
573,5.32878
574,4.8235600000000005
575,5.00352
576,5.25004
577,6.679480000000001
578,6.04288
579,6.841900000000001
580,7.63372
581,7.295050000000001
582,5.738200000000001
583,5.755920000000001
584,6.38621
585,7.02538
586,5.50994
587,6.011990000000001
588,5.529990000000001
589,5.324420000000001
590,5.7540700000000005
591,5.803730000000001
592,5.9323500000000005
593,5.508030000000001
594,5.715700000000001
595,4.853890000000001
596,4.984380000000001
597,5.61082
598,5.5173700000000006
599,2.79117
600,2.8522900000000004
601,2.93794
602,5.093000000000001
603,3.7020700000000004
604,3.5292100000000004
605,4.35906
606,3.1801100000000004
607,5.7403200000000005
608,5.17912
609,4.61448
610,4.8714900000000005
611,5.063910000000001
612,5.06256
613,4.679060000000001
614,5.07197
615,3.5933
616,3.8706700000000005
617,4.506390000000001
618,4.1218900000000005
619,4.268680000000001
620,4.955520000000001
621,5.36444
622,4.934970000000001
623,5.22011
624,3.5284600000000004
625,5.33898
626,4.54826
627,4.77087
628,5.42126
629,5.02841
630,5.23967
631,5.04345
632,4.329630000000001
633,5.241070000000001
634,5.22283
635,5.424980000000001
636,4.300400000000001
637,5.15765
638,5.4663200000000005
639,5.26576
640,4.84865
641,5.164840000000001
642,5.719410000000001
643,4.80822
644,5.105530000000001
645,5.685040000000001
646,4.885610000000001
647,5.66127
648,5.30508
649,5.35639
650,5.6750300000000005
651,4.93892
652,5.979430000000001
653,4.907290000000001
654,5.343940000000001
655,5.46802
656,5.74706
657,4.868320000000001
658,5.1557200000000005
659,4.88164
660,5.22466
661,5.04997
662,4.500190000000001
663,4.5567400000000005
664,4.84888
665,3.19598
666,2.6514300000000004
667,4.5010900000000005
668,5.4146
669,5.14731
670,5.73312
671,5.498410000000001
672,5.41492
673,4.975700000000001
674,5.8236300000000005
675,5.296740000000001
676,5.4241600000000005
677,4.74667
678,4.820670000000001
679,5.54551
680,5.512110000000001
681,4.61873
682,4.957070000000001
683,5.41087
684,3.7275400000000003
685,4.98888
686,4.760050000000001
687,5.20213
688,5.20746
689,4.446610000000001
690,4.0596000000000005
691,5.43454
692,5.306430000000001
693,5.0159
694,4.43323
695,3.30634
696,4.54912
697,2.80242
698,4.5803400000000005
699,5.751810000000001
700,4.69179
701,5.5303
702,4.968120000000001
703,5.38917
704,5.0635900000000005
705,4.1109100000000005
706,4.3172500000000005
707,4.34055
708,4.98512
709,3.6790200000000004
710,3.44633
711,3.8767300000000002
712,3.4330800000000004
713,4.20448
714,4.39259
715,4.9552700000000005
716,2.5459300000000002
717,4.095470000000001
718,4.32605
719,3.17057
720,3.70345
721,3.3158200000000004
722,3.39135
723,3.9012100000000003
724,4.494280000000001
725,5.18107
726,4.81235
727,5.265440000000001
728,3.3577500000000002
729,5.72076
730,5.70842
731,5.279100000000001
732,5.18529
733,5.39686
734,5.559670000000001
735,5.65179
736,5.43475
737,5.36181
738,5.063610000000001
739,5.423310000000001
740,5.09822
741,4.9694
742,5.346290000000001
743,5.928750000000001
744,5.329770000000001
745,5.40345
746,5.247940000000001
747,5.812200000000001
748,5.53357
749,6.50497
750,5.759010000000001
751,5.16514
752,5.062670000000001
753,6.28206
754,5.4887500000000005
755,4.290900000000001
756,4.46628
757,4.71508
758,5.22799
759,5.6115900000000005
760,5.4914700000000005
761,4.260210000000001
762,3.3909300000000004
763,5.173970000000001
764,5.40007
765,5.289720000000001
766,5.24748
767,6.5387200000000005
768,5.84243
769,6.063160000000001
770,5.760940000000001
771,4.221710000000001
772,3.9074400000000002
773,3.76297
774,4.371650000000001
775,3.1489700000000003
776,4.7033700000000005
777,2.3552400000000002
778,2.5537900000000002
779,2.37034
780,2.25225
781,2.3283400000000003
782,2.25726
783,2.29489
784,2.4802500000000003
785,2.36707
786,2.44523
787,2.3930100000000003
788,2.2239400000000002
789,2.47499
790,2.2573800000000004
791,2.52335
792,2.31727
793,2.33372
794,2.3372100000000002
795,2.2909300000000004
796,2.3222500000000004
797,2.3816900000000003
798,3.5220000000000002
799,2.9160700000000004
800,2.83558
801,3.1391600000000004
802,3.1283100000000004
803,3.62339
804,3.41468
805,3.21931
806,3.2669500000000005
807,3.1706900000000005
808,5.41596
809,4.0169500000000005
810,3.7358300000000004
811,3.25625
812,5.72414
813,3.6710300000000005
814,3.7628100000000004
815,2.8943600000000003
816,2.8556600000000003
817,2.7560200000000004
818,2.44028
819,2.44709
820,3.31347
821,5.2243900000000005
822,4.602930000000001
823,3.6886400000000004
824,3.24433
825,3.2876000000000003
826,3.09973
827,3.79057
828,3.02875
829,3.8469900000000004
830,3.2245800000000004
831,3.9360100000000005
832,3.2324
833,4.05063
834,3.33327
835,3.5879100000000004
836,4.13889
837,3.1589400000000003
838,3.28385
839,4.4870600000000005
840,4.67809
841,2.95384
842,2.97365
843,3.54774
844,3.7988000000000004
845,4.087210000000001
846,3.3282800000000003
847,3.02293
848,5.06501
849,3.96918
850,3.29612
851,3.632
852,3.6734600000000004
853,2.94347
854,2.5521700000000003
855,3.75355
856,3.10124
857,3.3276200000000005
858,3.22582
859,3.2238400000000005
860,2.99533
861,2.9632
862,3.1720900000000003
863,3.1439000000000004
864,3.2835600000000005
865,3.2079400000000002
866,3.10902
867,3.0068200000000003
868,3.03419
869,3.07648
870,3.20521
871,3.1687600000000002
872,2.30574
873,2.8736300000000004
874,3.31273
875,3.1653000000000002
876,2.86314
877,3.1341200000000002
878,3.8806300000000005
879,2.3341600000000002
880,2.70664
881,4.264390000000001
882,3.3340500000000004
883,3.2174400000000003
884,3.2480100000000003
885,3.1702100000000004
886,2.94654
887,2.8333100000000004
888,3.2682300000000004
889,2.98301
890,2.65506
891,3.1180200000000005
892,3.1725600000000003
893,3.24127
894,3.1214100000000005
895,2.2218400000000003
896,2.20678
897,2.35673
898,2.32765
899,2.26526
900,2.28437
901,2.3043
902,2.23064
903,2.1869300000000003
904,2.3385800000000003
905,2.36416
906,2.3025200000000003
907,2.3097600000000003
908,2.14113
909,2.2756100000000004
910,2.23658
911,2.1976400000000003
912,2.33055
913,2.43574
914,2.4092700000000002
915,2.58128
916,2.3555300000000003
917,2.4426200000000002
918,2.2988600000000003
919,2.32904
920,2.3235200000000003
921,2.20637
922,2.21983
923,2.4486100000000004
924,2.3515800000000002
925,2.2552700000000003
926,2.25464
927,2.2677500000000004
928,2.27102
929,2.25882
930,2.4152500000000003
931,2.2857700000000003
932,2.2880200000000004
933,2.24194
934,2.18611
935,2.2614300000000003
936,2.1870800000000004
937,2.27976
938,2.33531
939,2.1493
940,2.37725
941,2.2717500000000004
942,2.3216
943,2.3594500000000003
944,2.38506
945,2.15164
946,2.35393
947,2.38201
948,2.27931
949,2.24528
950,2.36933
951,2.28322
952,2.2257100000000003
953,2.2487500000000002
954,2.22417
955,2.4241800000000002
956,2.28484
957,2.1902500000000003
958,2.2634100000000004
959,2.13653
960,2.1813100000000003
961,2.3246700000000002
962,2.17926
963,2.26921
964,2.36612
965,2.34378
966,2.21217
967,2.22487
968,2.15246
969,2.33564
970,2.1714
971,2.226
972,2.2050500000000004
973,2.2808900000000003
974,2.32417
975,2.25734
976,2.26067
977,2.2713
978,2.23965
979,2.32634
980,2.1954700000000003
981,2.27009
982,2.1801000000000004
983,2.3385000000000002
984,2.2082
985,2.22954
986,2.28695
987,2.34036
988,2.24559
989,2.3134900000000003
990,2.4051400000000003
991,2.22312
992,2.2096500000000003
993,2.27434
994,2.3319300000000003
995,2.1556900000000003
996,2.2194100000000003
997,2.3150700000000004
998,2.2018400000000002
999,2.26765
1000,2.2698300000000002
1001,2.25759
1002,2.2905900000000003
1003,2.22948
1004,2.21441
1005,2.3512500000000003
1006,2.3438800000000004
1007,2.3186600000000004
1008,2.36436
1009,2.3598100000000004
1010,2.43648
1011,2.3023200000000004
1012,2.26519
1013,2.1007100000000003
1014,2.46218
1015,3.68021
1016,4.52498
1017,3.28404
1018,3.15641
1019,3.14718
1020,3.3564100000000003
1021,3.36343
1022,3.23207
1023,3.00091
1024,2.9814200000000004
1025,3.79415
1026,4.97085
1027,3.2716000000000003
1028,3.5258900000000004
1029,3.4863700000000004
1030,4.983110000000001
1031,5.0709800000000005
1032,5.1583000000000006
1033,5.40272
1034,5.94043
1035,5.522010000000001
1036,5.2131300000000005
1037,6.26813
1038,4.35357
1039,3.4938000000000002
1040,3.64162
1041,3.29693
1042,3.3918100000000004
1043,3.0718
1044,3.10835
1045,3.55141
1046,4.9754000000000005
1047,4.3150200000000005
1048,5.168500000000001
1049,3.314
1050,3.2658300000000002
1051,5.290640000000001
1052,4.28052
1053,4.652780000000001
1054,4.17006
1055,4.471690000000001
1056,4.13715
1057,5.129720000000001
1058,1.0243600000000002
1059,0.48232
1060,1.9272500000000001
1061,0.6506200000000001
1062,0.6277200000000001
1063,0.7468800000000001
1064,0.81532
1065,0.5203300000000001
1066,0.9069200000000001
1067,0.26893
1068,0.57003
1069,0.5212300000000001
1070,0.26167
1071,0.7775000000000001
1072,0.39711
1073,0.46531000000000006
1074,0.46323000000000003
1075,0.56211
1076,0.9756600000000001
1077,0.38061
1078,0.5827500000000001
1079,0.26780000000000004
1080,0.46787000000000006
1081,0.2902
1082,0.5521400000000001
1083,0.55061
1084,0.6656200000000001
1085,0.49132000000000003
1086,0.52254
1087,1.3214100000000002
1088,0.27637
1089,0.9987400000000001
1090,0.36141
1091,0.6788700000000001
1092,0.48617000000000005
1093,0.6353300000000001
1094,0.60336
1095,0.5392300000000001
1096,0.90783
1097,0.65375
1098,0.7986200000000001
1099,0.7066300000000001
1100,0.71647
1101,0.7912
1102,0.8881600000000001
1103,0.7797700000000001
1104,0.79029
1105,0.39527
1106,0.6123700000000001
1107,0.65354
1108,1.5693800000000002
1109,0.5132300000000001
1110,0.9474600000000001
1111,0.6129600000000001
1112,0.65795
1113,0.8642500000000001
1114,0.47295000000000004
1115,1.5944900000000002
1116,0.48452000000000006
1117,1.2575800000000001
1118,0.80037
1119,0.6867800000000001
1120,0.6301300000000001
1121,0.68828
1122,0.94903
1123,0.62472
1124,0.63273
1125,0.6082000000000001
1126,0.8285100000000001
1127,0.60907
1128,1.61966
1129,0.47677
1130,2.0790100000000002
1131,2.1147500000000004
1132,0.51578
1133,0.60368
1134,0.5543300000000001
1135,1.6288900000000002
1136,1.3214800000000002
1137,1.2229
1138,1.96395
1139,2.0041700000000002
1140,0.46788
1141,0.24095000000000003
1142,0.73309
1143,0.8019900000000001
1144,1.03689
1145,1.83166
1146,0.95503
1147,1.66066
1148,1.7528400000000002
1149,1.16679
1150,1.3877300000000001
1151,0.66847
1152,1.81014
1153,0.52634
1154,1.82427
1155,1.69741
1156,0.85928
1157,0.53078
1158,0.97662
1159,0.5309400000000001
1160,0.55367
1161,0.39515000000000006
1162,0.7950400000000001
1163,1.5503200000000001
1164,1.4741300000000002
1165,0.9039900000000001
1166,0.6049000000000001
1167,0.6227600000000001
1168,1.41334
1169,0.8185000000000001
1170,1.0171400000000002
1171,0.5690500000000001
1172,1.1723700000000001
1173,0.94881
1174,0.95232
1175,0.79198
1176,0.6869900000000001
1177,0.6783
1178,0.7823800000000001
1179,0.8483100000000001
1180,0.8105800000000001
1181,1.27503
1182,0.59308
1183,0.9461900000000001
1184,0.8406100000000001
1185,0.39218000000000003
1186,0.7068500000000001
1187,0.52769
1188,0.52336
1189,0.79381
1190,0.7645500000000001
1191,0.8824400000000001
1192,0.5261800000000001
1193,0.78666
1194,0.32299
1195,0.69674
1196,0.58811
1197,0.49901000000000006
1198,0.6288100000000001
1199,0.52031
1200,0.58365
1201,0.64205
1202,0.51314
1203,0.6700900000000001
