____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [kcal/mol]
       0.000       -8.086    -3908.733    -2413.175       36.126      -51.187    -3939.529    -2389.355
      10.000      -13.083    -2896.113    -3141.156       53.459      -56.379    -2895.938    -3131.168
      20.000      -25.498    -2971.477    -3124.703       34.533      -57.320    -2988.693    -3104.776
      30.000        1.011    -2867.449    -3172.886       47.537      -53.569    -2876.539    -3170.839
      40.000        8.539    -2778.550    -3338.337       37.472      -53.845    -2779.185    -3362.614
      50.000        7.348    -2836.737    -3297.385       36.925      -50.831    -2851.833    -3303.542
      60.000        0.601    -2806.788    -3216.145       37.579      -59.498    -2812.849    -3232.603
      70.000       -2.700    -2815.696    -3198.613       29.575      -45.545    -2825.440    -3202.138
      80.000        5.012    -2921.013    -3217.644       24.027      -50.473    -2942.057    -3228.059
      90.000       -3.781    -2889.414    -3195.374       37.155      -51.690    -2903.637    -3191.904
     100.000      -17.355    -2887.818    -3140.087       32.476      -48.440    -2894.537    -3131.976
     110.000      -17.270    -2960.602    -3216.914       32.400      -55.426    -2958.064    -3225.207
     120.000        1.922    -2955.825    -3258.706       28.604      -53.362    -2961.856    -3279.356
     130.000       -7.624    -2833.389    -3227.155       31.917      -50.179    -2835.236    -3235.946
     140.000       -5.057    -2812.945    -3258.208       27.019      -52.721    -2818.818    -3272.979
     150.000       -7.914    -2924.271    -3280.015       35.425      -47.377    -2927.274    -3281.050
     160.000        7.561    -2888.480    -3264.303       40.141      -50.866    -2890.045    -3281.025
     170.000        4.270    -2913.299    -3268.261       28.985      -53.249    -2921.774    -3288.320
     180.000      -14.501    -2806.654    -3372.722       39.876      -57.051    -2813.047    -3369.003
     190.000        2.880    -2910.965    -3235.053       33.697      -52.500    -2917.612    -3250.089
     200.000        3.264    -2887.644    -3200.133       28.939      -52.869    -2894.552    -3220.419
     210.000        0.380    -2934.717    -3211.042       33.112      -54.412    -2943.245    -3224.195
     220.000       -7.708    -2886.861    -3284.860       31.041      -53.760    -2890.635    -3296.097
     230.000        3.539    -2984.087    -3292.389       32.315      -53.401    -2989.684    -3311.418
     240.000        8.842    -2873.106    -3303.949       34.393      -52.849    -2871.835    -3332.518
