FRAME,DIHEDROS
0,-78.802
1,-70.149
2,-79.427
3,-80.853
4,-84.305
5,-79.58
6,-81.206
7,-82.034
8,-81.46
9,-73.165
10,-95.165
11,-82.312
12,-87.003
13,-76.386
14,-82.574
15,-79.625
16,-75.731
17,-84.471
18,-85.065
19,-64.499
20,-69.919
21,-77.468
22,-76.264
23,-90.276
24,-87.507
25,-74.229
26,-69.595
27,-84.458
28,-72.601
29,-76.645
30,-85.136
31,-78.069
32,-67.887
33,-73.441
34,-73.732
35,-74.522
36,-65.088
37,-72.023
38,-86.396
39,-84.275
40,-84.128
41,-76.637
42,-90.083
43,-77.802
44,-75.316
45,-69.651
46,-75.859
47,-85.565
48,-83.402
49,-71.55
50,-81.784
51,-70.225
52,-80.079
53,-84.114
54,-82.764
55,-79.138
56,-90.249
57,-77.736
58,-83.921
59,-86.276
60,-71.865
61,-78.594
62,-88.269
63,-81.808
64,-82.819
65,-95.353
66,-73.227
67,-76.083
68,-72.997
69,-84.924
70,-88.874
71,-74.13
72,-86.007
73,-78.117
74,-100.895
75,-74.0
76,-84.182
77,-87.846
78,-76.343
79,-85.912
80,-87.081
81,-72.275
82,-79.433
83,-84.568
84,-88.981
85,-88.94
86,-79.013
87,-72.515
88,-68.053
89,-67.509
90,-56.536
91,-70.947
92,-71.594
93,-78.633
94,-76.672
95,-79.142
96,-73.308
97,-72.499
98,-77.618
99,-64.549
100,-78.157
101,-82.982
102,-84.256
103,-86.656
104,-79.272
105,-89.989
106,-70.544
107,-83.496
108,-67.071
109,-70.21
110,-84.938
111,-89.543
112,-75.761
113,-85.684
114,-81.432
115,-84.178
116,-68.361
117,-77.903
118,-78.675
119,-77.414
120,-83.82
121,-87.242
122,-83.429
123,-82.843
124,-73.472
125,-97.735
126,-79.232
127,-86.122
128,-76.168
129,-70.147
130,-70.012
131,-79.041
132,-74.38
133,-84.184
134,-86.165
135,-78.972
136,-87.37
137,-104.204
138,-88.359
139,-72.172
140,-97.315
141,-71.953
142,-81.066
143,-67.229
144,-80.721
145,-76.675
146,-83.865
147,-90.926
148,-73.756
149,-91.606
150,-81.387
151,-83.661
152,-74.588
153,-75.342
154,-101.598
155,-71.305
156,-91.022
157,-65.741
158,-77.745
159,-76.071
160,-75.583
161,-81.282
162,-77.826
163,-71.211
164,-75.507
165,-84.834
166,-77.62
167,-68.757
168,-79.522
169,-77.271
170,-82.083
171,-80.584
172,-67.215
173,-75.602
174,-81.895
175,-88.399
176,-82.272
177,-80.618
178,-82.294
179,-94.078
180,-77.727
181,-78.672
182,-71.508
183,-76.279
184,-73.301
185,-68.521
186,-82.478
187,-80.677
188,-83.228
189,-87.702
190,-71.909
191,-69.068
192,-88.602
193,-81.911
194,-83.855
195,-72.874
196,-98.804
197,-77.642
198,-71.977
199,-69.096
200,-75.564
201,-79.498
202,-80.646
203,-72.23
204,-75.011
205,-73.094
206,-93.954
207,-84.049
208,-73.259
209,-94.341
210,-65.911
211,-92.68
212,-83.401
213,-68.172
214,-85.898
215,-76.6
216,-87.94
217,-73.6
218,-87.553
219,-69.333
220,-81.066
221,-75.081
222,-80.631
223,-80.273
224,-83.872
225,-70.893
226,-82.447
227,-83.884
228,-76.758
229,-81.273
230,-66.131
231,-71.631
232,-80.164
233,-79.98
234,-89.964
235,-71.059
236,-79.187
237,-82.299
238,-79.783
239,-80.158
240,-82.124
241,-71.205
242,-78.447
243,-70.813
244,-71.579
245,-86.371
246,-71.466
247,-72.564
248,-85.404
249,-87.008
250,-77.445
251,-84.6
252,-84.052
253,-73.031
254,-77.728
255,-84.298
256,-75.363
257,-75.839
258,-82.123
259,-84.196
260,-85.217
261,-81.185
262,-81.827
263,-81.885
264,-70.635
265,-87.024
266,-74.318
267,-87.564
268,-75.919
269,-84.385
270,-82.437
271,-84.94
272,-90.62
273,-86.417
274,-74.624
275,-73.152
276,-87.843
277,-82.642
278,-83.056
279,-75.545
280,-72.897
281,-80.566
282,-77.059
283,-81.28
284,-76.227
285,-73.127
286,-78.722
287,-82.662
288,-74.083
289,-74.78
290,-89.083
291,-75.597
292,-77.216
293,-95.581
294,-82.934
295,-87.919
296,-77.719
297,-81.913
298,-70.913
299,-76.443
300,-66.176
301,-76.897
302,-95.336
