Frame,RMSD
0,0.0
1,0.6736700000000001
2,0.71848
3,0.65664
4,0.70079
5,0.67886
6,0.64463
7,0.67988
8,0.7661500000000001
9,0.7199300000000001
10,0.8305300000000001
11,0.71701
12,0.7181500000000001
13,0.73004
14,0.8263600000000001
15,0.70945
16,0.76936
17,0.7112400000000001
18,0.7357800000000001
19,0.8634900000000001
20,0.78785
21,0.8175600000000001
22,0.71082
23,0.7763500000000001
24,0.8083
25,0.7338100000000001
26,0.7946500000000001
27,0.81047
28,0.83608
29,0.8631200000000001
30,0.84579
31,0.7306
32,0.9255700000000001
33,0.76934
34,0.7534400000000001
35,0.79695
36,0.72897
37,0.7887000000000001
38,0.7389100000000001
39,0.8113300000000001
40,0.7338800000000001
41,0.71616
42,0.8096700000000001
43,0.8183
44,0.79459
45,0.8665600000000001
46,0.8519300000000001
47,0.8236800000000001
48,0.75221
49,0.8314
50,0.7537100000000001
51,0.7271000000000001
52,0.9369900000000001
53,0.79278
54,0.7475200000000001
55,0.92859
56,0.79686
57,0.68423
58,0.7155800000000001
59,0.7901400000000001
60,0.66673
61,0.69828
62,0.6698200000000001
63,0.6880900000000001
64,0.7997000000000001
65,0.8468000000000001
66,0.6889000000000001
67,0.8073300000000001
68,0.9063000000000001
69,0.7596
70,0.6909000000000001
71,0.69527
72,0.7510100000000001
73,0.7642800000000001
74,0.9248200000000001
75,0.84623
76,0.9917400000000001
77,0.9351100000000001
78,1.0220500000000001
79,1.01404
80,0.8725600000000001
81,0.77592
82,0.6681900000000001
83,0.71745
84,0.70259
85,0.92803
86,0.8867200000000001
87,0.7695900000000001
88,0.7839
89,0.8358000000000001
90,0.8644200000000001
91,0.7895000000000001
92,0.7649800000000001
93,0.7216100000000001
94,0.79224
95,0.68205
96,0.7922
97,0.73218
98,0.8460500000000001
99,0.84008
100,0.94715
101,0.77795
102,0.80037
103,0.6601100000000001
104,0.83264
105,0.7804200000000001
106,0.7385
107,0.7909700000000001
108,0.83459
109,0.8818300000000001
110,0.8736700000000001
111,0.8654700000000001
112,0.9157900000000001
113,0.8567500000000001
114,0.8645400000000001
115,0.78512
116,0.8595400000000001
117,0.9325800000000001
118,0.85065
119,0.97662
120,0.8858400000000001
121,1.0135100000000001
122,0.9882900000000001
123,0.8602000000000001
124,0.8865400000000001
125,0.95315
126,0.8672400000000001
127,0.9003500000000001
128,0.9838600000000001
129,0.86977
130,0.8162400000000001
131,0.8083100000000001
132,0.8648100000000001
133,0.83591
134,0.9673600000000001
135,1.16914
136,1.10456
137,1.1309200000000001
138,1.18714
139,1.2737900000000002
140,1.12612
141,1.0899100000000002
142,1.28774
143,1.16599
144,1.01516
145,1.07796
146,1.01542
147,0.9788600000000001
148,1.0256500000000002
149,1.0481900000000002
150,1.09068
151,1.1114600000000001
152,1.09029
153,1.10765
154,0.9582200000000001
155,0.93503
156,1.02186
157,1.0270000000000001
158,0.9392100000000001
159,0.8893200000000001
160,1.0293700000000001
161,1.11183
162,1.1472600000000002
163,1.03518
164,1.17503
165,1.0996700000000001
166,1.1257400000000002
167,1.11358
168,1.04811
169,1.07814
170,1.11961
171,1.09562
172,1.1431200000000001
173,1.1495000000000002
174,1.0681800000000001
175,1.08972
176,1.0312100000000002
177,1.03584
178,0.9788500000000001
179,0.94142
180,1.07692
181,1.06376
182,1.05692
183,1.17531
184,1.03745
185,1.05437
186,1.0864900000000002
187,1.16313
188,1.1547500000000002
189,1.1533600000000002
190,1.0658100000000001
191,1.1892900000000002
192,1.23706
193,1.23429
194,1.12586
195,1.18463
196,1.21934
197,1.19293
198,1.30132
199,1.1759600000000001
200,1.1126500000000001
201,1.24333
202,1.1636900000000001
203,1.17043
204,1.0893000000000002
205,1.19998
206,1.11145
207,1.1173000000000002
208,1.04027
209,0.9812900000000001
210,0.9543100000000001
211,1.0314400000000001
212,1.08773
213,1.19777
214,1.04328
215,0.9944500000000001
216,0.87843
217,0.9440700000000001
218,0.9963700000000001
219,0.9633800000000001
220,1.0545
221,1.16046
222,1.0369400000000002
223,0.9883500000000001
224,1.06772
225,1.1064
226,0.9564300000000001
227,1.00249
228,1.02743
229,1.0573400000000002
230,1.02794
231,1.1691
232,1.12281
233,1.0681100000000001
234,1.10948
235,1.28038
236,1.1260800000000002
237,1.0471700000000002
238,1.0817100000000002
239,1.1013000000000002
240,1.0329700000000002
241,1.09735
242,1.15972
243,1.2873400000000002
244,1.24852
245,1.14978
246,1.13759
247,1.0501
248,1.19904
249,1.0706900000000001
250,1.1684400000000001
251,1.09029
252,1.09498
253,1.0238
254,1.2331100000000002
255,1.30705
256,1.3746900000000002
257,1.0968
258,1.1547
259,1.16906
260,1.15327
261,1.22157
262,1.2537900000000002
263,1.3095400000000001
264,1.2294200000000002
265,1.0346000000000002
266,1.13947
267,1.12344
268,1.1336700000000002
269,1.13874
270,1.12633
271,1.11118
272,1.1138400000000002
273,1.13405
274,1.1175000000000002
275,1.1856300000000002
276,1.11555
277,1.18433
278,1.11742
279,1.08372
280,1.1686500000000002
281,1.08463
282,1.082
283,1.1127900000000002
284,1.103
285,1.12798
286,1.08369
287,1.07677
288,1.10778
289,1.2042300000000001
290,1.11683
291,1.13989
292,1.1102500000000002
293,1.1405800000000001
294,1.16523
295,1.1645
296,1.16426
297,1.1451200000000001
298,0.9726400000000001
299,1.1522400000000002
300,1.20343
301,1.14592
302,1.1600700000000002
303,1.1418000000000001
304,1.1274300000000002
305,1.06294
306,1.1304400000000001
307,1.07343
308,1.0492000000000001
309,1.29038
310,1.7279600000000002
311,1.48496
312,1.2984300000000002
313,1.2812700000000001
314,1.4172600000000002
315,1.6974200000000002
316,1.48919
317,1.51377
318,1.3513000000000002
319,1.25042
320,1.54045
321,1.5112700000000001
322,1.4936200000000002
323,1.26794
324,1.4825400000000002
325,1.49543
326,1.4032600000000002
327,1.34748
328,1.4689400000000001
329,1.64019
330,1.7266700000000001
331,2.07816
332,2.13093
333,1.8439200000000002
334,1.5293800000000002
335,1.5398100000000001
336,1.13593
337,1.1081100000000002
338,1.39673
339,1.1415700000000002
340,1.1818600000000001
341,1.46656
342,1.4323000000000001
343,1.5470400000000002
344,1.22103
345,1.05254
346,1.12013
347,1.0595800000000002
348,1.22357
349,1.19582
350,1.2042000000000002
351,1.1189200000000001
352,1.1089300000000002
353,1.3509200000000001
354,1.47689
355,1.3576300000000001
356,1.06111
357,1.1367900000000002
358,1.04339
359,1.1811
360,1.05057
361,1.12376
362,1.15118
363,1.09782
364,1.15093
365,1.1857900000000001
366,1.1326900000000002
367,1.14101
368,1.18971
369,1.201
370,1.14273
371,1.06566
372,0.9882500000000001
373,1.1785
374,1.12748
375,1.52025
376,1.60024
377,1.5678800000000002
378,1.46622
379,1.6102800000000002
380,1.3265
381,1.6242100000000002
382,1.21991
383,1.1747400000000001
384,1.3651300000000002
385,1.3233700000000002
386,1.2365000000000002
387,1.1455300000000002
388,1.2208100000000002
389,1.27915
390,1.2417200000000002
391,1.15212
392,1.1219400000000002
393,1.31675
394,1.31135
395,1.23418
396,1.2475900000000002
397,1.14925
398,1.2597500000000001
399,1.2587700000000002
400,1.2715200000000002
401,1.2617
402,1.25296
403,1.36562
404,1.3515400000000002
405,1.44829
406,1.2747600000000001
407,1.3088300000000002
408,1.4532
409,1.3260500000000002
410,1.33712
411,1.45391
412,1.2531
413,1.5178900000000002
414,1.5956400000000002
415,1.5544600000000002
416,1.5919
417,1.51537
418,1.44687
419,1.3537400000000002
420,1.28352
421,1.2962300000000002
422,1.31065
423,1.3524800000000001
424,1.5203600000000002
425,1.34911
426,1.49822
427,1.43347
428,1.2557500000000001
429,1.3748500000000001
430,1.39315
431,1.4311
432,1.26537
433,1.3409900000000001
434,1.3309000000000002
435,1.2984900000000001
436,1.3960700000000001
437,1.7120300000000002
438,1.6206500000000001
439,1.7636
440,1.22872
441,1.56248
442,1.57004
443,1.4470200000000002
444,1.5205000000000002
445,1.42141
446,1.57112
447,1.5008000000000001
448,1.35118
449,1.21402
450,1.13047
451,1.23787
452,1.14948
453,1.2306700000000002
454,1.2795100000000001
455,1.2144300000000001
456,1.31855
457,1.34125
458,1.1862700000000002
459,1.3436400000000002
460,1.3678000000000001
461,1.2917500000000002
462,1.27835
463,1.4154900000000001
464,1.1808400000000001
465,1.20331
466,1.25665
467,1.11934
468,1.26397
469,1.2878800000000001
470,1.3835300000000001
471,1.2480200000000001
472,1.24556
473,1.25743
474,1.30692
475,1.3689300000000002
476,1.3941700000000001
477,1.39104
478,1.4145400000000001
479,1.27679
480,1.42591
481,1.28295
482,1.3719000000000001
483,1.19113
484,1.0833400000000002
485,1.18079
486,1.0758800000000002
487,1.22663
488,1.05877
489,1.03566
490,1.17914
491,1.04528
492,1.10538
493,0.8680700000000001
494,0.8299300000000001
495,0.7955800000000001
496,0.7868400000000001
497,0.77088
498,0.8927900000000001
499,0.8403200000000001
500,0.8202
501,0.91727
502,0.8917100000000001
503,0.86726
504,0.80103
505,0.8932500000000001
506,0.8034100000000001
507,0.86955
508,0.93615
509,0.91822
510,1.00736
511,0.9461700000000001
512,1.04959
513,0.8221200000000001
514,1.0382
515,0.92154
516,0.9581500000000001
517,0.8832800000000001
518,1.09219
519,0.9260600000000001
520,1.05899
521,0.9071300000000001
522,0.9525600000000001
523,0.97794
524,1.0020200000000001
525,1.0297100000000001
526,1.03272
527,1.1294700000000002
528,1.1930200000000002
529,1.1265100000000001
530,1.05217
531,1.1071000000000002
532,1.11149
533,0.98501
534,0.8805200000000001
535,0.96401
536,1.01857
537,0.9721500000000001
538,1.0797800000000002
539,1.13304
540,1.09077
541,1.29814
542,1.2538
543,1.19043
544,1.04197
545,1.11803
546,1.02208
547,1.1801700000000002
548,1.2543700000000002
549,1.25248
550,1.11382
551,1.07549
552,1.11193
553,1.0515700000000001
554,1.05556
555,1.06936
556,0.9210200000000001
557,1.08738
558,1.15646
559,1.03681
560,1.04349
561,0.9297300000000001
562,1.03569
563,1.0473700000000001
564,1.0118800000000001
565,1.0861200000000002
566,1.08274
567,1.0006000000000002
568,1.1571
569,1.0547900000000001
570,1.0463900000000002
571,0.9194200000000001
572,1.0808300000000002
573,1.05472
574,0.9933600000000001
575,0.9495500000000001
576,1.03882
577,1.0043900000000001
578,1.17028
579,0.91844
580,0.9089900000000001
581,0.9576000000000001
582,1.10606
583,1.0479500000000002
584,0.8985400000000001
585,0.93086
586,0.95818
587,0.9087500000000001
588,0.8547500000000001
589,0.87377
590,1.02512
591,0.8297800000000001
592,0.8159400000000001
593,1.0772300000000001
594,0.9442600000000001
595,0.9616000000000001
596,0.9502800000000001
597,0.96413
598,0.9169700000000001
599,0.88892
600,0.91532
601,1.0228700000000002
602,0.95898
603,0.86497
604,0.8666600000000001
605,0.8905400000000001
606,0.9036200000000001
607,0.9004500000000001
608,0.9479900000000001
609,1.0049400000000002
610,0.8320200000000001
611,0.90607
612,0.95203
613,0.9195800000000001
614,0.8375100000000001
615,1.0538100000000001
616,0.9295200000000001
617,0.9571500000000001
618,0.9788500000000001
619,0.9617600000000001
620,0.9367300000000001
621,0.96667
622,1.04079
623,1.01091
624,1.02779
625,0.9243800000000001
626,0.9686600000000001
627,1.01821
628,0.8869600000000001
629,0.9776600000000001
630,0.93293
631,0.9478700000000001
632,0.9327000000000001
633,0.92007
634,0.9481400000000001
635,1.0591700000000002
636,0.9490400000000001
637,0.9732600000000001
638,1.1045500000000001
639,1.05136
640,1.0908900000000001
641,1.1940000000000002
642,1.07108
643,1.06366
644,1.13708
645,1.05284
646,1.0358200000000002
647,1.0287600000000001
648,1.07575
649,1.08301
650,1.0942500000000002
651,1.11972
652,1.02074
653,1.03193
654,1.0893400000000002
655,1.14036
656,1.00005
657,1.04234
658,1.01746
659,0.9714300000000001
660,0.9171100000000001
661,0.9397200000000001
662,1.0380200000000002
663,1.03075
664,1.0062600000000002
665,0.98311
666,0.9461900000000001
667,0.9843000000000001
668,1.00584
669,1.0277800000000001
670,0.9588800000000001
671,0.91402
672,0.9591100000000001
673,0.98116
674,0.9721500000000001
675,0.9749800000000001
676,0.98767
677,0.95674
678,0.96442
679,1.09531
680,1.0801500000000002
681,1.1683700000000001
682,1.03292
683,0.9654
684,1.07251
685,0.9942900000000001
686,1.1463400000000001
687,1.1463700000000001
688,1.1176300000000001
689,1.0531400000000002
690,1.0398500000000002
691,1.12609
692,1.05899
693,0.9981800000000001
694,1.00888
695,1.08
696,1.11053
697,1.10514
698,1.02983
699,1.06021
700,1.1860700000000002
701,1.11304
702,1.08579
703,1.1649500000000002
704,1.1299000000000001
705,1.0855700000000001
706,1.1090300000000002
707,1.2166700000000001
708,1.2162000000000002
709,1.1556600000000001
710,1.27081
711,1.18716
712,1.09931
713,1.0912300000000001
714,1.2347700000000001
715,1.0889
716,1.1850800000000001
717,1.1588
718,1.1265100000000001
719,1.1809800000000001
720,1.2291400000000001
721,1.21483
722,1.17229
723,1.2103700000000002
724,1.2257600000000002
725,1.1959000000000002
726,1.1908400000000001
727,1.1857600000000001
728,1.15229
729,1.08132
730,1.1291
731,1.11322
732,1.21354
733,1.1180100000000002
734,0.9798100000000001
735,0.9871200000000001
736,1.00547
737,0.9552200000000001
738,1.13354
739,0.9935900000000001
740,1.00998
741,0.97372
742,1.04915
743,1.02376
744,1.0782200000000002
745,1.16789
746,1.0761500000000002
747,1.16335
748,1.0451400000000002
749,1.0455800000000002
750,0.9900100000000001
751,1.01215
752,1.1426800000000001
753,1.1388800000000001
754,1.0419800000000001
755,1.22882
756,1.1130200000000001
757,1.12301
758,1.1386900000000002
759,1.15788
760,1.16684
761,1.22568
762,1.20143
763,1.30576
764,1.16466
765,1.1716900000000001
766,1.07929
767,1.0762500000000002
768,0.9722600000000001
769,0.9876900000000001
770,1.02281
771,1.0439100000000001
772,1.04413
773,0.9846600000000001
774,0.87724
775,0.92217
776,1.03804
777,1.12769
778,1.0757
779,1.10783
780,1.20943
781,1.13456
782,1.03193
783,1.0682900000000002
784,1.1041500000000002
785,1.04088
786,0.9881800000000001
787,0.9939500000000001
788,0.9980200000000001
789,1.02644
790,1.1380400000000002
791,1.12148
792,0.96623
793,0.8587400000000001
794,0.88512
795,0.9294700000000001
796,0.89592
797,0.9993200000000001
798,0.9687700000000001
799,0.92461
800,0.9757100000000001
801,1.06356
802,1.1573300000000002
803,0.97379
804,1.16852
805,1.1141
806,1.1547
807,1.2533500000000002
808,1.1907500000000002
809,1.04495
810,0.9930500000000001
811,1.01621
812,1.1124500000000002
813,1.29264
814,1.12827
815,1.19055
816,1.05631
817,1.05965
818,1.0525
819,1.18005
820,1.21804
821,1.2017600000000002
822,1.2096900000000002
823,1.0827900000000001
824,1.0224300000000002
825,1.07973
826,1.0761200000000002
827,1.10995
828,1.22056
829,1.0376400000000001
830,1.06892
831,1.0209400000000002
832,1.1019800000000002
833,1.07958
834,0.9734900000000001
835,0.99665
836,1.09569
837,1.1211900000000001
838,1.0759
839,1.00892
840,1.1105800000000001
841,1.01781
842,1.08738
843,1.1585
844,1.0576400000000001
845,1.1877600000000001
846,1.1451300000000002
847,1.09267
848,1.1055300000000001
849,1.0828300000000002
850,1.0828300000000002
851,1.14849
852,1.1432300000000002
853,1.12623
854,1.0398100000000001
855,1.0761
856,1.1029
857,1.0906
858,1.13898
859,1.0779800000000002
860,1.06687
861,1.1318000000000001
862,0.9818600000000001
863,1.1775900000000001
864,1.18398
865,1.22523
866,1.1180800000000002
867,1.1235300000000001
868,1.01652
869,1.04736
870,1.1137400000000002
871,1.11768
872,1.05556
873,1.00282
874,1.09657
875,1.12368
876,1.2186700000000001
877,1.0599200000000002
878,1.06793
879,1.07468
880,1.0564500000000001
881,1.0596700000000001
882,0.9831000000000001
883,1.0466900000000001
884,1.07806
885,1.0717400000000001
886,1.00953
887,1.1188200000000001
888,0.99882
889,1.03828
890,1.1103800000000001
891,0.98194
892,1.05776
893,1.0177
894,0.9838500000000001
895,0.9392600000000001
896,0.9833900000000001
897,1.0303
898,1.00415
899,1.00838
900,0.9873900000000001
901,1.0557
902,1.0644500000000001
903,1.0381
904,1.1132600000000001
905,1.0570300000000001
906,0.9583800000000001
907,1.06518
908,0.9408700000000001
909,1.1783100000000002
910,1.00947
911,1.05972
912,1.09748
913,1.10399
914,1.1941400000000002
915,1.11582
916,1.1389500000000001
917,1.21797
918,1.09718
919,1.256
920,1.32119
921,1.21842
922,1.14595
923,1.10463
924,1.1614300000000002
925,1.1828100000000001
926,1.11975
927,1.27695
928,1.09203
929,1.20248
930,1.2165000000000001
931,1.07362
932,1.08329
933,1.2169100000000002
934,1.14317
935,1.2195
936,1.1660400000000002
937,1.1018000000000001
938,1.2396900000000002
939,1.1224200000000002
940,1.2989700000000002
941,1.2584300000000002
942,1.01781
943,1.16218
944,1.0442500000000001
945,1.2737900000000002
946,1.30325
947,1.26333
948,1.29526
949,1.0749000000000002
950,1.14545
951,1.09135
952,1.0262
953,1.0684500000000001
954,1.1232600000000001
955,1.10583
956,0.9452400000000001
957,1.0704
958,0.9437500000000001
959,1.1016000000000001
960,1.1948
961,1.09214
962,1.08768
963,1.08948
964,1.03728
965,0.9381400000000001
966,0.97828
967,1.1421000000000001
968,1.17897
969,1.1700300000000001
970,1.0601800000000001
971,1.11457
972,1.10613
973,1.09941
974,1.1937600000000002
975,1.1211200000000001
976,1.1197700000000002
977,1.1487200000000002
978,1.32203
979,1.06766
980,1.0339
981,1.05495
982,0.9686300000000001
983,1.09538
984,1.0039900000000002
985,1.13596
986,1.24211
987,1.14694
988,1.2516200000000002
989,1.25295
990,1.1734200000000001
991,1.11111
992,1.1937900000000001
993,1.2390700000000001
994,1.1958600000000001
995,1.02381
996,1.14904
997,1.2856100000000001
998,1.38602
999,1.24234
1000,1.20936
1001,1.07722
1002,1.2056900000000002
1003,1.40758
1004,1.38419
1005,1.2626600000000001
1006,1.25051
1007,1.12942
1008,1.24361
1009,1.2489800000000002
1010,1.17079
1011,1.08657
1012,1.14413
1013,1.1921700000000002
1014,1.0496
1015,1.0935400000000002
1016,1.33417
1017,1.4045
1018,1.38917
1019,1.3802800000000002
1020,1.1780400000000002
1021,1.17138
1022,1.07799
1023,1.05948
1024,0.9692600000000001
1025,1.14639
1026,1.13033
1027,1.1380800000000002
1028,1.11117
1029,1.1228200000000002
1030,1.19838
1031,1.1396700000000002
1032,1.08463
1033,1.1602800000000002
1034,1.02031
1035,0.99199
1036,1.08769
1037,1.1467
1038,1.0559200000000002
1039,1.10668
1040,1.0312000000000001
