FRAME,DIHEDROS
0,-140.646
1,-163.809
2,-156.937
3,-139.825
4,-156.484
5,-140.251
6,-149.992
7,-138.643
8,-146.041
9,-148.721
10,-153.49
11,-146.651
12,-133.001
13,-142.039
14,-141.372
15,-145.218
16,-143.344
17,-138.823
18,-136.674
19,-150.795
20,-133.845
21,-131.966
22,-124.936
23,-143.624
24,-145.37
25,-142.047
26,-153.139
27,-150.856
28,-154.204
29,-140.717
30,-152.487
31,-131.9
32,-135.412
33,-154.568
34,-144.404
35,-142.189
36,-138.321
37,-133.171
38,-149.155
39,-144.172
40,-145.543
41,-148.007
42,-153.645
43,-153.43
44,-142.968
45,-140.754
46,-149.829
47,-149.808
48,-141.438
49,-159.692
50,-149.555
51,-143.267
52,-142.224
53,-150.379
54,-142.232
55,-154.784
56,-142.806
57,-141.97
58,-138.491
59,-143.887
60,-140.935
61,-145.232
62,-129.45
63,-145.539
64,-141.207
65,-148.084
66,-137.342
67,-138.368
68,-153.097
69,-149.46
70,-142.754
71,-138.448
72,-151.746
73,-151.825
74,-152.29
75,-137.827
76,-140.197
77,-141.969
78,-135.053
79,-147.013
80,-168.901
81,-132.224
82,-160.754
83,-144.645
84,-130.167
85,-152.166
86,-145.575
87,-136.279
88,-149.362
89,-152.454
90,-151.463
91,-140.374
92,-159.86
93,-156.6
94,-134.827
95,-140.007
96,-150.556
97,-137.433
98,-145.699
99,-150.586
100,-159.636
101,-151.635
102,-154.977
103,-153.647
104,-155.441
105,-154.367
106,-135.065
107,-158.942
108,-133.064
109,-134.947
110,-137.698
111,-147.802
112,-143.781
113,-155.609
114,-144.275
115,-141.018
116,-155.952
117,-141.829
118,-130.262
119,-144.731
120,-155.847
121,-156.507
122,-135.692
123,-153.368
124,-137.995
125,-143.614
126,-145.968
127,-149.501
128,-152.555
129,-160.901
130,-148.311
131,-154.417
132,-142.284
133,-152.466
134,-120.878
135,-151.24
136,-141.014
137,-151.143
138,-140.794
139,-133.664
140,-148.287
141,-153.29
142,-141.617
143,-137.753
144,-141.674
145,-141.983
146,-148.216
147,-145.862
148,-157.986
149,-141.278
150,-127.866
151,-159.59
152,-133.589
153,-132.179
154,-144.324
155,-141.092
