FRAME,DIHEDROS
0,-124.499
1,-100.346
2,-115.658
3,-123.842
4,-130.69
5,-129.354
6,-139.248
7,-122.653
8,-116.566
9,-115.93
10,-102.288
11,-116.776
12,-130.913
13,-94.657
14,-129.324
15,-133.151
16,-107.883
17,-128.871
18,-138.067
19,-117.486
20,-124.581
21,-131.685
22,-133.498
23,-127.194
24,-119.004
25,-133.695
26,-105.273
27,-113.868
28,-119.864
29,-110.423
30,-147.849
31,-132.344
32,-132.196
33,-125.345
34,-107.1
35,-117.477
36,-115.474
37,-123.198
38,-121.053
39,-138.899
40,-114.427
41,-107.311
42,-106.448
43,-117.868
44,-133.95
45,-129.517
46,-148.999
47,-131.04
48,-123.458
49,-122.708
50,-133.773
51,-113.27
52,-127.965
53,-123.804
54,-126.557
55,-108.671
56,-110.398
57,-126.248
58,-120.54
59,-150.022
60,-130.805
61,-138.551
62,-126.979
63,-114.0
64,-121.042
65,-121.036
66,-124.955
67,-128.967
68,-118.73
69,-132.066
70,-135.343
71,-131.624
72,-135.319
73,-109.423
74,-132.254
75,-130.937
76,-131.305
77,-103.113
78,-127.933
79,-124.332
80,-126.444
81,-107.793
82,-118.029
83,-111.739
84,-107.702
85,-124.791
86,-119.446
87,-111.432
88,-123.106
89,-122.824
90,-109.921
91,-123.832
92,-120.72
93,-110.483
94,-120.089
95,-122.362
96,-123.416
97,-122.876
98,-110.369
99,-116.646
100,-120.456
101,-120.605
102,-116.183
103,-123.594
104,-107.253
105,-130.304
106,-135.085
107,-137.977
108,-133.082
109,-103.543
110,-145.464
111,-134.981
112,-151.754
113,-109.026
114,-118.875
115,-142.1
116,-131.824
117,-134.443
118,-118.447
119,-117.869
120,-116.132
121,-109.543
122,-119.727
123,-123.636
124,-127.001
125,-111.1
126,-130.306
127,-127.795
128,-130.588
129,-134.87
130,-123.254
131,-115.327
132,-114.257
133,-128.802
134,-141.205
135,-109.392
136,-131.575
137,-135.52
138,-133.748
139,-129.75
140,-135.699
141,-120.147
142,-140.071
