____Time[ps]_____Time[ns]__CellLengthX__CellLengthY__CellLengthZ__TotalEnergy_________Bond________Angle_____Dihedral____Planarity______Coulomb__________VdW______SurfVdW______SurfMol______SurfAcc_SoluteHBonds_SltSlvHBonds________Helix________Sheet_________Turn_________Coil_____Helix310______HelixPi__RadGyration_______RMSDCa_______RMSDBb______RMSDAll
       0.000        0.000       63.781       63.165       58.716   -73130.943      653.584     1259.374    13734.420       98.204   -96737.891     7861.367    21278.067     9724.833     9506.734      219.000      391.000       30.385       23.846       18.462       27.308        0.000        0.000       16.788        0.059        0.097        0.074
      25.000        0.025       63.781       63.165       58.716   -72759.542      736.895     1487.157    13906.769      125.495   -96887.998     7872.140    21451.909    10067.004     9645.277      210.000      376.000       29.231       23.846       15.769       31.154        0.000        0.000       16.848        0.625        0.649        0.790
      50.000        0.050       63.781       63.165       58.716   -72673.539      699.976     1472.439    13889.925      114.038   -96789.413     7939.497    21570.095     9985.590     9712.294      202.000      377.000       26.538       23.846       18.462       29.615        1.538        0.000       16.864        0.633        0.656        0.810
      75.000        0.075       63.781       63.165       58.716   -72675.352      774.870     1460.268    13870.279      118.188   -96786.083     7887.126    21605.936    10162.761     9664.087      207.000      374.000       28.846       24.615       17.308       29.231        0.000        0.000       16.875        0.653        0.688        0.880
     100.000        0.100       63.781       63.165       58.716   -72762.045      734.019     1447.694    13951.944      115.817   -96952.215     7940.696    21433.397    10269.273     9831.783      207.000      388.000       29.231       23.846       18.462       28.462        0.000        0.000       16.898        0.681        0.715        0.912
     125.000        0.125       63.781       63.165       58.716   -72754.286      757.273     1446.890    13933.613      120.705   -96797.866     7785.100    21463.387    10328.413     9851.396      199.000      409.000       29.231       23.846       14.231       32.692        0.000        0.000       16.916        0.705        0.736        0.915
     150.000        0.150       63.781       63.165       58.716   -72703.979      768.617     1436.808    13931.576      130.309   -96874.387     7903.098    21563.917     9945.982     9666.253      196.000      391.000       27.692       23.846       18.846       29.615        0.000        0.000       16.907        0.659        0.688        0.881
     175.000        0.175       63.781       63.165       58.716   -72613.261      750.786     1459.016    13846.427      112.797   -96564.771     7782.483    21488.325    10005.277     9858.078      207.000      384.000       26.154       23.846       18.462       31.538        0.000        0.000       16.921        0.726        0.765        0.922
     200.000        0.200       63.781       63.165       58.716   -72516.398      747.447     1488.101    13930.464      130.873   -96607.089     7793.805    21288.392     9956.434     9713.873      197.000      394.000       26.154       24.615       20.000       29.231        0.000        0.000       16.863        0.705        0.738        0.959
     225.000        0.225       63.781       63.165       58.716   -72588.210      745.890     1479.072    13924.773      118.492   -96755.483     7899.046    21549.496     9927.451     9805.776      192.000      374.000       30.769       23.846       15.385       30.000        0.000        0.000       16.870        0.669        0.705        0.965
     250.000        0.250       63.781       63.165       58.716   -72570.986      746.027     1462.677    13938.971      113.219   -96684.076     7852.195    21583.505    10040.376     9975.126      196.000      370.000       29.231       24.231       14.231       32.308        0.000        0.000       16.930        0.702        0.746        0.985
