FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
719,YES,2.036,YES,1.874,3.701,-6.61,NO,4.744,YES,2.768,163.25,TRANS,-132.508,-69.54,-128.059,S214H_dimer_validated_mini00719.yob
720,NO,3.66,YES,1.83,3.848,-6.61,NO,5.357,NO,3.57,163.928,TRANS,-151.218,-83.108,-122.343,S214H_dimer_validated_mini00720.yob
721,YES,2.296,YES,1.757,3.517,-6.61,NO,4.641,YES,2.867,135.482,UNDEFINED,-154.122,-80.342,-124.934,S214H_dimer_validated_mini00721.yob
722,NO,3.673,YES,1.852,3.838,-6.61,NO,5.438,NO,3.394,163.017,TRANS,-149.529,-76.94,-129.136,S214H_dimer_validated_mini00722.yob
723,YES,2.141,YES,1.805,3.313,-6.61,NO,4.058,YES,2.765,156.04,TRANS,-141.575,-79.141,-145.862,S214H_dimer_validated_mini00723.yob
724,NO,2.446,YES,1.831,3.736,-6.61,NO,5.372,NO,3.485,153.674,TRANS,-150.593,-89.434,-118.141,S214H_dimer_validated_mini00724.yob
725,NO,2.44,YES,1.905,3.843,-6.61,NO,5.429,NO,3.197,139.224,UNDEFINED,-158.975,-80.196,-117.656,S214H_dimer_validated_mini00725.yob
726,YES,1.748,YES,1.799,3.616,-6.61,NO,4.364,YES,3.242,166.81,TRANS,-127.594,-75.155,-123.527,S214H_dimer_validated_mini00726.yob
727,YES,2.005,YES,1.678,3.092,-6.61,NO,4.334,YES,2.92,150.829,TRANS,-150.667,-78.245,-126.45,S214H_dimer_validated_mini00727.yob
728,YES,2.093,YES,1.784,3.435,-6.61,NO,5.137,YES,3.049,151.878,TRANS,-145.479,-73.488,-132.49,S214H_dimer_validated_mini00728.yob
729,NO,2.779,YES,1.771,3.712,-6.61,NO,5.482,NO,4.423,105.946,UNDEFINED,-140.923,-79.402,-129.414,S214H_dimer_validated_mini00729.yob
730,YES,2.051,YES,1.696,3.459,-6.61,NO,4.553,YES,3.135,118.116,UNDEFINED,-129.801,-82.429,-120.573,S214H_dimer_validated_mini00730.yob
731,YES,1.956,YES,2.062,3.018,-6.61,NO,3.865,YES,2.772,115.399,UNDEFINED,-137.244,-70.119,-111.01,S214H_dimer_validated_mini00731.yob
732,YES,1.791,YES,1.908,3.012,-6.61,NO,3.943,YES,2.86,126.927,UNDEFINED,-139.393,-76.519,-126.668,S214H_dimer_validated_mini00732.yob
733,YES,2.135,YES,2.179,3.578,-6.61,NO,4.619,YES,2.916,140.048,UNDEFINED,-149.888,-88.557,-128.56,S214H_dimer_validated_mini00733.yob
734,YES,2.151,YES,1.892,3.174,-6.61,NO,4.053,YES,2.904,139.365,UNDEFINED,-148.481,-82.144,-107.927,S214H_dimer_validated_mini00734.yob
735,NO,2.666,YES,1.895,3.737,-6.61,NO,5.177,YES,2.937,153.671,TRANS,-148.888,-78.077,-117.23,S214H_dimer_validated_mini00735.yob
736,YES,1.825,YES,1.836,3.508,-6.61,NO,4.658,YES,2.974,154.042,TRANS,-130.131,-88.397,-119.484,S214H_dimer_validated_mini00736.yob
737,NO,3.657,YES,1.92,3.437,-6.61,NO,5.057,NO,3.288,132.732,UNDEFINED,-138.132,-87.008,-135.984,S214H_dimer_validated_mini00737.yob
738,YES,2.172,YES,1.788,3.406,-6.61,NO,5.198,YES,3.132,165.352,TRANS,-153.776,-73.104,-119.561,S214H_dimer_validated_mini00738.yob
739,YES,2.124,YES,1.89,3.387,-6.61,NO,4.545,YES,3.109,141.604,UNDEFINED,-140.089,-69.388,-131.621,S214H_dimer_validated_mini00739.yob
740,NO,3.244,YES,1.89,3.851,-6.61,NO,4.885,NO,3.574,121.275,UNDEFINED,-148.863,-72.422,-126.725,S214H_dimer_validated_mini00740.yob
741,YES,2.074,YES,1.75,3.599,-6.61,NO,4.73,YES,2.785,143.95,UNDEFINED,-136.076,-73.728,-124.952,S214H_dimer_validated_mini00741.yob
742,NO,3.555,YES,1.835,3.506,-6.61,NO,5.012,YES,2.898,140.006,UNDEFINED,-155.56,-74.676,-120.774,S214H_dimer_validated_mini00742.yob
743,YES,2.224,YES,1.921,3.737,-6.61,NO,5.115,NO,3.119,136.555,UNDEFINED,-133.374,-78.999,-134.807,S214H_dimer_validated_mini00743.yob
744,NO,2.054,YES,1.83,3.319,-6.61,NO,3.887,YES,2.838,143.099,UNDEFINED,-146.908,-77.758,-114.272,S214H_dimer_validated_mini00744.yob
745,NO,2.453,YES,1.85,3.273,-6.61,NO,4.176,YES,2.853,179.577,TRANS,-153.726,-73.741,-116.866,S214H_dimer_validated_mini00745.yob
746,YES,1.789,YES,1.765,3.096,-6.61,NO,4.073,YES,2.936,147.422,UNDEFINED,-129.63,-73.156,-131.778,S214H_dimer_validated_mini00746.yob
747,NO,3.134,YES,2.043,3.433,-6.61,NO,4.785,YES,2.94,134.456,UNDEFINED,-158.979,-81.319,-130.506,S214H_dimer_validated_mini00747.yob
748,NO,2.156,YES,1.88,3.682,-6.61,NO,4.31,YES,2.876,157.883,TRANS,-149.213,-75.842,-130.01,S214H_dimer_validated_mini00748.yob
749,YES,1.918,YES,1.825,3.542,-6.61,NO,4.215,YES,3.204,144.987,UNDEFINED,-138.462,-73.179,-123.899,S214H_dimer_validated_mini00749.yob
750,YES,2.269,YES,1.949,3.438,-6.61,NO,4.008,YES,3.039,120.99,UNDEFINED,-137.131,-80.9,-118.977,S214H_dimer_validated_mini00750.yob
751,YES,1.946,YES,1.892,3.805,-6.61,NO,5.238,YES,2.98,158.46,TRANS,-138.176,-74.878,-119.482,S214H_dimer_validated_mini00751.yob
752,YES,1.835,YES,1.849,3.363,-6.61,NO,4.463,YES,2.858,126.287,UNDEFINED,-146.749,-74.131,-109.546,S214H_dimer_validated_mini00752.yob
753,YES,2.347,YES,2.093,2.992,-6.61,NO,3.622,YES,3.147,129.993,UNDEFINED,-125.219,-85.358,-118.161,S214H_dimer_validated_mini00753.yob
754,NO,2.479,YES,1.695,3.468,-6.61,NO,3.772,YES,2.884,119.229,UNDEFINED,-138.559,-87.977,-125.015,S214H_dimer_validated_mini00754.yob
755,NO,2.274,YES,1.698,2.921,-6.61,YES,2.997,YES,2.758,130.336,UNDEFINED,-132.747,-81.469,-160.156,S214H_dimer_validated_mini00755.yob
756,YES,2.184,YES,1.809,3.662,-6.61,NO,4.67,YES,3.003,155.983,TRANS,-138.744,-82.751,-119.098,S214H_dimer_validated_mini00756.yob
757,YES,1.749,YES,1.811,3.658,-6.61,NO,4.51,YES,2.899,157.319,TRANS,-138.88,-88.506,-133.093,S214H_dimer_validated_mini00757.yob
758,YES,1.894,YES,1.788,3.455,-6.61,NO,4.903,YES,2.812,142.274,UNDEFINED,-136.39,-81.432,-128.137,S214H_dimer_validated_mini00758.yob
759,YES,2.071,YES,1.771,3.32,-6.61,NO,4.017,YES,2.77,153.0,TRANS,-147.942,-77.62,-121.422,S214H_dimer_validated_mini00759.yob
760,YES,2.346,YES,1.653,3.554,-6.61,NO,4.466,YES,2.87,144.134,UNDEFINED,-138.504,-83.719,-125.646,S214H_dimer_validated_mini00760.yob
761,YES,2.145,YES,1.749,3.227,-6.61,NO,3.979,YES,2.798,127.949,UNDEFINED,-146.635,-73.76,-122.097,S214H_dimer_validated_mini00761.yob
762,NO,2.621,YES,1.995,3.543,-6.61,NO,4.415,NO,3.274,137.205,UNDEFINED,-147.723,-87.58,-116.493,S214H_dimer_validated_mini00762.yob
763,YES,1.837,YES,1.852,3.312,-6.61,NO,4.249,YES,2.815,140.224,UNDEFINED,-133.389,-80.48,-122.976,S214H_dimer_validated_mini00763.yob
764,NO,3.195,YES,1.827,3.341,-6.61,NO,4.478,YES,3.224,128.709,UNDEFINED,-154.554,-82.521,-102.781,S214H_dimer_validated_mini00764.yob
765,YES,2.001,YES,1.702,3.382,-6.61,NO,4.459,YES,2.664,127.155,UNDEFINED,-144.633,-81.511,-122.974,S214H_dimer_validated_mini00765.yob
766,NO,2.754,YES,2.044,3.387,-6.61,NO,4.578,YES,2.813,126.984,UNDEFINED,-143.548,-84.012,-112.708,S214H_dimer_validated_mini00766.yob
767,YES,1.844,YES,1.881,3.532,-6.61,NO,4.839,YES,3.14,146.947,UNDEFINED,-137.92,-79.76,-129.058,S214H_dimer_validated_mini00767.yob
768,YES,1.786,YES,1.696,4.152,-6.61,NO,5.136,YES,3.136,163.426,TRANS,-137.833,-79.989,-147.881,S214H_dimer_validated_mini00768.yob
769,YES,1.814,YES,1.808,3.306,-6.61,NO,4.223,YES,2.8,152.504,TRANS,-125.88,-79.634,-120.806,S214H_dimer_validated_mini00769.yob
770,NO,3.437,YES,1.853,3.538,-6.61,NO,5.211,NO,3.668,142.956,UNDEFINED,-131.634,-81.694,-122.265,S214H_dimer_validated_mini00770.yob
771,YES,2.054,YES,1.673,3.61,-6.61,NO,4.389,YES,2.806,167.772,TRANS,-152.621,-85.505,-115.674,S214H_dimer_validated_mini00771.yob
772,YES,2.132,YES,1.811,3.856,-6.61,NO,5.151,YES,2.951,167.463,TRANS,-165.144,-78.445,-124.366,S214H_dimer_validated_mini00772.yob
773,YES,2.047,YES,1.704,3.502,-6.61,NO,4.144,YES,2.879,159.388,TRANS,-140.445,-81.948,-124.408,S214H_dimer_validated_mini00773.yob
774,YES,2.044,YES,1.957,3.904,-6.61,NO,5.129,YES,2.928,156.911,TRANS,-155.03,-79.158,-120.585,S214H_dimer_validated_mini00774.yob
775,YES,2.053,YES,2.055,3.354,-6.61,NO,4.368,YES,2.817,151.689,TRANS,-145.701,-77.651,-127.672,S214H_dimer_validated_mini00775.yob
776,YES,1.902,YES,2.009,3.284,-6.61,NO,4.359,YES,2.946,144.805,UNDEFINED,-138.436,-82.557,-129.144,S214H_dimer_validated_mini00776.yob
777,YES,1.897,YES,1.689,3.297,-6.61,NO,4.459,YES,2.895,147.908,UNDEFINED,-150.154,-87.598,-119.199,S214H_dimer_validated_mini00777.yob
778,YES,1.791,YES,1.99,3.137,-6.61,NO,3.877,NO,3.236,153.394,TRANS,-132.628,-75.722,-102.511,S214H_dimer_validated_mini00778.yob
779,YES,2.191,YES,1.913,3.901,-6.61,NO,4.803,YES,2.874,133.163,UNDEFINED,-139.096,-76.462,-119.527,S214H_dimer_validated_mini00779.yob
780,YES,2.054,YES,1.773,3.671,-6.61,NO,4.542,YES,2.918,137.247,UNDEFINED,-158.706,-77.998,-121.702,S214H_dimer_validated_mini00780.yob
781,NO,2.031,YES,2.047,3.467,-6.61,NO,4.391,YES,3.004,132.97,UNDEFINED,-150.916,-73.041,-111.359,S214H_dimer_validated_mini00781.yob
782,NO,2.522,YES,1.773,3.686,-6.61,NO,5.034,NO,3.375,133.096,UNDEFINED,-146.792,-72.236,-123.532,S214H_dimer_validated_mini00782.yob
783,NO,3.132,YES,1.908,3.654,-6.61,NO,5.225,NO,3.84,136.736,UNDEFINED,-137.35,-79.537,-104.631,S214H_dimer_validated_mini00783.yob
784,YES,1.869,YES,1.767,3.522,-6.61,NO,4.504,YES,2.793,152.633,TRANS,-142.726,-70.565,-127.619,S214H_dimer_validated_mini00784.yob
785,NO,2.452,YES,2.077,3.669,-6.61,NO,5.192,YES,2.943,149.085,UNDEFINED,-146.233,-75.954,-124.818,S214H_dimer_validated_mini00785.yob
786,YES,1.857,YES,1.849,3.579,-6.61,NO,4.849,YES,2.889,122.084,UNDEFINED,-147.834,-79.04,-126.788,S214H_dimer_validated_mini00786.yob
787,YES,1.991,YES,1.822,3.56,-6.61,NO,4.661,YES,3.09,147.136,UNDEFINED,-132.889,-83.022,-132.369,S214H_dimer_validated_mini00787.yob
788,YES,1.806,YES,1.821,3.406,-6.61,NO,4.647,YES,2.847,140.385,UNDEFINED,-150.608,-71.31,-141.135,S214H_dimer_validated_mini00788.yob
789,YES,2.303,YES,1.809,3.66,-6.61,NO,5.148,YES,3.156,159.326,TRANS,-145.543,-80.921,-119.604,S214H_dimer_validated_mini00789.yob
790,YES,1.967,YES,1.909,3.618,-6.61,NO,4.911,YES,2.777,147.894,UNDEFINED,-142.32,-76.035,-139.336,S214H_dimer_validated_mini00790.yob
791,YES,2.088,YES,1.748,3.117,-6.61,NO,3.996,YES,2.973,151.584,TRANS,-144.375,-72.006,-140.847,S214H_dimer_validated_mini00791.yob
792,YES,1.984,YES,2.103,3.407,-6.61,NO,4.941,YES,2.803,140.334,UNDEFINED,-139.279,-66.354,-122.203,S214H_dimer_validated_mini00792.yob
793,YES,1.872,YES,2.016,3.351,-6.61,NO,4.534,YES,2.978,145.736,UNDEFINED,-137.928,-81.017,-133.673,S214H_dimer_validated_mini00793.yob
794,YES,2.021,YES,1.819,3.509,-6.61,NO,4.528,YES,2.884,132.963,UNDEFINED,-150.407,-89.129,-121.612,S214H_dimer_validated_mini00794.yob
795,YES,1.738,YES,1.862,3.483,-6.61,NO,4.771,YES,2.736,145.117,UNDEFINED,-148.535,-77.478,-139.464,S214H_dimer_validated_mini00795.yob
796,YES,2.199,YES,1.8,3.817,-6.61,NO,5.277,NO,3.495,148.346,UNDEFINED,-146.033,-77.725,-124.477,S214H_dimer_validated_mini00796.yob
797,YES,1.891,YES,1.687,3.476,-6.61,NO,5.014,YES,2.877,142.739,UNDEFINED,-142.874,-74.243,-130.263,S214H_dimer_validated_mini00797.yob
798,YES,2.281,YES,1.671,3.306,-6.61,NO,4.464,YES,3.359,160.938,TRANS,-130.256,-88.195,-125.48,S214H_dimer_validated_mini00798.yob
799,NO,2.419,YES,1.71,3.773,-6.61,NO,4.696,YES,3.041,119.442,UNDEFINED,-136.06,-80.615,-136.006,S214H_dimer_validated_mini00799.yob
800,YES,2.03,YES,1.916,3.536,-6.61,NO,4.525,YES,2.875,138.1,UNDEFINED,-136.88,-75.845,-136.804,S214H_dimer_validated_mini00800.yob
801,YES,2.006,YES,1.912,3.678,-6.61,NO,4.654,YES,3.075,139.241,UNDEFINED,-148.123,-75.175,-130.282,S214H_dimer_validated_mini00801.yob
802,YES,2.153,YES,1.916,3.615,-6.61,NO,5.054,YES,3.041,169.152,TRANS,-134.072,-84.372,-127.615,S214H_dimer_validated_mini00802.yob
803,YES,2.225,YES,2.023,3.424,-6.61,NO,4.814,NO,2.916,151.991,TRANS,-140.671,-79.99,-125.381,S214H_dimer_validated_mini00803.yob
804,YES,1.887,YES,1.767,3.487,-6.61,NO,4.252,YES,2.949,145.096,UNDEFINED,-147.189,-77.549,-113.01,S214H_dimer_validated_mini00804.yob
805,YES,1.951,YES,1.751,3.492,-6.61,NO,4.908,NO,2.915,147.862,UNDEFINED,-134.003,-89.378,-128.568,S214H_dimer_validated_mini00805.yob
806,YES,2.199,YES,1.846,3.859,-6.61,NO,5.057,YES,2.93,150.322,TRANS,-147.198,-78.052,-132.703,S214H_dimer_validated_mini00806.yob
807,YES,1.963,YES,1.967,3.195,-6.61,NO,4.718,YES,2.75,155.564,TRANS,-131.609,-77.256,-125.132,S214H_dimer_validated_mini00807.yob
808,YES,1.884,YES,1.618,3.868,-6.61,NO,5.169,NO,3.206,151.008,TRANS,-159.321,-78.81,-128.203,S214H_dimer_validated_mini00808.yob
809,YES,1.829,YES,2.088,3.063,-6.61,NO,4.309,YES,3.134,160.617,TRANS,-146.316,-78.418,-121.728,S214H_dimer_validated_mini00809.yob
810,NO,2.329,YES,1.772,3.977,-6.61,NO,4.828,YES,2.893,146.975,UNDEFINED,-153.839,-82.908,-128.661,S214H_dimer_validated_mini00810.yob
811,NO,2.48,YES,1.808,3.848,-6.61,NO,4.827,YES,2.763,145.063,UNDEFINED,-153.534,-83.467,-126.297,S214H_dimer_validated_mini00811.yob
812,YES,1.925,YES,1.918,3.36,-6.61,NO,4.813,YES,2.956,138.786,UNDEFINED,-140.018,-83.02,-142.363,S214H_dimer_validated_mini00812.yob
813,YES,2.01,YES,1.675,3.428,-6.61,NO,4.04,YES,2.956,150.906,TRANS,-138.702,-78.551,-124.687,S214H_dimer_validated_mini00813.yob
814,NO,3.288,YES,1.771,3.36,-6.61,NO,4.741,YES,3.019,126.865,UNDEFINED,-147.33,-77.327,-118.129,S214H_dimer_validated_mini00814.yob
815,YES,2.267,YES,1.725,3.934,-6.61,NO,4.857,YES,3.19,127.575,UNDEFINED,-133.027,-73.236,-135.882,S214H_dimer_validated_mini00815.yob
816,YES,2.173,YES,1.741,3.815,-6.61,NO,4.97,YES,3.097,129.003,UNDEFINED,-141.174,-81.299,-122.445,S214H_dimer_validated_mini00816.yob
817,YES,2.224,YES,1.911,3.505,-6.61,NO,4.906,YES,2.863,135.868,UNDEFINED,-156.114,-63.939,-128.622,S214H_dimer_validated_mini00817.yob
818,YES,2.012,YES,1.841,3.667,-6.61,NO,4.761,YES,2.962,119.344,UNDEFINED,-150.967,-62.454,-133.914,S214H_dimer_validated_mini00818.yob
819,YES,1.928,YES,1.794,3.672,-6.61,NO,4.907,YES,2.993,121.731,UNDEFINED,-128.281,-72.305,-147.266,S214H_dimer_validated_mini00819.yob
820,YES,2.309,YES,1.8,3.439,-6.61,NO,4.587,YES,2.869,135.375,UNDEFINED,-153.687,-76.93,-115.907,S214H_dimer_validated_mini00820.yob
821,YES,1.688,YES,1.827,3.35,-6.61,NO,4.434,YES,2.723,148.669,UNDEFINED,-137.072,-82.507,-135.803,S214H_dimer_validated_mini00821.yob
822,NO,2.645,YES,1.722,3.251,-6.61,NO,4.189,YES,2.763,157.837,TRANS,-149.23,-66.424,-140.173,S214H_dimer_validated_mini00822.yob
823,YES,2.245,YES,1.829,3.61,-6.61,NO,4.66,NO,2.875,131.947,UNDEFINED,-147.21,-71.594,-128.682,S214H_dimer_validated_mini00823.yob
824,YES,1.778,YES,1.824,3.155,-6.61,NO,3.883,YES,2.78,141.637,UNDEFINED,-143.326,-66.122,-102.085,S214H_dimer_validated_mini00824.yob
825,YES,2.042,YES,1.799,3.646,-6.61,NO,4.232,YES,2.953,141.836,UNDEFINED,-141.53,-89.256,-121.446,S214H_dimer_validated_mini00825.yob
826,YES,2.018,YES,1.705,3.511,-6.61,NO,4.548,YES,3.106,109.157,UNDEFINED,-145.076,-83.295,-120.056,S214H_dimer_validated_mini00826.yob
827,YES,1.863,YES,1.916,3.257,-6.61,NO,4.085,YES,2.841,116.001,UNDEFINED,-133.078,-73.651,-125.465,S214H_dimer_validated_mini00827.yob
828,YES,2.227,YES,1.68,3.514,-6.61,NO,4.024,YES,3.006,101.103,UNDEFINED,-140.709,-77.195,-110.925,S214H_dimer_validated_mini00828.yob
829,NO,3.066,YES,1.861,3.752,-6.61,NO,4.45,NO,3.667,88.251,GAUCHE,-138.622,-80.958,-120.492,S214H_dimer_validated_mini00829.yob
830,NO,4.112,YES,1.828,3.556,-6.61,NO,4.478,NO,5.079,110.078,UNDEFINED,-141.226,-70.475,-102.512,S214H_dimer_validated_mini00830.yob
831,NO,4.268,YES,1.79,3.479,-6.61,NO,3.8,NO,4.278,92.968,UNDEFINED,-139.267,-86.188,-119.857,S214H_dimer_validated_mini00831.yob
832,NO,3.557,YES,1.733,3.62,-6.61,NO,4.261,NO,4.9,116.167,UNDEFINED,-155.858,-82.084,-117.269,S214H_dimer_validated_mini00832.yob
833,NO,3.123,YES,1.812,3.463,-6.61,NO,4.519,NO,4.582,103.249,UNDEFINED,-142.133,-77.651,-128.895,S214H_dimer_validated_mini00833.yob
834,YES,2.31,YES,1.808,4.26,-6.61,NO,4.959,NO,5.343,106.518,UNDEFINED,-139.256,-71.763,-122.187,S214H_dimer_validated_mini00834.yob
835,YES,1.793,YES,1.973,3.526,-6.61,NO,4.27,YES,3.185,116.67,UNDEFINED,-159.555,-84.184,-104.955,S214H_dimer_validated_mini00835.yob
836,YES,1.92,YES,1.843,3.27,-6.61,NO,3.992,YES,3.043,106.52,UNDEFINED,-141.103,-72.802,-128.156,S214H_dimer_validated_mini00836.yob
837,NO,3.553,YES,1.682,3.92,-6.61,NO,5.35,NO,3.301,105.301,UNDEFINED,-138.097,-77.594,-120.403,S214H_dimer_validated_mini00837.yob
838,YES,2.308,YES,1.862,3.754,-6.61,NO,4.699,YES,2.92,136.507,UNDEFINED,-137.755,-77.124,-147.149,S214H_dimer_validated_mini00838.yob
839,YES,1.942,YES,1.817,3.694,-6.61,NO,4.552,YES,2.855,134.741,UNDEFINED,-138.315,-80.008,-129.742,S214H_dimer_validated_mini00839.yob
840,YES,1.783,YES,1.92,3.492,-6.61,NO,4.951,NO,3.297,145.946,UNDEFINED,-145.627,-61.334,-137.441,S214H_dimer_validated_mini00840.yob
841,YES,1.907,YES,1.604,3.943,-6.61,NO,5.313,NO,3.486,153.983,TRANS,-141.541,-80.46,-130.451,S214H_dimer_validated_mini00841.yob
842,YES,1.96,YES,1.857,3.524,-6.61,NO,4.547,YES,2.794,137.856,UNDEFINED,-152.768,-70.551,-128.463,S214H_dimer_validated_mini00842.yob
843,YES,1.915,YES,1.968,3.779,-6.61,NO,4.94,NO,3.492,131.693,UNDEFINED,-139.203,-78.91,-133.267,S214H_dimer_validated_mini00843.yob
844,NO,2.863,YES,1.832,3.717,-6.61,NO,4.955,YES,3.015,143.717,UNDEFINED,-139.881,-74.242,-116.47,S214H_dimer_validated_mini00844.yob
845,NO,2.507,YES,1.992,3.642,-6.61,NO,4.964,YES,2.86,122.736,UNDEFINED,-151.332,-75.321,-136.253,S214H_dimer_validated_mini00845.yob
846,YES,1.964,YES,1.609,2.996,-6.61,NO,3.524,YES,3.093,139.684,UNDEFINED,-136.97,-70.971,-108.753,S214H_dimer_validated_mini00846.yob
847,YES,2.054,YES,1.892,3.862,-6.61,NO,4.45,YES,2.811,102.66,UNDEFINED,-146.867,-81.414,-136.68,S214H_dimer_validated_mini00847.yob
848,YES,1.83,YES,1.771,3.263,-6.61,NO,3.995,YES,2.94,111.072,UNDEFINED,-149.092,-87.03,-124.811,S214H_dimer_validated_mini00848.yob
849,YES,1.934,YES,1.809,3.358,-6.61,NO,3.853,YES,3.058,107.868,UNDEFINED,-137.213,-76.365,-141.371,S214H_dimer_validated_mini00849.yob
850,YES,1.814,YES,1.848,3.335,-6.61,NO,4.352,YES,2.756,108.832,UNDEFINED,-145.863,-76.616,-130.959,S214H_dimer_validated_mini00850.yob
851,YES,1.821,YES,1.805,3.231,-6.61,NO,3.805,YES,2.86,106.53,UNDEFINED,-128.088,-72.201,-114.068,S214H_dimer_validated_mini00851.yob
852,YES,2.307,YES,1.803,3.198,-6.61,NO,3.941,YES,2.985,99.002,UNDEFINED,-137.577,-85.733,-121.153,S214H_dimer_validated_mini00852.yob
853,YES,2.054,YES,1.846,3.226,-6.61,NO,3.729,YES,2.743,103.453,UNDEFINED,-133.342,-74.119,-111.121,S214H_dimer_validated_mini00853.yob
854,YES,1.776,YES,1.895,3.058,-6.61,NO,3.752,YES,2.89,121.259,UNDEFINED,-128.684,-81.876,-115.905,S214H_dimer_validated_mini00854.yob
855,NO,2.477,YES,1.783,3.166,-6.61,NO,4.008,YES,2.813,106.957,UNDEFINED,-149.209,-76.814,-123.103,S214H_dimer_validated_mini00855.yob
856,YES,1.916,YES,1.749,3.11,-6.61,NO,3.865,YES,3.07,101.027,UNDEFINED,-138.549,-71.425,-118.312,S214H_dimer_validated_mini00856.yob
857,YES,2.129,YES,1.774,3.428,-6.61,YES,3.239,YES,3.03,91.138,UNDEFINED,-156.759,-79.727,-144.668,S214H_dimer_validated_mini00857.yob
858,YES,2.279,NO,1.937,3.237,-6.61,NO,3.754,YES,2.852,111.563,UNDEFINED,-161.602,-77.913,-105.462,S214H_dimer_validated_mini00858.yob
859,YES,2.35,YES,1.884,4.037,-6.61,NO,5.306,NO,3.73,129.021,UNDEFINED,-150.634,-86.599,-128.97,S214H_dimer_validated_mini00859.yob
860,YES,2.267,YES,2.058,3.491,-6.61,NO,4.66,YES,2.976,141.154,UNDEFINED,-144.157,-78.722,-130.359,S214H_dimer_validated_mini00860.yob
861,YES,2.204,YES,1.853,3.275,-6.61,NO,3.873,YES,2.851,131.693,UNDEFINED,-132.634,-77.519,-121.232,S214H_dimer_validated_mini00861.yob
862,YES,2.018,YES,1.886,3.653,-6.61,NO,4.621,YES,2.865,126.805,UNDEFINED,-143.436,-76.68,-126.089,S214H_dimer_validated_mini00862.yob
863,YES,2.246,YES,1.647,3.368,-6.61,NO,4.897,YES,2.921,158.383,TRANS,-149.995,-58.83,-127.861,S214H_dimer_validated_mini00863.yob
864,NO,3.272,YES,1.792,3.512,-6.61,NO,5.049,NO,3.108,97.219,UNDEFINED,-162.463,-74.293,-125.807,S214H_dimer_validated_mini00864.yob
865,YES,1.896,YES,1.734,3.318,-6.61,NO,4.318,YES,2.76,124.349,UNDEFINED,-145.366,-88.541,-133.696,S214H_dimer_validated_mini00865.yob
866,YES,2.055,YES,1.88,3.552,-6.61,NO,4.887,YES,2.783,129.493,UNDEFINED,-154.073,-73.76,-129.344,S214H_dimer_validated_mini00866.yob
867,YES,1.92,YES,1.883,3.712,-6.61,NO,5.163,YES,3.151,152.297,TRANS,-136.304,-94.668,-119.647,S214H_dimer_validated_mini00867.yob
868,NO,2.68,NO,2.025,3.583,-6.61,NO,4.719,YES,2.99,150.91,TRANS,-150.15,-77.638,-126.482,S214H_dimer_validated_mini00868.yob
869,YES,1.847,YES,1.742,4.024,-6.61,NO,4.946,YES,2.777,149.369,UNDEFINED,-150.245,-83.214,-115.093,S214H_dimer_validated_mini00869.yob
870,NO,2.868,YES,1.87,3.896,-6.61,NO,5.284,NO,3.267,167.316,TRANS,-140.572,-67.07,-132.378,S214H_dimer_validated_mini00870.yob
871,YES,1.867,YES,1.758,3.683,-6.61,NO,4.526,YES,2.83,155.308,TRANS,-147.436,-74.403,-135.307,S214H_dimer_validated_mini00871.yob
872,YES,2.168,YES,1.838,3.797,-6.61,NO,4.666,YES,2.986,156.22,TRANS,-144.964,-77.354,-120.614,S214H_dimer_validated_mini00872.yob
873,NO,3.481,YES,1.816,3.745,-6.61,NO,5.115,NO,4.111,166.326,TRANS,-144.248,-66.485,-121.652,S214H_dimer_validated_mini00873.yob
874,YES,1.857,YES,2.123,3.659,-6.61,NO,4.503,YES,2.818,144.275,UNDEFINED,-142.168,-83.379,-119.764,S214H_dimer_validated_mini00874.yob
875,NO,1.933,YES,1.748,3.969,-6.61,NO,5.009,YES,3.057,118.912,UNDEFINED,-139.536,-84.43,-125.075,S214H_dimer_validated_mini00875.yob
876,NO,2.348,YES,2.196,3.446,-6.61,NO,4.732,YES,3.012,118.981,UNDEFINED,-139.139,-73.277,-139.781,S214H_dimer_validated_mini00876.yob
877,YES,1.933,YES,1.792,3.267,-6.61,NO,4.261,YES,2.898,104.023,UNDEFINED,-146.268,-81.024,-137.332,S214H_dimer_validated_mini00877.yob
878,YES,2.083,YES,1.734,3.139,-6.61,NO,3.871,YES,2.924,111.025,UNDEFINED,-161.612,-88.412,-122.425,S214H_dimer_validated_mini00878.yob
879,NO,2.472,YES,2.034,3.111,-6.61,NO,3.67,YES,2.851,126.644,UNDEFINED,-140.693,-75.847,-102.722,S214H_dimer_validated_mini00879.yob
880,YES,2.169,YES,1.882,2.938,-6.61,YES,3.155,YES,2.806,97.55,UNDEFINED,-148.475,-65.253,-111.377,S214H_dimer_validated_mini00880.yob
881,YES,1.79,YES,1.832,3.457,-6.61,NO,3.961,YES,2.803,111.049,UNDEFINED,-146.081,-79.788,-131.571,S214H_dimer_validated_mini00881.yob
882,YES,1.938,YES,1.851,3.282,-6.61,NO,3.945,YES,2.795,94.174,UNDEFINED,-146.476,-83.957,-126.522,S214H_dimer_validated_mini00882.yob
