____Time[ps]_____Time[ns]__CellLengthX__CellLengthY__CellLengthZ__TotalEnergy_________Bond________Angle_____Dihedral____Planarity______Coulomb__________VdW______SurfVdW______SurfMol______SurfAcc_SoluteHBonds_SltSlvHBonds________Helix________Sheet_________Turn_________Coil_____Helix310______HelixPi__RadGyration_______RMSDCa_______RMSDBb______RMSDAll
       0.000        0.000       64.720       64.529       60.112   -77985.324      612.555     1161.062    13896.404      100.644  -102053.224     8297.235    20610.793     9396.682     9368.226      216.000      385.000       30.385       23.846       18.462       27.308        0.000        0.000       16.627        0.062        0.099        0.075
      25.000        0.025       64.720       64.529       60.112   -77664.279      732.028     1437.253    13720.877      125.595  -102169.539     8489.509    21496.172    10150.286     9842.499      207.000      379.000       29.615       23.846       16.923       29.615        0.000        0.000       16.850        0.615        0.655        0.794
      50.000        0.050       64.720       64.529       60.112   -77605.329      720.622     1429.936    13869.197      109.116  -102100.124     8365.925    21541.214     9882.687     9876.465      198.000      393.000       30.385       23.462       15.385       30.769        0.000        0.000       16.862        0.590        0.624        0.788
      75.000        0.075       64.720       64.529       60.112   -77363.401      731.588     1455.650    13857.529      121.503  -101918.595     8388.925    21697.024    10190.219     9958.547      199.000      372.000       28.077       24.615       12.692       32.692        1.923        0.000       16.896        0.730        0.770        0.921
     100.000        0.100       64.720       64.529       60.112   -77642.544      756.801     1430.688    13777.719      113.822  -102166.043     8444.468    21717.494    10029.538     9904.598      198.000      383.000       30.385       24.615       14.231       30.769        0.000        0.000       16.926        0.722        0.755        0.928
     125.000        0.125       64.720       64.529       60.112   -77526.650      775.647     1384.489    13841.764      115.881  -102353.459     8709.027    21511.951    10169.996     9765.695      194.000      383.000       27.308       23.077       17.308       32.308        0.000        0.000       16.876        0.687        0.722        0.944
     150.000        0.150       64.720       64.529       60.112   -77602.515      729.575     1423.066    13887.596      123.833  -102545.992     8779.407    21403.817    10097.732     9854.128      200.000      389.000       26.923       23.846       15.385       33.846        0.000        0.000       16.857        0.639        0.685        0.866
     175.000        0.175       64.720       64.529       60.112   -77558.633      709.973     1405.554    13830.935      121.025  -102231.535     8605.414    21657.068    10182.049     9806.869      198.000      386.000       27.692       23.846       15.769       32.692        0.000        0.000       16.896        0.697        0.735        0.919
     200.000        0.200       64.720       64.529       60.112   -77640.936      737.795     1410.047    13814.150      122.088  -102346.451     8621.435    21306.630     9923.827     9696.166      191.000      375.000       29.615       23.462       16.923       30.000        0.000        0.000       16.813        0.680        0.726        0.940
     225.000        0.225       64.720       64.529       60.112   -77571.927      734.901     1427.909    13867.814      128.720  -102219.508     8488.238    21388.541     9996.411     9828.010      203.000      387.000       30.385       23.462       18.462       27.692        0.000        0.000       16.845        0.648        0.688        0.969
     250.000        0.250       64.720       64.529       60.112   -77464.083      736.013     1442.958    13834.418      129.341  -102136.387     8529.574    21524.165    10202.773     9713.307      207.000      388.000       27.692       23.462       21.538       27.308        0.000        0.000       16.880        0.719        0.747        1.080
     275.000        0.275       64.720       64.529       60.112   -77621.236      708.609     1453.003    13866.110      124.797  -102381.632     8607.877    21478.890    10111.427     9825.314      204.000      379.000       31.538       23.846       18.462       26.154        0.000        0.000       16.862        0.793        0.825        1.098
     300.000        0.300       64.720       64.529       60.112   -77549.164      738.700     1405.500    13924.261      121.410  -102290.902     8551.866    21553.741    10408.517     9732.569      194.000      381.000       27.308       24.615       17.308       30.769        0.000        0.000       16.902        0.820        0.869        1.146
     325.000        0.325       64.720       64.529       60.112   -77523.449      732.155     1413.874    13842.209      114.847  -102158.759     8532.226    21544.797    10001.515     9697.749      205.000      390.000       28.462       23.846       17.692       28.462        1.538        0.000       16.883        0.713        0.754        1.056
     350.000        0.350       64.720       64.529       60.112   -77579.520      702.626     1460.893    13840.171      121.609  -102372.690     8667.870    21146.989     9892.805     9656.378      203.000      379.000       30.385       24.615       12.692       30.385        1.923        0.000       16.831        0.710        0.766        1.078
     375.000        0.375       64.720       64.529       60.112   -77481.274      712.551     1470.323    13880.376      121.113  -102460.273     8794.636    21379.232    10199.017     9682.467      202.000      386.000       24.615       22.692       17.308       33.846        1.538        0.000       16.872        0.826        0.896        1.138
     400.000        0.400       64.720       64.529       60.112   -77511.445      696.929     1448.140    13884.855      121.015  -102294.382     8631.997    21218.184     9981.391     9720.826      202.000      383.000       31.923       23.462       14.231       30.385        0.000        0.000       16.829        0.617        0.661        0.973
     425.000        0.425       64.720       64.529       60.112   -77637.124      748.496     1402.953    13789.546      113.986  -102351.520     8659.416    21707.789    10395.477     9690.772      206.000      375.000       30.000       23.462       15.769       30.769        0.000        0.000       16.876        0.759        0.823        1.066
     450.000        0.450       64.720       64.529       60.112   -77471.670      769.880     1400.138    13858.167      118.248  -102283.561     8665.458    21181.817     9937.517     9731.801      197.000      383.000       30.769       22.692       12.692       33.846        0.000        0.000       16.832        0.699        0.739        1.028
     475.000        0.475       64.720       64.529       60.112   -77498.308      736.938     1462.346    13763.498      118.761  -102390.489     8810.638    21326.252    10063.342     9720.365      220.000      367.000       31.154       23.077       15.769       30.000        0.000        0.000       16.857        0.767        0.802        1.058
     500.000        0.500       64.720       64.529       60.112   -77586.748      756.357     1453.211    13782.190      121.951  -102346.113     8645.656    21352.596     9918.983     9679.216      198.000      384.000       31.923       23.846       15.769       28.462        0.000        0.000       16.857        0.705        0.764        1.051
     525.000        0.525       64.720       64.529       60.112   -77453.370      711.445     1450.808    13733.513      122.153  -101816.959     8345.670    21521.275    10176.734     9794.144      201.000      371.000       28.077       23.462       15.769       32.692        0.000        0.000       16.883        0.844        0.897        1.151
     550.000        0.550       64.720       64.529       60.112   -77580.801      740.365     1433.023    13743.061      127.370  -102170.307     8545.687    21319.976    10067.415     9796.007      198.000      389.000       31.154       23.462       14.231       31.154        0.000        0.000       16.855        0.799        0.837        1.126
     575.000        0.575       64.720       64.529       60.112   -77549.641      716.519     1474.994    13854.284      124.712  -102328.540     8608.389    21455.192     9922.796     9893.956      198.000      368.000       29.615       23.077       13.077       34.231        0.000        0.000       16.867        0.802        0.844        1.153
     600.000        0.600       64.720       64.529       60.112   -77362.119      754.277     1395.530    13825.201      128.883  -102095.039     8629.029    21531.144    10135.719    10034.074      195.000      380.000       23.846       24.231       15.769       36.154        0.000        0.000       16.939        0.905        0.975        1.256
     625.000        0.625       64.720       64.529       60.112   -77554.678      733.775     1429.904    13844.660      112.811  -102218.366     8542.537    21581.332    10006.639     9866.184      185.000      395.000       27.308       22.692       15.000       33.462        1.538        0.000       16.859        0.817        0.861        1.236
     650.000        0.650       64.720       64.529       60.112   -77567.335      733.812     1460.082    13742.721      133.221  -102181.733     8544.562    21660.344    10249.283     9957.206      205.000      388.000       31.154       23.077       17.692       28.077        0.000        0.000       16.904        0.870        0.919        1.316
     675.000        0.675       64.720       64.529       60.112   -77603.119      730.219     1443.911    13844.596      107.080  -102431.997     8703.072    21456.257    10323.738     9937.709      198.000      391.000       30.000       24.615       14.231       31.154        0.000        0.000       16.884        0.885        0.940        1.325
     700.000        0.700       64.720       64.529       60.112   -77717.480      740.885     1426.524    13853.195      111.861  -102617.564     8767.619    21547.140    10103.107     9993.727      180.000      406.000       29.231       24.231       15.385       31.154        0.000        0.000       16.915        0.804        0.828        1.225
     725.000        0.725       64.720       64.529       60.112   -77555.483      733.120     1468.179    13792.917      121.359  -102313.898     8642.840    21606.758    10314.044     9981.436      190.000      375.000       28.077       23.462       15.385       31.538        1.538        0.000       16.968        0.835        0.868        1.149
     750.000        0.750       64.720       64.529       60.112   -77328.623      761.856     1455.975    13799.448      127.842  -101855.416     8381.672    21580.686    10176.298    10016.543      196.000      387.000       26.538       22.308       20.000       29.231        1.923        0.000       16.941        0.783        0.811        1.145
     775.000        0.775       64.720       64.529       60.112   -77638.499      740.096     1448.539    13767.699      121.379  -102326.631     8610.419    21480.254    10093.076     9928.964      196.000      400.000       27.692       23.846       17.308       31.154        0.000        0.000       16.891        0.740        0.770        1.043
     800.000        0.800       64.720       64.529       60.112   -77344.144      737.792     1436.492    13875.541      132.587  -102037.875     8511.320    21390.200     9900.692     9688.954      190.000      371.000       26.923       22.308       14.231       36.538        0.000        0.000       16.820        0.732        0.759        1.017
     825.000        0.825       64.720       64.529       60.112   -77632.780      727.101     1398.338    13856.468      128.080  -102495.842     8753.075    21357.964    10163.237     9861.938      194.000      386.000       30.385       23.462       12.692       33.462        0.000        0.000       16.867        0.659        0.684        0.974
     850.000        0.850       64.720       64.529       60.112   -77580.641      759.117     1430.335    13826.117      121.379  -102579.324     8861.734    21489.494    10050.913     9901.348      185.000      397.000       28.077       23.462       16.923       31.538        0.000        0.000       16.897        0.794        0.820        1.137
     875.000        0.875       64.720       64.529       60.112   -77531.705      721.651     1459.093    13900.317      124.040  -102452.982     8716.176    21533.777    10134.834     9798.764      206.000      401.000       31.538       23.462       16.923       28.077        0.000        0.000       16.890        0.741        0.766        1.140
     900.000        0.900       64.720       64.529       60.112   -77606.403      700.125     1423.983    13836.565      121.476  -102392.109     8703.557    21653.287    10285.139     9859.103      195.000      387.000       30.385       24.615       15.385       29.615        0.000        0.000       16.941        0.843        0.867        1.157
     925.000        0.925       64.720       64.529       60.112   -77515.938      723.617     1420.773    13828.048      124.179  -102258.910     8646.355    21424.934    10038.234     9587.244      191.000      390.000       26.923       22.308       18.462       32.308        0.000        0.000       16.886        0.767        0.787        1.104
     950.000        0.950       64.720       64.529       60.112   -77663.250      756.635     1434.172    13868.401      107.607  -102589.901     8759.835    21579.164     9995.218     9693.650      199.000      401.000       28.462       23.077       16.923       31.538        0.000        0.000       16.910        0.844        0.869        1.157
     975.000        0.975       64.720       64.529       60.112   -77471.948      737.199     1407.817    13857.542      128.674  -102274.361     8671.180    21677.267    10163.256     9664.064      187.000      388.000       30.000       23.846       17.308       28.846        0.000        0.000       16.907        0.807        0.827        1.092
    1000.000        1.000       64.720       64.529       60.112   -77562.926      718.868     1421.770    13902.894      131.755  -102215.615     8477.400    21245.783     9792.920     9629.507      193.000      377.000       26.538       24.615       13.077       34.231        1.538        0.000       16.842        0.913        0.932        1.177
