FRAME,DIHEDROS
0,-140.792
1,-158.137
2,-149.795
3,-158.518
4,-140.253
5,-129.683
6,-153.061
7,-150.694
8,-147.916
9,-153.839
10,-145.882
11,-143.91
12,-147.476
13,-138.976
14,-133.184
15,-156.962
16,-146.994
17,-138.818
18,-139.827
19,-134.947
20,-150.229
21,-144.544
22,-146.787
23,-157.106
24,-157.01
25,-152.866
26,-159.218
27,-162.262
28,-159.205
29,-126.298
30,-136.879
31,-162.103
32,-157.788
33,-149.191
34,-153.983
35,-128.603
36,-143.597
37,-143.867
38,-136.399
39,-140.321
40,-138.229
41,-148.5
42,-154.442
43,-161.925
44,-142.897
45,-160.659
46,-155.275
47,-137.17
48,-161.761
49,-136.632
50,-157.253
51,-169.144
52,-154.416
53,-154.464
54,-141.921
55,-167.477
56,-161.378
57,-152.251
58,-137.661
59,-138.979
60,-139.058
61,-144.039
62,-137.106
63,-141.154
64,-143.705
65,-153.919
66,-159.017
67,-150.096
68,-140.657
69,-162.602
70,-142.645
71,-159.965
72,-158.575
73,-151.273
74,-144.249
75,-150.381
76,-141.354
77,-147.108
78,-155.119
79,-161.63
80,-147.887
81,-147.694
82,-145.882
83,-141.208
84,-153.102
85,-157.142
86,-159.716
87,-146.448
88,-141.684
89,-136.306
90,-138.729
91,-142.388
92,-163.874
93,-156.599
94,-155.03
95,-152.62
96,-142.95
97,-148.519
98,-144.153
99,-157.707
100,-157.925
101,-140.445
102,-146.273
103,-164.017
104,-129.877
105,-154.207
106,-141.236
107,-140.46
108,-155.924
109,-152.557
110,-158.205
111,-152.945
112,-152.636
113,-142.673
114,-137.236
115,-140.816
116,-138.857
117,-155.708
118,-122.534
119,-142.581
120,-141.764
121,-155.824
122,-151.124
123,-137.456
124,-138.096
125,-164.916
126,-161.288
127,-164.004
128,-150.779
129,-154.905
130,-141.774
131,-164.548
132,-144.842
133,-149.588
134,-139.658
135,-158.091
136,-147.223
137,-153.54
138,-131.717
139,-138.965
140,-128.669
141,-161.598
142,-148.251
143,-145.092
144,-146.209
145,-168.857
146,-147.508
147,-153.744
148,-151.818
149,-152.685
150,-148.712
151,-153.3
152,-156.901
153,-155.049
154,-159.299
155,-142.829
156,-147.336
157,-150.684
158,-146.17
159,-152.25
160,-145.499
161,-129.117
162,-162.948
163,-154.215
164,-144.871
165,-153.712
166,-154.457
167,-145.649
168,-143.304
169,-152.092
170,-158.579
171,-155.399
172,-159.497
173,-144.207
174,-162.071
175,-151.811
176,-149.133
177,-157.038
178,-157.77
179,-145.885
180,-149.973
181,-150.66
182,-144.781
183,-162.865
184,-156.194
185,-145.513
186,-156.061
187,-134.63
188,-157.426
189,-148.627
190,-152.774
191,-144.075
192,-137.471
193,-146.698
194,-148.297
195,-140.521
196,-150.158
197,-157.353
198,-147.806
199,-138.62
200,-152.973
201,-149.328
202,-141.415
203,-144.864
204,-162.673
205,-146.131
206,-159.247
207,-150.054
