FRAME,DIHEDROS
0,-135.173
1,-106.29
2,-134.146
3,-129.491
4,-121.754
5,-106.016
6,-110.606
7,-133.984
8,-142.593
9,-134.677
10,-122.883
11,-106.483
12,-99.575
13,-130.186
14,-138.032
15,-110.38
16,-97.814
17,-132.94
18,-121.38
19,-99.751
20,-121.908
21,-123.824
22,-128.449
23,-110.811
24,-122.437
25,-108.596
26,-117.703
27,-102.984
28,-110.463
29,-129.535
30,-129.419
31,-115.196
32,-116.987
33,-132.62
34,-124.427
35,-131.164
36,-128.607
37,-130.429
38,-132.954
39,-133.841
40,-143.158
41,-122.621
42,-119.752
43,-126.528
44,-121.278
45,-111.303
46,-124.563
47,-134.509
48,-131.673
49,-122.83
50,-111.302
51,-126.853
52,-130.16
53,-113.578
54,-114.88
55,-123.732
56,-121.956
57,-141.264
58,-122.634
59,-116.837
60,-138.074
61,-127.815
62,-116.118
63,-137.133
64,-118.714
65,-119.461
66,-108.084
67,-126.809
68,-114.855
69,-119.045
70,-115.224
71,-130.782
72,-116.247
73,-120.564
74,-117.093
75,-129.453
76,-132.461
77,-132.81
78,-117.31
79,-106.976
80,-92.838
81,-114.264
82,-119.373
83,-127.773
84,-118.539
85,-132.946
86,-124.738
87,-128.325
88,-105.123
89,-124.114
90,-117.789
91,-136.35
92,-108.239
93,-129.336
94,-135.998
95,-129.443
96,-130.521
97,-131.528
98,-123.372
99,-129.462
100,-107.247
101,-127.135
102,-131.401
103,-132.549
104,-125.849
105,-134.226
106,-138.188
107,-140.257
108,-109.863
109,-120.226
110,-124.296
111,-107.88
112,-127.499
113,-126.293
114,-124.063
115,-129.597
116,-131.114
117,-128.965
118,-112.971
119,-139.575
120,-122.488
121,-128.304
122,-132.386
123,-136.167
124,-128.598
125,-124.401
126,-117.898
127,-123.615
128,-110.628
129,-123.883
130,-115.093
131,-135.054
132,-111.5
133,-146.684
134,-142.656
135,-134.944
136,-123.385
137,-106.567
138,-120.896
139,-127.437
140,-118.147
141,-119.182
142,-122.324
143,-123.449
144,-126.961
145,-138.116
146,-143.62
147,-118.975
148,-118.291
149,-127.931
150,-130.718
151,-127.42
152,-120.644
153,-121.375
154,-140.191
155,-126.827
156,-112.131
157,-119.69
158,-131.129
159,-125.616
160,-131.495
161,-125.309
162,-125.809
163,-127.404
164,-129.077
165,-136.697
166,-112.42
167,-118.396
168,-122.459
169,-141.287
170,-133.793
