FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
645,NO,2.723,YES,1.826,3.13,-5.35,NO,4.224,YES,2.845,57.987,GAUCHE,-136.077,-79.191,-132.123,DuraPETase_dimer_validated_mini00645.yob
646,YES,1.861,YES,1.779,3.308,-5.35,NO,3.986,YES,2.754,47.464,UNDEFINED,-114.038,-84.608,-124.971,DuraPETase_dimer_validated_mini00646.yob
647,YES,1.918,YES,1.682,3.336,-5.35,NO,4.526,YES,2.979,43.647,UNDEFINED,-115.103,-72.615,-131.372,DuraPETase_dimer_validated_mini00647.yob
648,YES,1.82,YES,1.949,3.058,-5.35,NO,4.267,YES,2.911,20.21,UNDEFINED,-124.953,-85.518,-129.515,DuraPETase_dimer_validated_mini00648.yob
649,YES,2.089,YES,1.913,3.034,-5.35,NO,3.611,YES,2.659,67.883,GAUCHE,-135.271,-92.365,-117.274,DuraPETase_dimer_validated_mini00649.yob
650,NO,2.37,YES,1.72,3.539,-5.35,NO,4.582,YES,2.987,58.453,GAUCHE,-124.605,-62.9,-134.429,DuraPETase_dimer_validated_mini00650.yob
651,YES,1.983,YES,1.688,3.657,-5.35,YES,3.388,YES,2.934,41.121,UNDEFINED,-105.922,-86.691,-127.406,DuraPETase_dimer_validated_mini00651.yob
652,YES,2.178,YES,1.728,3.514,-5.35,NO,3.544,YES,2.816,46.984,UNDEFINED,-98.39,-74.95,-108.922,DuraPETase_dimer_validated_mini00652.yob
653,YES,2.12,YES,1.675,3.159,-5.35,NO,3.837,YES,3.043,16.481,UNDEFINED,-121.671,-72.57,-112.208,DuraPETase_dimer_validated_mini00653.yob
654,YES,2.289,YES,1.703,3.326,-5.35,NO,3.593,YES,2.966,32.078,UNDEFINED,-115.048,-78.447,-104.549,DuraPETase_dimer_validated_mini00654.yob
655,NO,2.194,YES,1.792,2.922,-5.35,NO,4.015,YES,3.082,38.966,UNDEFINED,-92.874,-78.705,-113.314,DuraPETase_dimer_validated_mini00655.yob
656,NO,2.332,YES,1.669,3.279,-5.35,NO,3.753,YES,3.116,42.838,UNDEFINED,-117.499,-78.083,-117.89,DuraPETase_dimer_validated_mini00656.yob
657,YES,2.058,YES,1.753,3.435,-5.35,YES,3.179,YES,2.89,43.631,UNDEFINED,-113.745,-65.571,-138.007,DuraPETase_dimer_validated_mini00657.yob
658,YES,1.981,YES,1.926,3.167,-5.35,YES,3.324,YES,2.854,18.385,UNDEFINED,-105.616,-76.466,-117.855,DuraPETase_dimer_validated_mini00658.yob
659,YES,2.053,YES,1.844,3.471,-5.35,NO,4.089,YES,2.879,47.216,UNDEFINED,-114.788,-84.405,-133.343,DuraPETase_dimer_validated_mini00659.yob
660,YES,2.15,YES,1.852,3.401,-5.35,YES,3.412,YES,2.876,43.387,UNDEFINED,-102.031,-85.536,-139.423,DuraPETase_dimer_validated_mini00660.yob
661,YES,2.204,YES,1.727,3.027,-5.35,YES,3.351,YES,2.806,57.906,GAUCHE,-107.913,-82.307,-121.314,DuraPETase_dimer_validated_mini00661.yob
662,YES,1.969,YES,1.91,3.356,-5.35,NO,3.963,YES,3.14,60.133,GAUCHE,-112.174,-85.796,-109.478,DuraPETase_dimer_validated_mini00662.yob
663,NO,2.762,YES,1.795,3.125,-5.35,NO,4.304,YES,2.867,33.743,UNDEFINED,-118.088,-74.049,-118.189,DuraPETase_dimer_validated_mini00663.yob
664,NO,2.547,YES,1.86,3.14,-5.35,NO,4.146,YES,2.999,50.011,GAUCHE,-127.792,-82.223,-143.656,DuraPETase_dimer_validated_mini00664.yob
665,NO,2.531,YES,1.668,3.212,-5.35,NO,4.208,YES,2.894,49.539,UNDEFINED,-119.283,-81.92,-114.188,DuraPETase_dimer_validated_mini00665.yob
666,YES,1.998,YES,1.721,3.006,-5.35,YES,3.39,YES,3.063,39.131,UNDEFINED,-113.51,-71.782,-126.185,DuraPETase_dimer_validated_mini00666.yob
667,NO,2.685,YES,1.719,3.041,-5.35,NO,3.552,YES,2.839,46.886,UNDEFINED,-122.394,-75.185,-115.268,DuraPETase_dimer_validated_mini00667.yob
668,NO,2.406,YES,1.688,3.155,-5.35,NO,3.826,YES,2.907,27.498,UNDEFINED,-121.707,-79.514,-128.13,DuraPETase_dimer_validated_mini00668.yob
669,NO,2.511,YES,1.728,3.346,-5.35,NO,3.68,YES,2.831,26.846,UNDEFINED,-116.742,-85.888,-124.5,DuraPETase_dimer_validated_mini00669.yob
670,NO,2.732,YES,1.965,2.981,-5.35,NO,3.535,YES,2.99,31.267,UNDEFINED,-132.809,-89.819,-125.525,DuraPETase_dimer_validated_mini00670.yob
671,YES,2.064,YES,1.759,3.345,-5.35,NO,4.024,YES,3.095,40.075,UNDEFINED,-116.47,-66.776,-116.589,DuraPETase_dimer_validated_mini00671.yob
672,YES,2.301,YES,1.956,2.86,-5.35,YES,3.451,YES,2.815,42.811,UNDEFINED,-130.995,-93.726,-149.095,DuraPETase_dimer_validated_mini00672.yob
673,YES,2.001,YES,1.761,3.258,-5.35,NO,3.519,YES,2.819,25.551,UNDEFINED,-120.903,-75.705,-132.372,DuraPETase_dimer_validated_mini00673.yob
674,YES,2.058,YES,1.805,3.107,-5.35,NO,3.616,YES,2.895,51.747,GAUCHE,-146.184,-54.384,-107.576,DuraPETase_dimer_validated_mini00674.yob
675,YES,2.144,YES,1.777,2.981,-5.35,NO,3.948,YES,2.826,36.046,UNDEFINED,-100.622,-79.598,-102.494,DuraPETase_dimer_validated_mini00675.yob
676,YES,2.17,YES,1.77,2.884,-5.35,NO,4.054,YES,2.827,47.908,UNDEFINED,-115.298,-80.156,-120.834,DuraPETase_dimer_validated_mini00676.yob
677,YES,2.364,YES,1.817,3.116,-5.35,NO,3.93,YES,3.097,25.096,UNDEFINED,-113.746,-78.514,-119.066,DuraPETase_dimer_validated_mini00677.yob
678,YES,1.995,YES,1.708,3.127,-5.35,NO,4.014,YES,3.006,23.599,UNDEFINED,-119.538,-77.332,-111.785,DuraPETase_dimer_validated_mini00678.yob
679,YES,2.358,YES,1.698,2.848,-5.35,NO,3.522,YES,2.943,47.018,UNDEFINED,-116.341,-72.741,-112.364,DuraPETase_dimer_validated_mini00679.yob
680,YES,1.877,YES,1.746,3.154,-5.35,NO,3.554,YES,2.939,42.495,UNDEFINED,-115.544,-78.316,-126.823,DuraPETase_dimer_validated_mini00680.yob
681,NO,2.466,YES,1.857,2.918,-5.35,NO,3.554,YES,2.901,23.753,UNDEFINED,-118.241,-85.633,-133.456,DuraPETase_dimer_validated_mini00681.yob
682,YES,1.827,YES,1.835,3.106,-5.35,YES,3.276,YES,3.221,29.803,UNDEFINED,-110.992,-75.927,-115.968,DuraPETase_dimer_validated_mini00682.yob
683,YES,2.008,YES,1.854,2.943,-5.35,YES,3.313,YES,3.158,34.159,UNDEFINED,-117.285,-82.841,-109.748,DuraPETase_dimer_validated_mini00683.yob
684,YES,2.12,YES,1.694,3.24,-5.35,YES,3.403,YES,2.932,22.229,UNDEFINED,-103.328,-79.815,-122.947,DuraPETase_dimer_validated_mini00684.yob
685,YES,2.039,YES,1.792,2.988,-5.35,NO,3.569,YES,2.817,19.043,UNDEFINED,-118.438,-84.957,-122.098,DuraPETase_dimer_validated_mini00685.yob
686,YES,2.217,YES,1.874,3.06,-5.35,NO,3.962,YES,2.955,24.381,UNDEFINED,-127.598,-87.238,-103.763,DuraPETase_dimer_validated_mini00686.yob
687,NO,2.039,YES,1.755,2.928,-5.35,NO,3.518,YES,2.834,26.564,UNDEFINED,-124.463,-82.191,-112.836,DuraPETase_dimer_validated_mini00687.yob
688,NO,2.056,YES,1.757,3.212,-5.35,NO,3.612,YES,2.926,25.156,UNDEFINED,-99.056,-80.527,-111.819,DuraPETase_dimer_validated_mini00688.yob
689,NO,2.43,YES,1.741,2.93,-5.35,YES,3.355,YES,2.944,17.566,UNDEFINED,-133.519,-76.388,-127.14,DuraPETase_dimer_validated_mini00689.yob
690,NO,2.285,YES,1.785,3.088,-5.35,NO,3.501,YES,2.825,15.667,UNDEFINED,-103.683,-76.188,-101.477,DuraPETase_dimer_validated_mini00690.yob
691,NO,2.705,YES,1.822,2.789,-5.35,YES,3.182,YES,2.982,31.257,UNDEFINED,-148.333,-91.759,-103.424,DuraPETase_dimer_validated_mini00691.yob
692,NO,2.393,YES,1.962,3.251,-5.35,NO,3.773,YES,2.986,31.254,UNDEFINED,-112.054,-78.256,-123.113,DuraPETase_dimer_validated_mini00692.yob
693,YES,2.258,YES,1.788,2.789,-5.35,YES,3.197,YES,2.869,34.363,UNDEFINED,-102.944,-86.29,-111.704,DuraPETase_dimer_validated_mini00693.yob
694,YES,2.132,YES,1.652,2.821,-5.35,YES,3.302,YES,2.883,12.096,UNDEFINED,-113.522,-82.476,-128.436,DuraPETase_dimer_validated_mini00694.yob
695,YES,2.193,YES,1.698,2.95,-5.35,NO,3.573,YES,2.907,37.53,UNDEFINED,-121.358,-73.595,-126.01,DuraPETase_dimer_validated_mini00695.yob
696,YES,2.274,YES,1.816,3.102,-5.35,NO,3.564,YES,2.83,41.085,UNDEFINED,-101.736,-71.756,-120.785,DuraPETase_dimer_validated_mini00696.yob
697,YES,2.002,YES,1.759,3.082,-5.35,NO,3.807,YES,2.728,22.613,UNDEFINED,-110.389,-73.075,-125.737,DuraPETase_dimer_validated_mini00697.yob
698,NO,1.963,YES,1.794,3.287,-5.35,YES,3.315,YES,2.994,25.849,UNDEFINED,-133.069,-91.523,-121.843,DuraPETase_dimer_validated_mini00698.yob
699,YES,2.015,YES,1.81,3.203,-5.35,NO,3.471,YES,2.965,35.567,UNDEFINED,-120.256,-84.108,-116.89,DuraPETase_dimer_validated_mini00699.yob
700,YES,1.868,YES,1.711,3.008,-5.35,YES,3.2,YES,2.726,43.708,UNDEFINED,-128.014,-85.221,-112.764,DuraPETase_dimer_validated_mini00700.yob
701,YES,2.344,YES,1.645,3.02,-5.35,YES,3.454,YES,2.952,22.888,UNDEFINED,-136.223,-73.06,-107.236,DuraPETase_dimer_validated_mini00701.yob
702,NO,2.641,YES,1.691,3.003,-5.35,NO,3.876,YES,2.761,42.005,UNDEFINED,-134.434,-69.516,-123.998,DuraPETase_dimer_validated_mini00702.yob
703,NO,2.853,YES,1.881,3.214,-5.35,NO,3.912,YES,2.842,20.905,UNDEFINED,-130.937,-78.707,-126.612,DuraPETase_dimer_validated_mini00703.yob
704,NO,2.302,YES,1.797,3.138,-5.35,NO,3.792,YES,2.883,7.914,UNDEFINED,-119.748,-75.013,-130.046,DuraPETase_dimer_validated_mini00704.yob
705,YES,2.118,YES,1.802,3.22,-5.35,NO,4.101,YES,2.93,21.722,UNDEFINED,-139.092,-90.746,-135.423,DuraPETase_dimer_validated_mini00705.yob
706,YES,2.106,YES,1.736,3.039,-5.35,NO,3.517,YES,2.775,35.654,UNDEFINED,-144.63,-81.94,-120.103,DuraPETase_dimer_validated_mini00706.yob
707,NO,2.382,YES,1.766,2.892,-5.35,YES,3.323,YES,2.89,46.119,UNDEFINED,-138.591,-87.712,-123.537,DuraPETase_dimer_validated_mini00707.yob
708,NO,2.111,YES,1.688,3.197,-5.35,YES,3.169,YES,3.139,29.472,UNDEFINED,-138.703,-77.799,-131.492,DuraPETase_dimer_validated_mini00708.yob
709,YES,1.955,YES,1.841,3.434,-5.35,NO,4.57,YES,2.914,32.689,UNDEFINED,-114.626,-88.75,-110.532,DuraPETase_dimer_validated_mini00709.yob
710,YES,1.971,YES,1.842,2.889,-5.35,NO,3.559,YES,2.936,44.567,UNDEFINED,-127.695,-88.95,-113.941,DuraPETase_dimer_validated_mini00710.yob
711,NO,2.24,YES,1.702,2.923,-5.35,NO,3.668,YES,3.033,41.229,UNDEFINED,-115.985,-71.511,-99.961,DuraPETase_dimer_validated_mini00711.yob
712,NO,2.094,YES,1.829,3.349,-5.35,NO,4.104,YES,2.881,79.193,GAUCHE,-118.125,-78.983,-125.163,DuraPETase_dimer_validated_mini00712.yob
713,NO,2.748,YES,1.763,3.973,-5.35,NO,5.614,NO,4.452,142.293,UNDEFINED,-118.339,-70.89,-125.697,DuraPETase_dimer_validated_mini00713.yob
714,NO,3.385,YES,1.848,3.584,-5.35,NO,5.343,NO,3.687,138.983,UNDEFINED,-144.279,-70.851,-121.221,DuraPETase_dimer_validated_mini00714.yob
715,NO,3.649,YES,1.832,3.569,-5.35,NO,5.14,NO,5.273,99.298,UNDEFINED,-105.891,-79.181,-120.739,DuraPETase_dimer_validated_mini00715.yob
716,NO,3.72,YES,1.757,3.732,-5.35,NO,4.708,NO,4.676,93.797,UNDEFINED,-110.718,-70.606,-117.808,DuraPETase_dimer_validated_mini00716.yob
717,NO,3.773,YES,1.726,3.444,-5.35,NO,4.961,NO,4.799,97.657,UNDEFINED,-119.058,-88.514,-132.277,DuraPETase_dimer_validated_mini00717.yob
718,NO,3.265,YES,1.92,3.97,-5.35,NO,5.262,NO,4.839,98.378,UNDEFINED,-139.619,-72.443,-127.771,DuraPETase_dimer_validated_mini00718.yob
719,NO,4.266,YES,1.831,3.459,-5.35,NO,5.044,NO,4.656,95.319,UNDEFINED,-119.844,-67.401,-115.048,DuraPETase_dimer_validated_mini00719.yob
720,NO,4.203,YES,1.837,3.764,-5.35,NO,4.784,NO,4.749,96.516,UNDEFINED,-98.199,-80.523,-116.338,DuraPETase_dimer_validated_mini00720.yob
721,NO,2.726,YES,1.863,3.741,-5.35,NO,5.577,NO,4.844,142.272,UNDEFINED,-100.19,-65.705,-140.405,DuraPETase_dimer_validated_mini00721.yob
722,NO,4.127,YES,1.971,3.902,-5.35,NO,5.06,NO,4.383,90.576,UNDEFINED,-111.26,-81.221,-104.328,DuraPETase_dimer_validated_mini00722.yob
723,NO,4.417,YES,2.032,3.621,-5.35,NO,4.843,NO,4.609,108.339,UNDEFINED,-112.88,-73.622,-135.873,DuraPETase_dimer_validated_mini00723.yob
724,NO,3.514,YES,1.772,3.848,-5.35,NO,5.021,NO,4.435,84.651,GAUCHE,-118.682,-70.736,-115.715,DuraPETase_dimer_validated_mini00724.yob
725,NO,4.096,YES,1.853,3.436,-5.35,NO,4.873,NO,4.747,94.123,UNDEFINED,-123.827,-72.609,-126.869,DuraPETase_dimer_validated_mini00725.yob
726,NO,3.924,YES,1.77,3.692,-5.35,NO,5.331,NO,4.937,92.458,UNDEFINED,-115.626,-73.785,-124.363,DuraPETase_dimer_validated_mini00726.yob
727,NO,4.136,YES,2.204,3.742,-5.35,NO,4.93,NO,4.852,61.228,GAUCHE,-127.301,-67.638,-122.119,DuraPETase_dimer_validated_mini00727.yob
728,NO,3.875,YES,2.017,3.613,-5.35,NO,5.1,NO,5.261,62.783,GAUCHE,-99.891,-76.642,-142.209,DuraPETase_dimer_validated_mini00728.yob
729,NO,4.105,YES,1.799,3.702,-5.35,NO,4.838,NO,4.254,66.481,GAUCHE,-106.991,-77.059,-112.118,DuraPETase_dimer_validated_mini00729.yob
730,NO,3.584,YES,1.876,4.003,-5.35,NO,5.139,NO,4.62,67.658,GAUCHE,-112.701,-78.799,-115.117,DuraPETase_dimer_validated_mini00730.yob
731,NO,2.975,YES,1.851,3.797,-5.35,NO,5.552,NO,4.287,75.661,GAUCHE,-105.949,-71.893,-119.057,DuraPETase_dimer_validated_mini00731.yob
732,NO,3.105,YES,1.714,3.588,-5.35,NO,5.144,NO,5.106,90.42,UNDEFINED,-128.086,-79.851,-114.215,DuraPETase_dimer_validated_mini00732.yob
733,NO,3.472,YES,1.956,4.048,-5.35,NO,5.382,NO,4.673,85.463,GAUCHE,-103.438,-72.471,-122.677,DuraPETase_dimer_validated_mini00733.yob
734,NO,2.493,YES,1.838,4.083,-5.35,NO,5.5,NO,5.66,74.829,GAUCHE,-127.772,-65.073,-145.806,DuraPETase_dimer_validated_mini00734.yob
735,NO,3.46,YES,1.811,3.458,-5.35,NO,4.227,NO,4.814,71.658,GAUCHE,-106.01,-87.299,-121.034,DuraPETase_dimer_validated_mini00735.yob
736,NO,4.043,YES,1.929,3.457,-5.35,NO,4.544,NO,5.395,86.707,GAUCHE,-109.965,-70.595,-113.074,DuraPETase_dimer_validated_mini00736.yob
737,NO,2.735,YES,1.661,3.863,-5.35,NO,5.558,NO,5.448,65.343,GAUCHE,-114.787,-79.611,-124.817,DuraPETase_dimer_validated_mini00737.yob
738,NO,3.165,YES,1.771,3.955,-5.35,NO,5.756,NO,5.082,47.615,UNDEFINED,-111.361,-76.997,-129.231,DuraPETase_dimer_validated_mini00738.yob
739,NO,2.88,YES,2.056,3.621,-5.35,NO,4.813,NO,4.862,74.119,GAUCHE,-126.344,-84.134,-131.21,DuraPETase_dimer_validated_mini00739.yob
740,NO,2.639,YES,1.724,3.962,-5.35,NO,6.833,NO,6.67,66.614,GAUCHE,-97.265,-73.738,-127.097,DuraPETase_dimer_validated_mini00740.yob
741,YES,1.811,YES,2.106,4.816,-5.35,NO,6.87,NO,7.193,94.934,UNDEFINED,-122.821,-84.789,-138.402,DuraPETase_dimer_validated_mini00741.yob
742,YES,1.933,YES,1.808,4.316,-5.35,NO,5.129,YES,2.864,90.854,UNDEFINED,-132.531,-75.155,-154.727,DuraPETase_dimer_validated_mini00742.yob
743,NO,4.01,YES,1.817,3.596,-5.35,NO,5.223,YES,2.998,83.266,GAUCHE,-118.515,-75.557,-118.081,DuraPETase_dimer_validated_mini00743.yob
744,YES,1.644,YES,1.695,3.024,-5.35,YES,3.441,YES,2.885,101.331,UNDEFINED,-140.23,-83.215,-123.248,DuraPETase_dimer_validated_mini00744.yob
745,NO,2.619,YES,1.874,3.652,-5.35,NO,4.539,YES,2.859,75.144,GAUCHE,-108.99,-65.864,-119.593,DuraPETase_dimer_validated_mini00745.yob
746,YES,2.285,YES,1.747,3.195,-5.35,NO,3.735,YES,2.889,104.682,UNDEFINED,-122.612,-86.646,-110.386,DuraPETase_dimer_validated_mini00746.yob
747,YES,1.766,YES,1.769,3.845,-5.35,NO,4.019,YES,2.999,71.903,GAUCHE,-154.173,-78.867,-114.211,DuraPETase_dimer_validated_mini00747.yob
748,YES,1.945,YES,1.787,3.136,-5.35,NO,4.003,YES,3.046,92.919,UNDEFINED,-106.17,-70.679,-118.557,DuraPETase_dimer_validated_mini00748.yob
749,YES,1.803,YES,1.814,3.338,-5.35,YES,3.464,YES,2.807,92.736,UNDEFINED,-110.371,-78.24,-121.02,DuraPETase_dimer_validated_mini00749.yob
750,YES,1.946,YES,1.727,4.066,-5.35,NO,5.293,YES,3.205,78.719,GAUCHE,-121.967,-73.567,-147.991,DuraPETase_dimer_validated_mini00750.yob
751,YES,1.846,YES,1.811,4.1,-5.35,NO,4.786,NO,3.099,59.064,GAUCHE,-113.761,-82.81,-135.316,DuraPETase_dimer_validated_mini00751.yob
752,NO,3.085,YES,1.701,4.063,-5.35,NO,5.29,NO,3.895,110.059,UNDEFINED,-129.554,-76.957,-128.386,DuraPETase_dimer_validated_mini00752.yob
753,NO,2.254,YES,1.716,3.624,-5.35,NO,4.28,YES,2.988,93.342,UNDEFINED,-120.626,-76.752,-123.179,DuraPETase_dimer_validated_mini00753.yob
754,YES,1.979,YES,1.686,3.484,-5.35,NO,3.611,YES,2.946,109.06,UNDEFINED,-116.513,-76.251,-132.052,DuraPETase_dimer_validated_mini00754.yob
755,YES,2.082,YES,1.813,2.962,-5.35,NO,3.633,YES,2.881,114.596,UNDEFINED,-118.82,-94.339,-133.325,DuraPETase_dimer_validated_mini00755.yob
756,YES,1.797,YES,1.94,3.205,-5.35,YES,3.381,YES,2.83,97.312,UNDEFINED,-119.787,-89.618,-120.214,DuraPETase_dimer_validated_mini00756.yob
757,YES,2.313,YES,1.825,3.109,-5.35,NO,3.737,YES,2.703,132.705,UNDEFINED,-113.981,-89.596,-117.927,DuraPETase_dimer_validated_mini00757.yob
758,YES,2.141,YES,1.952,3.265,-5.35,NO,3.588,YES,2.768,90.82,UNDEFINED,-113.489,-85.877,-115.999,DuraPETase_dimer_validated_mini00758.yob
759,YES,2.213,YES,1.796,3.022,-5.35,YES,3.329,YES,3.017,78.026,GAUCHE,-89.563,-91.881,-133.297,DuraPETase_dimer_validated_mini00759.yob
760,YES,2.221,YES,1.953,3.165,-5.35,NO,3.993,YES,2.902,105.358,UNDEFINED,-107.609,-79.296,-150.032,DuraPETase_dimer_validated_mini00760.yob
761,YES,1.924,YES,1.758,3.239,-5.35,NO,3.607,YES,2.928,111.583,UNDEFINED,-121.125,-75.75,-130.962,DuraPETase_dimer_validated_mini00761.yob
762,YES,1.813,YES,1.635,3.227,-5.35,NO,3.929,YES,2.795,86.814,GAUCHE,-107.207,-87.02,-133.137,DuraPETase_dimer_validated_mini00762.yob
763,NO,1.975,YES,1.79,3.357,-5.35,YES,3.239,YES,2.868,66.454,GAUCHE,-111.416,-78.588,-132.058,DuraPETase_dimer_validated_mini00763.yob
764,YES,1.768,YES,1.943,3.27,-5.35,NO,3.309,YES,3.228,83.405,GAUCHE,-130.299,-82.874,-131.401,DuraPETase_dimer_validated_mini00764.yob
765,YES,2.062,YES,1.739,3.128,-5.35,NO,3.716,YES,2.881,79.183,GAUCHE,-113.742,-87.811,-133.091,DuraPETase_dimer_validated_mini00765.yob
766,YES,2.192,YES,1.835,3.166,-5.35,YES,3.225,YES,2.791,72.072,GAUCHE,-130.047,-85.071,-116.813,DuraPETase_dimer_validated_mini00766.yob
767,YES,1.806,YES,1.873,2.863,-5.35,YES,3.383,YES,2.984,98.277,UNDEFINED,-128.287,-80.115,-130.977,DuraPETase_dimer_validated_mini00767.yob
768,YES,1.958,YES,1.863,3.007,-5.35,YES,3.439,YES,2.94,115.765,UNDEFINED,-120.828,-84.672,-154.697,DuraPETase_dimer_validated_mini00768.yob
769,YES,2.077,YES,1.761,3.085,-5.35,NO,3.745,YES,2.74,138.984,UNDEFINED,-103.314,-68.206,-133.881,DuraPETase_dimer_validated_mini00769.yob
770,YES,2.051,YES,1.901,3.508,-5.35,NO,4.917,YES,2.917,141.677,UNDEFINED,-128.727,-82.65,-112.193,DuraPETase_dimer_validated_mini00770.yob
771,YES,1.875,YES,1.792,2.908,-5.35,NO,3.877,YES,3.005,135.282,UNDEFINED,-117.489,-77.071,-136.317,DuraPETase_dimer_validated_mini00771.yob
772,YES,2.08,YES,1.839,3.027,-5.35,NO,3.846,YES,2.79,137.997,UNDEFINED,-117.275,-77.915,-100.175,DuraPETase_dimer_validated_mini00772.yob
773,YES,2.036,YES,1.787,3.094,-5.35,NO,3.668,YES,2.701,111.154,UNDEFINED,-103.266,-76.868,-134.692,DuraPETase_dimer_validated_mini00773.yob
774,YES,2.153,YES,1.809,3.112,-5.35,YES,3.395,YES,2.838,118.324,UNDEFINED,-118.661,-83.398,-133.846,DuraPETase_dimer_validated_mini00774.yob
775,YES,2.054,YES,1.782,2.962,-5.35,YES,3.316,YES,2.952,126.422,UNDEFINED,-109.798,-75.552,-153.055,DuraPETase_dimer_validated_mini00775.yob
776,YES,2.186,NO,1.888,3.279,-5.35,NO,4.026,NO,2.973,111.78,UNDEFINED,-128.181,-80.699,-116.358,DuraPETase_dimer_validated_mini00776.yob
777,YES,2.002,YES,1.872,3.058,-5.35,YES,3.326,YES,2.83,95.77,UNDEFINED,-125.774,-89.601,-144.752,DuraPETase_dimer_validated_mini00777.yob
778,NO,2.169,YES,1.943,3.184,-5.35,YES,3.268,YES,2.962,94.269,UNDEFINED,-130.693,-77.528,-142.086,DuraPETase_dimer_validated_mini00778.yob
779,YES,2.018,YES,1.808,3.485,-5.35,YES,3.294,YES,2.875,122.55,UNDEFINED,-123.284,-78.754,-143.023,DuraPETase_dimer_validated_mini00779.yob
780,YES,1.818,YES,1.695,2.893,-5.35,NO,3.5,YES,2.796,85.4,GAUCHE,-122.609,-83.083,-136.905,DuraPETase_dimer_validated_mini00780.yob
781,YES,1.754,YES,2.177,2.954,-5.35,NO,3.689,YES,2.924,90.461,UNDEFINED,-117.125,-76.15,-144.484,DuraPETase_dimer_validated_mini00781.yob
782,YES,2.216,YES,1.685,3.002,-5.35,YES,3.213,YES,2.824,81.195,GAUCHE,-107.507,-94.162,-144.51,DuraPETase_dimer_validated_mini00782.yob
783,YES,2.044,YES,1.893,3.229,-5.35,NO,3.881,YES,3.252,90.564,UNDEFINED,-120.928,-82.59,-129.768,DuraPETase_dimer_validated_mini00783.yob
784,YES,2.017,YES,1.666,2.988,-5.35,YES,3.44,YES,2.722,104.822,UNDEFINED,-112.767,-77.41,-127.044,DuraPETase_dimer_validated_mini00784.yob
785,NO,2.108,YES,1.657,3.301,-5.35,YES,3.351,YES,3.162,105.393,UNDEFINED,-113.905,-83.09,-140.186,DuraPETase_dimer_validated_mini00785.yob
786,YES,1.92,YES,1.756,3.108,-5.35,NO,3.665,YES,2.79,123.179,UNDEFINED,-126.458,-79.113,-125.159,DuraPETase_dimer_validated_mini00786.yob
787,YES,1.903,YES,1.823,3.244,-5.35,YES,3.347,YES,2.938,104.999,UNDEFINED,-141.947,-85.775,-155.226,DuraPETase_dimer_validated_mini00787.yob
788,YES,1.724,YES,1.778,2.986,-5.35,YES,3.345,YES,2.897,137.199,UNDEFINED,-125.122,-83.23,-149.508,DuraPETase_dimer_validated_mini00788.yob
789,YES,2.264,YES,1.789,3.014,-5.35,YES,3.174,YES,2.958,100.324,UNDEFINED,-114.44,-85.357,-135.77,DuraPETase_dimer_validated_mini00789.yob
790,YES,2.032,YES,1.951,3.114,-5.35,YES,2.916,YES,2.962,118.286,UNDEFINED,-122.765,-71.745,-135.931,DuraPETase_dimer_validated_mini00790.yob
791,YES,2.031,YES,1.813,2.981,-5.35,NO,3.579,YES,2.794,113.412,UNDEFINED,-111.275,-82.006,-140.646,DuraPETase_dimer_validated_mini00791.yob
792,NO,2.362,YES,1.738,3.1,-5.35,NO,3.447,YES,3.167,129.502,UNDEFINED,-113.227,-79.035,-133.822,DuraPETase_dimer_validated_mini00792.yob
793,YES,2.228,YES,1.645,3.07,-5.35,NO,3.34,YES,2.943,120.875,UNDEFINED,-122.456,-86.555,-126.264,DuraPETase_dimer_validated_mini00793.yob
794,YES,2.06,YES,1.848,2.926,-5.35,YES,3.414,YES,3.048,126.612,UNDEFINED,-120.617,-69.513,-125.671,DuraPETase_dimer_validated_mini00794.yob
795,YES,2.057,YES,1.781,3.102,-5.35,NO,3.643,YES,2.731,112.135,UNDEFINED,-119.416,-83.349,-113.295,DuraPETase_dimer_validated_mini00795.yob
796,NO,2.548,YES,1.626,3.018,-5.35,YES,3.283,YES,2.807,112.231,UNDEFINED,-148.834,-81.248,-136.392,DuraPETase_dimer_validated_mini00796.yob
797,YES,1.83,YES,1.695,3.178,-5.35,NO,3.555,YES,3.041,117.262,UNDEFINED,-100.729,-74.514,-131.711,DuraPETase_dimer_validated_mini00797.yob
798,YES,2.142,YES,1.728,2.991,-5.35,NO,3.668,YES,2.765,125.424,UNDEFINED,-113.196,-61.84,-129.729,DuraPETase_dimer_validated_mini00798.yob
799,YES,2.349,YES,1.846,2.809,-5.35,YES,3.156,YES,2.985,130.607,UNDEFINED,-111.33,-75.632,-102.249,DuraPETase_dimer_validated_mini00799.yob
800,YES,2.109,YES,1.691,3.0,-5.35,NO,3.718,YES,2.709,119.311,UNDEFINED,-103.026,-92.087,-149.67,DuraPETase_dimer_validated_mini00800.yob
801,YES,1.974,YES,1.752,2.865,-5.35,NO,3.831,YES,3.074,113.363,UNDEFINED,-109.583,-59.511,-140.903,DuraPETase_dimer_validated_mini00801.yob
