____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [kcal/mol]
       0.000      -24.283    -4354.240    -2610.024       56.949      -74.317    -4358.208    -2599.141
      10.000      -24.799    -3425.909    -3239.713       65.015      -68.917    -3407.834    -3236.891
      20.000      -11.777    -3340.237    -3341.574       63.487      -78.070    -3320.113    -3364.503
      30.000      -19.824    -3260.561    -3468.063       59.528      -83.709    -3249.032    -3483.949
      40.000      -14.814    -3354.609    -3353.127       61.202      -71.671    -3335.739    -3367.652
      50.000      -23.406    -3290.049    -3418.324       50.287      -73.101    -3270.506    -3437.275
      60.000      -23.001    -3327.089    -3427.994       63.626      -66.788    -3301.142    -3434.102
      70.000      -12.073    -3323.702    -3414.036       55.130      -61.764    -3299.460    -3432.838
      80.000      -13.583    -3342.834    -3394.159       58.284      -64.031    -3320.094    -3409.063
      90.000      -20.335    -3370.275    -3427.693       56.979      -61.715    -3357.869    -3424.499
     100.000      -13.562    -3373.244    -3420.032       60.456      -76.401    -3350.865    -3444.793
     110.000      -20.676    -3340.870    -3375.439       59.601      -70.299    -3314.064    -3392.268
     120.000      -16.227    -3302.916    -3417.174       56.826      -69.974    -3279.230    -3437.782
     130.000      -17.638    -3394.501    -3397.695       53.960      -73.150    -3386.173    -3407.574
     140.000      -17.664    -3321.632    -3423.072       61.037      -80.060    -3298.820    -3447.242
     150.000      -20.906    -3326.364    -3371.837       56.785      -70.392    -3306.278    -3384.623
     160.000      -21.163    -3372.253    -3459.562       52.395      -75.306    -3353.381    -3480.181
     170.000      -23.985    -3331.036    -3503.272       51.958      -67.042    -3322.994    -3502.414
     180.000      -18.203    -3401.903    -3341.840       56.211      -63.011    -3381.306    -3351.034
     190.000      -30.198    -3338.040    -3347.348       51.532      -64.123    -3324.544    -3343.237
     200.000      -18.880    -3420.934    -3455.838       58.291      -69.912    -3403.005    -3466.508
     210.000       -8.763    -3333.205    -3437.416       55.214      -72.759    -3325.333    -3454.070
     220.000      -21.859    -3317.476    -3402.037       61.798      -64.779    -3292.640    -3407.995
     230.000      -28.690    -3340.992    -3503.687       55.103      -70.098    -3320.983    -3510.001
