FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
16,NO,2.427,YES,1.87,3.059,-5.35,NO,3.539,YES,3.01,70.802,GAUCHE,62.06,-78.708,-113.907,DuraPETase_dimer_validated_mini00016.yob
17,NO,2.453,YES,1.761,3.21,-5.35,NO,3.64,YES,2.848,89.217,GAUCHE,76.836,-84.984,-111.257,DuraPETase_dimer_validated_mini00017.yob
18,YES,1.993,YES,1.77,4.351,-5.35,NO,5.641,YES,2.992,179.393,TRANS,55.012,-76.623,-129.063,DuraPETase_dimer_validated_mini00018.yob
19,NO,2.809,YES,1.887,3.355,-5.35,NO,4.058,YES,2.836,104.357,UNDEFINED,84.907,-74.955,-103.427,DuraPETase_dimer_validated_mini00019.yob
20,YES,1.746,YES,1.892,3.064,-5.35,NO,3.493,YES,2.796,57.566,GAUCHE,61.31,-78.455,-98.537,DuraPETase_dimer_validated_mini00020.yob
21,YES,2.253,YES,1.695,3.16,-5.35,NO,4.05,YES,2.756,64.361,GAUCHE,80.633,-79.174,-116.238,DuraPETase_dimer_validated_mini00021.yob
22,YES,2.046,YES,1.821,3.438,-5.35,NO,4.69,YES,2.72,80.471,GAUCHE,59.879,-76.914,-105.072,DuraPETase_dimer_validated_mini00022.yob
23,YES,2.235,YES,1.695,3.627,-5.35,NO,4.887,YES,3.192,156.778,TRANS,81.309,-67.434,-137.915,DuraPETase_dimer_validated_mini00023.yob
24,YES,2.157,YES,1.68,3.712,-5.35,NO,4.826,YES,3.05,172.672,TRANS,65.62,-80.283,-123.537,DuraPETase_dimer_validated_mini00024.yob
25,YES,1.946,YES,1.889,3.431,-5.35,NO,4.695,YES,2.828,179.754,TRANS,85.567,-67.447,-127.547,DuraPETase_dimer_validated_mini00025.yob
26,YES,2.313,YES,1.817,3.727,-5.35,NO,4.679,YES,3.011,88.433,GAUCHE,76.564,-72.703,-130.293,DuraPETase_dimer_validated_mini00026.yob
27,YES,2.098,YES,1.905,3.269,-5.35,NO,4.378,YES,2.826,116.991,UNDEFINED,73.849,-88.73,-139.908,DuraPETase_dimer_validated_mini00027.yob
28,NO,2.032,YES,1.851,3.543,-5.35,NO,4.294,YES,2.909,77.682,GAUCHE,54.894,-72.991,-123.004,DuraPETase_dimer_validated_mini00028.yob
29,YES,2.105,YES,1.794,3.082,-5.35,NO,3.665,YES,2.918,87.153,GAUCHE,67.868,-81.021,-120.816,DuraPETase_dimer_validated_mini00029.yob
30,YES,2.095,YES,1.832,3.225,-5.35,NO,3.783,YES,2.913,89.209,GAUCHE,84.375,-80.788,-127.731,DuraPETase_dimer_validated_mini00030.yob
31,NO,4.652,YES,2.223,4.029,-5.35,NO,5.181,NO,4.382,167.352,TRANS,70.27,-80.237,-119.366,DuraPETase_dimer_validated_mini00031.yob
32,NO,2.374,YES,1.912,3.555,-5.35,NO,4.316,YES,3.089,161.174,TRANS,70.971,-73.689,-121.737,DuraPETase_dimer_validated_mini00032.yob
33,NO,2.876,YES,1.805,3.49,-5.35,NO,4.246,YES,2.821,178.158,TRANS,73.013,-86.265,-135.908,DuraPETase_dimer_validated_mini00033.yob
34,YES,2.044,YES,1.724,4.221,-5.35,NO,4.855,YES,2.955,175.723,TRANS,59.54,-77.626,-118.744,DuraPETase_dimer_validated_mini00034.yob
35,NO,2.54,YES,2.23,4.064,-5.35,NO,5.091,YES,2.994,178.736,TRANS,63.813,-67.984,-126.422,DuraPETase_dimer_validated_mini00035.yob
36,YES,1.94,YES,1.76,4.123,-5.35,NO,5.229,NO,3.754,166.007,TRANS,74.005,-87.953,-126.685,DuraPETase_dimer_validated_mini00036.yob
37,YES,1.813,YES,1.871,4.465,-5.35,NO,5.279,NO,2.821,166.149,TRANS,79.164,-74.378,-134.588,DuraPETase_dimer_validated_mini00037.yob
38,NO,2.746,YES,1.73,3.665,-5.35,NO,5.125,YES,3.292,101.214,UNDEFINED,73.62,-72.217,-150.023,DuraPETase_dimer_validated_mini00038.yob
39,NO,3.3,YES,1.862,3.39,-5.35,NO,4.401,YES,3.061,173.713,TRANS,63.422,-84.543,-123.276,DuraPETase_dimer_validated_mini00039.yob
40,NO,3.095,YES,1.943,3.816,-5.35,NO,5.364,NO,3.379,162.735,TRANS,62.357,-66.603,-120.612,DuraPETase_dimer_validated_mini00040.yob
41,YES,1.987,YES,1.738,3.849,-5.35,NO,5.136,YES,2.966,174.552,TRANS,79.619,-79.378,-127.472,DuraPETase_dimer_validated_mini00041.yob
42,NO,3.137,YES,1.812,3.474,-5.35,NO,4.792,YES,2.783,139.622,UNDEFINED,53.604,-73.887,-135.565,DuraPETase_dimer_validated_mini00042.yob
43,NO,2.969,YES,1.879,3.803,-5.35,NO,4.607,NO,3.485,164.431,TRANS,62.515,-82.727,-133.484,DuraPETase_dimer_validated_mini00043.yob
44,NO,2.542,YES,1.765,4.159,-5.35,NO,5.695,NO,3.67,178.191,TRANS,41.901,-86.179,-119.07,DuraPETase_dimer_validated_mini00044.yob
45,NO,3.459,YES,1.768,3.829,-5.35,NO,5.366,YES,3.321,142.578,UNDEFINED,82.395,-68.518,-133.176,DuraPETase_dimer_validated_mini00045.yob
46,NO,2.212,YES,1.752,3.674,-5.35,NO,4.85,YES,2.908,88.467,GAUCHE,43.79,-74.08,-134.964,DuraPETase_dimer_validated_mini00046.yob
47,YES,2.123,YES,1.768,3.147,-5.35,NO,4.059,YES,2.899,85.491,GAUCHE,53.886,-78.683,-135.328,DuraPETase_dimer_validated_mini00047.yob
48,YES,2.064,YES,1.811,3.878,-5.35,NO,4.636,YES,3.051,98.976,UNDEFINED,67.611,-85.262,-135.971,DuraPETase_dimer_validated_mini00048.yob
49,YES,2.033,YES,1.84,3.909,-5.35,NO,4.722,YES,2.763,129.065,UNDEFINED,66.798,-81.351,-134.194,DuraPETase_dimer_validated_mini00049.yob
50,YES,2.059,YES,1.801,3.435,-5.35,NO,4.801,NO,3.005,124.982,UNDEFINED,66.312,-72.014,-122.572,DuraPETase_dimer_validated_mini00050.yob
51,YES,1.862,YES,1.776,3.267,-5.35,NO,3.746,YES,2.969,72.257,GAUCHE,59.316,-73.492,-120.181,DuraPETase_dimer_validated_mini00051.yob
52,NO,3.192,YES,1.982,3.539,-5.35,NO,4.881,NO,3.445,73.161,GAUCHE,55.422,-73.838,-120.15,DuraPETase_dimer_validated_mini00052.yob
53,YES,2.337,YES,1.915,3.419,-5.35,NO,4.929,YES,2.845,88.102,GAUCHE,49.466,-80.702,-130.068,DuraPETase_dimer_validated_mini00053.yob
54,YES,2.076,YES,1.9,3.522,-5.35,NO,4.333,YES,2.85,108.723,UNDEFINED,73.756,-68.533,-134.24,DuraPETase_dimer_validated_mini00054.yob
55,NO,3.558,YES,1.935,3.654,-5.35,NO,4.872,YES,3.056,64.866,GAUCHE,72.279,-69.191,-114.876,DuraPETase_dimer_validated_mini00055.yob
56,YES,2.231,YES,1.928,3.721,-5.35,NO,4.981,YES,2.834,79.197,GAUCHE,45.06,-78.463,-137.945,DuraPETase_dimer_validated_mini00056.yob
57,YES,2.057,YES,1.776,3.715,-5.35,NO,4.22,YES,3.155,118.434,UNDEFINED,67.258,-87.907,-137.381,DuraPETase_dimer_validated_mini00057.yob
58,NO,2.774,YES,1.891,3.63,-5.35,NO,4.483,YES,3.028,119.747,UNDEFINED,63.4,-71.483,-124.597,DuraPETase_dimer_validated_mini00058.yob
59,YES,2.133,YES,1.818,4.09,-5.35,NO,5.496,NO,3.274,111.028,UNDEFINED,66.943,-84.092,-137.589,DuraPETase_dimer_validated_mini00059.yob
60,YES,1.903,YES,1.764,3.354,-5.35,NO,4.238,NO,2.915,105.77,UNDEFINED,75.265,-67.499,-136.835,DuraPETase_dimer_validated_mini00060.yob
61,YES,1.987,YES,1.823,3.305,-5.35,NO,4.176,YES,2.802,128.552,UNDEFINED,45.037,-69.199,-125.135,DuraPETase_dimer_validated_mini00061.yob
62,YES,1.966,YES,1.723,2.915,-5.35,NO,3.959,YES,2.828,89.16,GAUCHE,68.655,-76.689,-109.271,DuraPETase_dimer_validated_mini00062.yob
63,NO,2.59,YES,1.873,3.231,-5.35,NO,4.064,YES,2.974,115.472,UNDEFINED,67.431,-86.107,-119.456,DuraPETase_dimer_validated_mini00063.yob
64,NO,2.768,YES,1.913,3.495,-5.35,NO,4.758,YES,2.996,98.293,UNDEFINED,63.183,-73.943,-110.919,DuraPETase_dimer_validated_mini00064.yob
65,NO,3.244,YES,1.745,3.763,-5.35,NO,4.567,NO,2.866,77.53,GAUCHE,71.725,-63.519,-120.527,DuraPETase_dimer_validated_mini00065.yob
66,YES,2.155,YES,1.822,3.466,-5.35,NO,3.657,YES,2.766,92.868,UNDEFINED,45.388,-79.732,-107.344,DuraPETase_dimer_validated_mini00066.yob
67,NO,2.444,YES,1.818,3.469,-5.35,NO,4.267,YES,3.002,75.359,GAUCHE,49.065,-80.467,-109.399,DuraPETase_dimer_validated_mini00067.yob
68,YES,1.799,YES,1.648,3.808,-5.35,NO,5.003,NO,3.321,42.989,UNDEFINED,55.78,-70.855,-100.269,DuraPETase_dimer_validated_mini00068.yob
69,YES,2.007,YES,1.837,3.243,-5.35,NO,4.876,YES,2.771,47.57,UNDEFINED,53.029,-65.755,-108.034,DuraPETase_dimer_validated_mini00069.yob
70,NO,2.8,YES,1.849,3.519,-5.35,NO,4.42,NO,3.202,37.01,UNDEFINED,59.228,-83.047,-115.805,DuraPETase_dimer_validated_mini00070.yob
71,YES,1.827,YES,1.935,3.856,-5.35,NO,4.833,YES,3.047,9.896,UNDEFINED,72.64,-89.523,-126.259,DuraPETase_dimer_validated_mini00071.yob
72,NO,2.863,YES,1.716,3.747,-5.35,NO,4.886,YES,2.944,36.398,UNDEFINED,61.898,-59.843,-103.214,DuraPETase_dimer_validated_mini00072.yob
73,YES,2.286,YES,1.899,4.158,-5.35,NO,5.489,NO,3.303,41.774,UNDEFINED,67.081,-81.684,-97.3,DuraPETase_dimer_validated_mini00073.yob
74,YES,2.344,YES,1.759,3.679,-5.35,NO,4.897,YES,2.934,37.661,UNDEFINED,55.95,-82.094,-101.327,DuraPETase_dimer_validated_mini00074.yob
75,NO,2.855,YES,2.123,3.618,-5.35,NO,4.633,YES,2.859,52.558,GAUCHE,61.45,-79.374,-105.744,DuraPETase_dimer_validated_mini00075.yob
76,YES,2.249,YES,2.039,3.908,-5.35,NO,4.998,NO,2.897,33.646,UNDEFINED,66.98,-80.896,-107.843,DuraPETase_dimer_validated_mini00076.yob
77,YES,2.254,YES,1.785,3.645,-5.35,NO,4.287,YES,2.898,38.404,UNDEFINED,84.71,-72.99,-120.185,DuraPETase_dimer_validated_mini00077.yob
78,NO,3.124,NO,2.149,3.789,-5.35,NO,4.921,YES,3.103,37.011,UNDEFINED,57.223,-77.814,-101.275,DuraPETase_dimer_validated_mini00078.yob
79,NO,3.272,YES,1.916,3.529,-5.35,NO,4.942,YES,2.924,40.114,UNDEFINED,58.684,-89.051,-111.004,DuraPETase_dimer_validated_mini00079.yob
80,YES,1.933,YES,1.738,3.42,-5.35,NO,4.288,YES,2.823,36.604,UNDEFINED,44.629,-84.51,-112.622,DuraPETase_dimer_validated_mini00080.yob
81,YES,2.13,YES,1.681,3.778,-5.35,NO,4.935,NO,3.233,49.392,UNDEFINED,68.616,-62.187,-109.363,DuraPETase_dimer_validated_mini00081.yob
82,YES,1.828,YES,1.751,3.687,-5.35,NO,4.384,YES,3.132,54.713,GAUCHE,58.055,-75.753,-110.789,DuraPETase_dimer_validated_mini00082.yob
83,YES,2.37,YES,1.81,4.191,-5.35,NO,5.466,NO,3.097,67.736,GAUCHE,73.631,-73.311,-100.18,DuraPETase_dimer_validated_mini00083.yob
84,YES,2.09,NO,1.946,3.932,-5.35,NO,5.274,NO,3.171,44.009,UNDEFINED,67.793,-70.752,-102.044,DuraPETase_dimer_validated_mini00084.yob
85,YES,1.979,YES,1.695,4.143,-5.35,NO,4.913,YES,2.881,44.973,UNDEFINED,49.406,-75.734,-124.78,DuraPETase_dimer_validated_mini00085.yob
86,YES,2.35,YES,1.741,3.795,-5.35,NO,4.946,YES,2.787,42.135,UNDEFINED,73.463,-82.004,-130.687,DuraPETase_dimer_validated_mini00086.yob
87,YES,2.101,YES,1.809,4.172,-5.35,NO,5.169,NO,3.008,66.386,GAUCHE,45.869,-71.925,-95.015,DuraPETase_dimer_validated_mini00087.yob
88,YES,2.418,YES,1.874,3.7,-5.35,NO,5.198,NO,3.248,41.666,UNDEFINED,54.58,-59.482,-105.669,DuraPETase_dimer_validated_mini00088.yob
89,NO,3.723,YES,2.078,3.804,-5.35,NO,5.245,NO,4.019,58.311,GAUCHE,70.658,-76.798,-109.106,DuraPETase_dimer_validated_mini00089.yob
90,YES,2.045,YES,2.18,4.441,-5.35,NO,5.91,NO,3.291,61.749,GAUCHE,59.586,-77.87,-104.11,DuraPETase_dimer_validated_mini00090.yob
91,YES,1.847,YES,1.938,4.13,-5.35,NO,5.54,NO,2.94,33.194,UNDEFINED,47.292,-62.775,-110.872,DuraPETase_dimer_validated_mini00091.yob
92,NO,2.445,YES,1.746,4.885,-5.35,NO,6.865,NO,4.86,51.898,GAUCHE,82.073,-86.026,-118.517,DuraPETase_dimer_validated_mini00092.yob
93,YES,2.039,YES,1.695,4.442,-5.35,NO,5.489,NO,3.636,49.077,UNDEFINED,78.943,-83.564,-130.725,DuraPETase_dimer_validated_mini00093.yob
94,YES,1.999,YES,1.876,5.362,-5.35,NO,6.549,NO,3.769,45.577,UNDEFINED,66.366,-76.483,-109.803,DuraPETase_dimer_validated_mini00094.yob
95,YES,2.38,YES,1.753,4.623,-5.35,NO,6.08,NO,3.467,46.809,UNDEFINED,62.743,-76.086,-122.03,DuraPETase_dimer_validated_mini00095.yob
96,NO,3.471,YES,1.699,3.903,-5.35,NO,5.384,NO,3.854,63.573,GAUCHE,80.317,-66.618,-99.392,DuraPETase_dimer_validated_mini00096.yob
97,YES,2.374,YES,1.695,3.969,-5.35,NO,5.493,NO,3.802,89.814,GAUCHE,53.224,-72.686,-116.628,DuraPETase_dimer_validated_mini00097.yob
98,YES,2.353,YES,1.837,3.76,-5.35,NO,5.226,NO,3.523,67.063,GAUCHE,57.304,-73.55,-100.606,DuraPETase_dimer_validated_mini00098.yob
99,YES,1.972,YES,1.922,4.61,-5.35,NO,6.21,NO,3.884,59.742,GAUCHE,33.877,-78.795,-124.147,DuraPETase_dimer_validated_mini00099.yob
100,YES,2.048,YES,1.781,4.701,-5.35,NO,6.249,NO,4.101,75.282,GAUCHE,59.459,-80.042,-110.824,DuraPETase_dimer_validated_mini00100.yob
101,NO,2.559,YES,1.786,4.377,-5.35,NO,5.715,NO,3.37,61.718,GAUCHE,70.185,-78.778,-106.177,DuraPETase_dimer_validated_mini00101.yob
102,YES,2.004,YES,1.993,4.025,-5.35,NO,5.569,NO,4.181,77.432,GAUCHE,63.502,-78.747,-126.945,DuraPETase_dimer_validated_mini00102.yob
103,YES,1.92,YES,1.758,4.107,-5.35,NO,5.858,NO,4.028,48.79,UNDEFINED,57.767,-73.992,-110.85,DuraPETase_dimer_validated_mini00103.yob
104,NO,2.575,YES,1.803,4.171,-5.35,NO,5.633,NO,4.355,51.834,GAUCHE,47.274,-74.656,-125.437,DuraPETase_dimer_validated_mini00104.yob
105,NO,2.658,YES,1.795,4.456,-5.35,NO,5.979,NO,4.257,69.456,GAUCHE,28.219,-70.028,-113.228,DuraPETase_dimer_validated_mini00105.yob
106,NO,3.395,YES,2.01,3.951,-5.35,NO,5.142,NO,4.443,99.733,UNDEFINED,79.198,-75.644,-107.392,DuraPETase_dimer_validated_mini00106.yob
107,YES,1.948,YES,2.038,4.715,-5.35,NO,6.52,NO,4.506,50.772,GAUCHE,65.443,-87.515,-111.652,DuraPETase_dimer_validated_mini00107.yob
108,YES,2.357,YES,1.772,4.603,-5.35,NO,5.984,NO,3.725,22.636,UNDEFINED,86.187,-77.054,-119.821,DuraPETase_dimer_validated_mini00108.yob
109,NO,2.57,YES,1.741,4.378,-5.35,NO,5.775,NO,3.567,48.706,UNDEFINED,67.726,-67.063,-107.698,DuraPETase_dimer_validated_mini00109.yob
110,NO,3.047,YES,1.643,3.971,-5.35,NO,5.341,NO,3.879,63.519,GAUCHE,61.772,-73.652,-105.059,DuraPETase_dimer_validated_mini00110.yob
111,YES,1.895,YES,1.808,3.04,-5.35,NO,3.526,YES,2.952,43.445,UNDEFINED,55.526,-80.044,-112.088,DuraPETase_dimer_validated_mini00111.yob
112,YES,1.924,YES,1.732,3.347,-5.35,NO,4.012,YES,3.062,56.305,GAUCHE,53.255,-70.022,-113.35,DuraPETase_dimer_validated_mini00112.yob
113,YES,1.815,YES,1.878,3.6,-5.35,NO,4.503,YES,2.757,43.442,UNDEFINED,56.81,-78.247,-112.994,DuraPETase_dimer_validated_mini00113.yob
114,YES,2.224,YES,1.94,3.541,-5.35,NO,4.445,NO,2.881,46.431,UNDEFINED,59.796,-79.242,-106.176,DuraPETase_dimer_validated_mini00114.yob
115,NO,2.943,YES,1.983,3.697,-5.35,NO,4.891,NO,3.311,49.151,UNDEFINED,60.207,-78.875,-91.675,DuraPETase_dimer_validated_mini00115.yob
116,YES,1.848,YES,1.771,3.829,-5.35,NO,4.908,NO,3.304,30.145,UNDEFINED,75.359,-79.349,-113.269,DuraPETase_dimer_validated_mini00116.yob
117,NO,2.915,YES,1.917,3.749,-5.35,NO,4.697,YES,3.183,77.616,GAUCHE,43.531,-74.552,-109.606,DuraPETase_dimer_validated_mini00117.yob
118,NO,3.491,YES,1.735,4.019,-5.35,NO,5.18,YES,3.463,61.589,GAUCHE,63.219,-79.298,-117.207,DuraPETase_dimer_validated_mini00118.yob
119,YES,2.156,YES,1.835,4.723,-5.35,NO,6.002,NO,3.266,27.603,UNDEFINED,46.582,-79.489,-136.695,DuraPETase_dimer_validated_mini00119.yob
120,NO,2.568,YES,1.844,3.862,-5.35,NO,5.021,YES,2.955,66.357,GAUCHE,57.609,-77.343,-116.591,DuraPETase_dimer_validated_mini00120.yob
121,YES,2.181,YES,1.785,4.009,-5.35,NO,5.488,NO,3.337,67.277,GAUCHE,53.694,-81.285,-109.937,DuraPETase_dimer_validated_mini00121.yob
122,YES,2.117,YES,1.901,3.766,-5.35,NO,4.747,YES,2.837,59.388,GAUCHE,71.687,-76.512,-110.943,DuraPETase_dimer_validated_mini00122.yob
123,YES,2.215,YES,1.85,3.774,-5.35,NO,5.193,YES,3.043,50.23,GAUCHE,41.463,-77.981,-124.284,DuraPETase_dimer_validated_mini00123.yob
124,NO,2.49,YES,1.773,3.844,-5.35,NO,4.713,YES,2.958,51.498,GAUCHE,67.845,-71.916,-129.046,DuraPETase_dimer_validated_mini00124.yob
125,YES,2.097,YES,1.719,3.447,-5.35,NO,4.531,YES,2.985,69.323,GAUCHE,69.278,-74.17,-137.352,DuraPETase_dimer_validated_mini00125.yob
126,YES,2.15,YES,1.858,3.868,-5.35,NO,4.837,YES,2.851,49.015,UNDEFINED,55.31,-79.123,-117.416,DuraPETase_dimer_validated_mini00126.yob
127,YES,1.789,YES,1.834,3.263,-5.35,NO,4.146,YES,2.738,41.453,UNDEFINED,51.677,-90.114,-116.812,DuraPETase_dimer_validated_mini00127.yob
128,NO,2.46,YES,2.225,3.62,-5.35,NO,4.935,YES,2.747,79.275,GAUCHE,52.924,-67.978,-133.404,DuraPETase_dimer_validated_mini00128.yob
129,YES,1.813,YES,1.796,3.536,-5.35,NO,4.372,YES,2.874,65.351,GAUCHE,53.911,-66.835,-136.979,DuraPETase_dimer_validated_mini00129.yob
130,YES,2.174,YES,1.743,3.615,-5.35,NO,3.842,YES,2.94,77.822,GAUCHE,63.758,-72.474,-114.521,DuraPETase_dimer_validated_mini00130.yob
131,YES,2.182,YES,1.903,3.531,-5.35,NO,4.476,YES,2.762,64.687,GAUCHE,64.409,-85.528,-101.173,DuraPETase_dimer_validated_mini00131.yob
132,NO,2.992,YES,1.855,3.864,-5.35,NO,5.147,YES,3.287,79.691,GAUCHE,58.604,-75.989,-130.646,DuraPETase_dimer_validated_mini00132.yob
133,YES,2.262,YES,1.98,3.715,-5.35,NO,5.108,YES,2.853,62.183,GAUCHE,65.624,-63.868,-140.88,DuraPETase_dimer_validated_mini00133.yob
134,YES,1.834,YES,1.783,3.728,-5.35,NO,4.656,NO,3.13,87.785,GAUCHE,63.271,-80.122,-139.347,DuraPETase_dimer_validated_mini00134.yob
135,YES,1.741,YES,1.906,3.569,-5.35,NO,4.816,NO,3.028,62.128,GAUCHE,49.571,-73.09,-123.338,DuraPETase_dimer_validated_mini00135.yob
136,YES,2.116,YES,1.922,3.79,-5.35,NO,5.267,YES,3.099,49.867,UNDEFINED,57.068,-78.203,-125.384,DuraPETase_dimer_validated_mini00136.yob
137,YES,2.093,YES,1.741,3.681,-5.35,NO,5.233,YES,3.194,70.056,GAUCHE,72.71,-69.423,-105.275,DuraPETase_dimer_validated_mini00137.yob
138,YES,1.907,YES,1.9,3.773,-5.35,NO,4.386,YES,2.814,65.074,GAUCHE,59.745,-71.415,-132.12,DuraPETase_dimer_validated_mini00138.yob
139,NO,2.333,YES,1.786,3.54,-5.35,NO,4.452,YES,2.837,43.513,UNDEFINED,62.566,-81.392,-121.825,DuraPETase_dimer_validated_mini00139.yob
140,YES,2.11,YES,1.907,3.42,-5.35,NO,4.821,YES,2.839,72.648,GAUCHE,68.953,-75.206,-140.921,DuraPETase_dimer_validated_mini00140.yob
141,YES,2.089,YES,1.746,4.006,-5.35,NO,5.025,YES,2.89,67.718,GAUCHE,59.322,-74.006,-114.897,DuraPETase_dimer_validated_mini00141.yob
142,YES,2.125,YES,1.935,3.137,-5.35,NO,3.672,YES,2.895,48.444,UNDEFINED,65.495,-80.459,-138.355,DuraPETase_dimer_validated_mini00142.yob
143,NO,2.358,YES,1.871,3.777,-5.35,NO,5.191,YES,2.773,30.79,UNDEFINED,72.207,-74.335,-120.378,DuraPETase_dimer_validated_mini00143.yob
144,YES,1.942,YES,1.812,3.353,-5.35,NO,4.131,YES,2.797,38.696,UNDEFINED,59.198,-85.186,-114.944,DuraPETase_dimer_validated_mini00144.yob
145,NO,2.389,YES,1.842,3.884,-5.35,NO,4.647,YES,3.147,53.178,GAUCHE,62.168,-72.494,-132.049,DuraPETase_dimer_validated_mini00145.yob
146,YES,1.895,YES,2.145,3.55,-5.35,NO,4.232,YES,2.768,71.16,GAUCHE,42.607,-72.421,-117.396,DuraPETase_dimer_validated_mini00146.yob
147,YES,1.749,YES,1.995,3.425,-5.35,NO,4.282,YES,2.825,72.709,GAUCHE,59.029,-96.856,-141.785,DuraPETase_dimer_validated_mini00147.yob
148,YES,1.759,YES,2.016,3.509,-5.35,NO,4.037,YES,2.87,71.839,GAUCHE,54.391,-81.465,-145.597,DuraPETase_dimer_validated_mini00148.yob
149,YES,1.866,YES,1.822,3.836,-5.35,NO,5.338,YES,3.105,48.998,UNDEFINED,47.618,-77.89,-126.163,DuraPETase_dimer_validated_mini00149.yob
150,YES,2.055,YES,1.863,3.927,-5.35,NO,5.06,YES,2.809,71.283,GAUCHE,65.034,-72.22,-118.107,DuraPETase_dimer_validated_mini00150.yob
151,YES,1.819,YES,1.904,4.11,-5.35,NO,5.104,YES,2.939,48.727,UNDEFINED,52.363,-71.119,-132.735,DuraPETase_dimer_validated_mini00151.yob
152,YES,1.987,YES,1.74,3.616,-5.35,NO,4.9,YES,2.759,52.655,GAUCHE,66.262,-60.54,-126.402,DuraPETase_dimer_validated_mini00152.yob
153,YES,1.77,YES,1.677,3.555,-5.35,NO,4.747,YES,2.888,94.477,UNDEFINED,87.049,-82.803,-128.5,DuraPETase_dimer_validated_mini00153.yob
154,YES,2.171,YES,1.763,3.714,-5.35,NO,4.833,YES,2.873,56.651,GAUCHE,58.355,-70.19,-137.104,DuraPETase_dimer_validated_mini00154.yob
155,NO,2.01,YES,2.051,3.518,-5.35,NO,4.121,YES,2.931,63.82,GAUCHE,76.872,-74.677,-146.562,DuraPETase_dimer_validated_mini00155.yob
156,YES,1.879,YES,1.827,4.02,-5.35,NO,4.854,YES,2.981,62.852,GAUCHE,50.644,-76.154,-130.899,DuraPETase_dimer_validated_mini00156.yob
157,YES,2.001,YES,1.895,3.569,-5.35,NO,4.483,YES,2.927,41.604,UNDEFINED,57.266,-58.259,-126.908,DuraPETase_dimer_validated_mini00157.yob
