FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
30,YES,2.06,YES,1.671,3.453,-6.61,NO,3.777,YES,2.971,59.515,GAUCHE,-151.588,-78.295,-137.101,S214H_dimer_validated_mini00030.yob
31,YES,1.945,YES,1.887,3.431,-6.61,NO,3.765,YES,3.205,70.868,GAUCHE,-136.56,-87.627,-127.88,S214H_dimer_validated_mini00031.yob
32,YES,2.142,YES,1.689,3.305,-6.61,NO,3.906,YES,2.945,54.046,GAUCHE,-150.683,-80.035,-117.479,S214H_dimer_validated_mini00032.yob
33,NO,3.078,YES,1.992,3.752,-6.61,NO,5.576,NO,3.487,48.51,UNDEFINED,-138.823,-75.12,-113.39,S214H_dimer_validated_mini00033.yob
34,YES,2.17,YES,1.752,3.207,-6.61,NO,4.357,YES,2.945,42.31,UNDEFINED,-140.393,-79.928,-128.216,S214H_dimer_validated_mini00034.yob
35,YES,2.138,YES,1.976,3.803,-6.61,NO,4.382,YES,2.963,61.543,GAUCHE,-145.229,-65.475,-134.876,S214H_dimer_validated_mini00035.yob
36,NO,3.789,YES,1.926,4.064,-6.61,NO,5.423,NO,3.543,48.065,UNDEFINED,-147.306,-90.802,-134.125,S214H_dimer_validated_mini00036.yob
37,YES,2.037,YES,1.775,3.049,-6.61,YES,3.232,YES,2.85,21.203,UNDEFINED,-148.884,-82.892,-125.763,S214H_dimer_validated_mini00037.yob
38,NO,2.159,YES,1.734,3.292,-6.61,YES,3.382,YES,2.954,12.896,UNDEFINED,-146.117,-81.297,-135.553,S214H_dimer_validated_mini00038.yob
39,NO,2.207,YES,1.717,2.956,-6.61,YES,3.057,YES,2.826,3.947,UNDEFINED,-136.423,-87.197,-123.115,S214H_dimer_validated_mini00039.yob
40,YES,1.89,YES,1.691,3.215,-6.61,NO,3.715,YES,3.137,6.119,UNDEFINED,-145.881,-75.152,-128.728,S214H_dimer_validated_mini00040.yob
41,YES,1.994,YES,1.7,3.087,-6.61,NO,4.257,YES,2.785,51.441,GAUCHE,-152.641,-76.363,-116.643,S214H_dimer_validated_mini00041.yob
42,YES,2.226,YES,1.64,3.14,-6.61,NO,3.725,YES,2.828,52.475,GAUCHE,-133.919,-77.252,-124.276,S214H_dimer_validated_mini00042.yob
43,YES,2.184,YES,1.624,3.05,-6.61,NO,3.983,YES,2.767,45.233,UNDEFINED,-143.099,-87.528,-125.166,S214H_dimer_validated_mini00043.yob
44,YES,2.297,YES,1.846,3.374,-6.61,NO,3.972,YES,3.01,47.318,UNDEFINED,-140.919,-74.309,-120.084,S214H_dimer_validated_mini00044.yob
45,NO,2.563,YES,1.753,3.077,-6.61,YES,3.261,YES,2.917,45.856,UNDEFINED,-152.725,-81.456,-118.692,S214H_dimer_validated_mini00045.yob
46,NO,2.64,YES,1.717,3.462,-6.61,NO,4.103,YES,2.726,7.942,UNDEFINED,-143.958,-71.404,-141.453,S214H_dimer_validated_mini00046.yob
47,NO,2.582,YES,1.861,3.569,-6.61,YES,3.432,YES,2.866,14.232,UNDEFINED,-149.573,-74.7,-114.656,S214H_dimer_validated_mini00047.yob
48,YES,2.078,YES,1.849,3.322,-6.61,NO,4.178,YES,2.768,41.639,UNDEFINED,-126.469,-79.696,-138.297,S214H_dimer_validated_mini00048.yob
49,NO,3.325,YES,1.783,3.903,-6.61,NO,5.35,NO,4.554,25.674,UNDEFINED,-152.586,-87.079,-125.78,S214H_dimer_validated_mini00049.yob
50,YES,2.326,YES,1.763,3.166,-6.61,NO,4.194,YES,2.892,30.382,UNDEFINED,-133.355,-78.528,-97.51,S214H_dimer_validated_mini00050.yob
51,NO,2.103,YES,1.692,3.363,-6.61,NO,3.605,YES,2.799,59.722,GAUCHE,-141.166,-77.232,-141.002,S214H_dimer_validated_mini00051.yob
52,YES,2.149,YES,1.781,3.343,-6.61,NO,4.665,NO,3.191,35.359,UNDEFINED,-140.889,-77.243,-127.518,S214H_dimer_validated_mini00052.yob
53,NO,3.411,YES,1.801,3.566,-6.61,NO,4.516,YES,3.027,44.784,UNDEFINED,-135.872,-68.934,-109.096,S214H_dimer_validated_mini00053.yob
54,NO,2.761,YES,1.748,3.571,-6.61,NO,4.398,YES,2.938,65.412,GAUCHE,-129.95,-72.724,-112.201,S214H_dimer_validated_mini00054.yob
55,YES,1.944,YES,1.896,3.641,-6.61,NO,4.605,YES,3.153,74.988,GAUCHE,-149.048,-72.427,-131.488,S214H_dimer_validated_mini00055.yob
56,YES,1.844,YES,2.062,3.794,-6.61,NO,5.218,NO,3.494,92.315,UNDEFINED,-153.69,-74.043,-143.152,S214H_dimer_validated_mini00056.yob
57,YES,1.937,YES,2.047,3.311,-6.61,NO,4.263,YES,3.219,74.948,GAUCHE,-149.934,-81.079,-121.757,S214H_dimer_validated_mini00057.yob
58,YES,2.227,YES,1.643,4.309,-6.61,NO,5.259,YES,2.959,80.974,GAUCHE,-154.768,-86.849,-104.969,S214H_dimer_validated_mini00058.yob
59,NO,3.087,YES,1.958,3.75,-6.61,NO,5.192,NO,3.508,86.212,GAUCHE,-134.173,-83.104,-121.366,S214H_dimer_validated_mini00059.yob
60,NO,2.405,YES,1.911,3.907,-6.61,NO,5.16,YES,2.908,116.925,UNDEFINED,-158.577,-82.539,-143.856,S214H_dimer_validated_mini00060.yob
61,YES,2.163,YES,1.773,3.585,-6.61,NO,3.965,YES,2.977,117.42,UNDEFINED,-128.474,-65.265,-133.339,S214H_dimer_validated_mini00061.yob
62,NO,3.187,YES,1.862,3.67,-6.61,NO,5.169,YES,3.032,70.753,GAUCHE,-156.989,-68.751,-155.14,S214H_dimer_validated_mini00062.yob
63,NO,1.873,YES,2.066,3.671,-6.61,NO,4.08,YES,2.871,61.181,GAUCHE,-156.857,-73.256,-132.005,S214H_dimer_validated_mini00063.yob
64,YES,2.126,YES,1.829,4.135,-6.61,NO,5.046,NO,3.111,90.304,UNDEFINED,-153.533,-83.759,-138.271,S214H_dimer_validated_mini00064.yob
65,NO,3.439,YES,1.728,3.788,-6.61,NO,5.223,NO,3.799,85.125,GAUCHE,-139.783,-75.399,-120.582,S214H_dimer_validated_mini00065.yob
66,NO,4.045,YES,1.928,3.536,-6.61,NO,5.002,YES,3.136,96.377,UNDEFINED,-149.699,-79.275,-123.296,S214H_dimer_validated_mini00066.yob
67,NO,3.255,YES,1.844,3.828,-6.61,NO,4.946,NO,3.506,85.873,GAUCHE,-133.849,-56.954,-112.696,S214H_dimer_validated_mini00067.yob
68,NO,3.072,YES,1.71,3.337,-6.61,NO,4.199,YES,2.902,85.437,GAUCHE,-145.313,-73.361,-110.141,S214H_dimer_validated_mini00068.yob
69,YES,1.781,YES,1.768,3.499,-6.61,NO,4.612,YES,3.265,89.472,GAUCHE,-125.331,-68.178,-145.97,S214H_dimer_validated_mini00069.yob
70,YES,1.778,YES,1.746,3.468,-6.61,NO,3.868,YES,3.331,83.536,GAUCHE,-165.238,-70.753,-110.321,S214H_dimer_validated_mini00070.yob
71,YES,1.849,YES,1.706,3.688,-6.61,NO,4.906,YES,3.001,88.343,GAUCHE,-144.601,-83.632,-127.751,S214H_dimer_validated_mini00071.yob
72,NO,3.699,YES,1.753,3.492,-6.61,NO,5.078,YES,3.114,92.915,UNDEFINED,-147.548,-93.603,-135.441,S214H_dimer_validated_mini00072.yob
73,NO,2.642,YES,1.7,3.455,-6.61,NO,3.965,YES,3.022,73.787,GAUCHE,-130.122,-83.952,-123.138,S214H_dimer_validated_mini00073.yob
74,YES,1.858,YES,1.758,3.568,-6.61,NO,4.248,YES,2.84,81.04,GAUCHE,-145.691,-81.291,-128.825,S214H_dimer_validated_mini00074.yob
75,NO,2.472,YES,1.841,3.516,-6.61,NO,4.301,YES,3.03,79.376,GAUCHE,-151.088,-78.993,-133.191,S214H_dimer_validated_mini00075.yob
76,YES,1.964,YES,1.627,3.469,-6.61,NO,4.53,YES,3.006,75.534,GAUCHE,-133.012,-74.714,-133.499,S214H_dimer_validated_mini00076.yob
77,YES,2.326,YES,2.043,3.362,-6.61,NO,4.398,YES,2.994,82.102,GAUCHE,-135.27,-75.436,-136.935,S214H_dimer_validated_mini00077.yob
78,YES,1.881,YES,1.887,3.368,-6.61,NO,3.835,YES,2.899,77.78,GAUCHE,-146.966,-69.438,-130.334,S214H_dimer_validated_mini00078.yob
79,YES,1.924,YES,1.91,3.063,-6.61,NO,3.54,YES,2.892,75.064,GAUCHE,-151.089,-80.042,-119.338,S214H_dimer_validated_mini00079.yob
80,YES,2.174,YES,1.988,3.291,-6.61,NO,4.343,YES,3.086,74.638,GAUCHE,-162.557,-83.41,-125.783,S214H_dimer_validated_mini00080.yob
81,NO,2.432,YES,1.777,3.284,-6.61,NO,3.881,YES,2.848,80.276,GAUCHE,-139.331,-84.941,-122.005,S214H_dimer_validated_mini00081.yob
82,YES,1.948,YES,1.799,3.323,-6.61,NO,4.023,YES,2.88,63.845,GAUCHE,-142.86,-77.082,-135.817,S214H_dimer_validated_mini00082.yob
83,YES,2.014,NO,1.827,2.868,-6.61,YES,3.137,YES,3.001,68.033,GAUCHE,-153.607,-76.831,-116.072,S214H_dimer_validated_mini00083.yob
84,NO,2.509,YES,1.923,3.547,-6.61,NO,4.35,YES,3.008,78.454,GAUCHE,-149.219,-72.52,-137.61,S214H_dimer_validated_mini00084.yob
85,NO,2.622,YES,1.716,3.297,-6.61,NO,3.645,YES,3.125,78.161,GAUCHE,-142.992,-81.058,-122.952,S214H_dimer_validated_mini00085.yob
86,YES,2.169,YES,1.857,3.169,-6.61,NO,4.281,YES,2.846,66.957,GAUCHE,-147.137,-84.794,-121.155,S214H_dimer_validated_mini00086.yob
87,NO,2.05,YES,1.778,3.164,-6.61,NO,3.737,YES,2.921,82.774,GAUCHE,-134.517,-85.084,-114.503,S214H_dimer_validated_mini00087.yob
88,YES,1.787,YES,1.884,3.166,-6.61,NO,3.539,YES,3.064,73.629,GAUCHE,-132.839,-85.788,-132.56,S214H_dimer_validated_mini00088.yob
89,YES,2.058,YES,1.832,3.327,-6.61,NO,3.832,YES,2.953,67.214,GAUCHE,-136.858,-67.888,-125.077,S214H_dimer_validated_mini00089.yob
90,YES,2.194,YES,1.837,3.148,-6.61,NO,3.968,YES,2.857,80.334,GAUCHE,-160.007,-93.105,-119.586,S214H_dimer_validated_mini00090.yob
91,YES,1.767,YES,1.648,3.336,-6.61,NO,3.644,YES,2.952,84.471,GAUCHE,-148.558,-82.265,-128.52,S214H_dimer_validated_mini00091.yob
92,NO,2.091,YES,1.772,3.424,-6.61,NO,4.081,YES,2.916,98.777,UNDEFINED,-158.298,-80.679,-140.655,S214H_dimer_validated_mini00092.yob
93,NO,2.362,YES,1.833,3.766,-6.61,NO,4.421,YES,2.947,90.734,UNDEFINED,-136.101,-81.352,-132.729,S214H_dimer_validated_mini00093.yob
94,YES,2.324,YES,1.747,3.475,-6.61,NO,4.142,YES,2.922,97.678,UNDEFINED,-137.795,-75.361,-118.777,S214H_dimer_validated_mini00094.yob
95,NO,2.722,YES,1.88,3.341,-6.61,NO,3.515,YES,3.103,59.791,GAUCHE,-134.331,-77.397,-127.892,S214H_dimer_validated_mini00095.yob
96,YES,1.946,YES,1.7,3.573,-6.61,NO,4.288,YES,2.927,80.396,GAUCHE,-135.169,-88.827,-128.263,S214H_dimer_validated_mini00096.yob
97,NO,2.555,NO,1.846,3.295,-6.61,NO,3.848,YES,2.815,59.966,GAUCHE,-136.705,-60.417,-119.402,S214H_dimer_validated_mini00097.yob
98,YES,2.172,YES,1.824,3.292,-6.61,NO,3.752,YES,2.756,72.68,GAUCHE,-156.073,-84.266,-126.158,S214H_dimer_validated_mini00098.yob
99,NO,2.524,YES,1.882,3.826,-6.61,NO,4.818,YES,2.78,87.973,GAUCHE,-152.969,-82.115,-109.968,S214H_dimer_validated_mini00099.yob
100,YES,2.364,YES,1.782,3.579,-6.61,NO,4.701,NO,3.18,78.843,GAUCHE,-151.697,-82.413,-119.605,S214H_dimer_validated_mini00100.yob
101,YES,2.273,YES,1.766,3.446,-6.61,NO,4.414,YES,2.985,80.601,GAUCHE,-148.936,-73.537,-124.97,S214H_dimer_validated_mini00101.yob
102,NO,2.512,YES,1.806,3.486,-6.61,NO,4.168,YES,3.059,68.148,GAUCHE,-135.991,-73.051,-143.496,S214H_dimer_validated_mini00102.yob
103,NO,2.452,YES,1.795,3.349,-6.61,NO,3.94,YES,3.213,88.447,GAUCHE,-147.18,-81.124,-131.98,S214H_dimer_validated_mini00103.yob
104,YES,2.015,YES,1.963,3.096,-6.61,NO,3.871,YES,2.859,74.91,GAUCHE,-145.245,-71.177,-134.088,S214H_dimer_validated_mini00104.yob
105,YES,2.041,YES,1.681,3.795,-6.61,NO,4.784,YES,2.914,46.327,UNDEFINED,-142.565,-84.677,-108.77,S214H_dimer_validated_mini00105.yob
106,NO,2.374,YES,1.912,3.277,-6.61,NO,4.14,YES,2.938,67.515,GAUCHE,-154.581,-80.317,-126.402,S214H_dimer_validated_mini00106.yob
107,YES,2.221,YES,1.845,3.191,-6.61,NO,3.868,YES,2.818,20.309,UNDEFINED,-141.865,-88.07,-133.24,S214H_dimer_validated_mini00107.yob
108,YES,1.935,YES,1.714,3.359,-6.61,NO,3.496,YES,3.061,44.81,UNDEFINED,-132.386,-75.552,-130.36,S214H_dimer_validated_mini00108.yob
109,YES,1.978,YES,1.77,2.901,-6.61,YES,3.25,YES,2.849,58.526,GAUCHE,-136.605,-77.387,-131.952,S214H_dimer_validated_mini00109.yob
110,YES,2.09,YES,1.816,3.654,-6.61,NO,4.438,NO,3.36,41.591,UNDEFINED,-150.942,-66.585,-110.718,S214H_dimer_validated_mini00110.yob
111,YES,1.927,YES,1.758,3.208,-6.61,NO,3.953,YES,2.726,60.865,GAUCHE,-123.954,-87.018,-137.604,S214H_dimer_validated_mini00111.yob
112,YES,1.844,YES,1.853,2.981,-6.61,NO,4.094,YES,2.97,65.858,GAUCHE,-134.979,-85.264,-116.732,S214H_dimer_validated_mini00112.yob
113,YES,2.253,YES,1.873,2.977,-6.61,NO,3.808,YES,2.988,34.199,UNDEFINED,-147.0,-84.538,-94.706,S214H_dimer_validated_mini00113.yob
114,YES,2.036,YES,1.928,3.186,-6.61,YES,3.388,YES,2.865,31.532,UNDEFINED,-158.308,-79.653,-131.115,S214H_dimer_validated_mini00114.yob
115,NO,2.361,YES,1.754,3.222,-6.61,NO,3.649,YES,2.826,28.957,UNDEFINED,-152.581,-74.946,-126.102,S214H_dimer_validated_mini00115.yob
116,YES,1.666,YES,1.811,3.025,-6.61,YES,3.235,YES,2.806,7.806,UNDEFINED,-154.968,-73.979,-125.216,S214H_dimer_validated_mini00116.yob
117,YES,1.881,YES,1.793,3.212,-6.61,YES,3.236,YES,2.867,11.566,UNDEFINED,-145.342,-86.829,-138.559,S214H_dimer_validated_mini00117.yob
118,NO,2.25,YES,1.85,3.369,-6.61,NO,3.701,YES,2.971,34.093,UNDEFINED,-147.237,-85.729,-142.933,S214H_dimer_validated_mini00118.yob
119,YES,2.256,YES,1.75,2.956,-6.61,YES,3.184,YES,2.825,33.202,UNDEFINED,-145.652,-72.426,-131.966,S214H_dimer_validated_mini00119.yob
120,YES,2.011,YES,1.952,3.256,-6.61,NO,3.515,YES,2.933,40.766,UNDEFINED,-134.977,-80.845,-125.366,S214H_dimer_validated_mini00120.yob
121,YES,2.014,YES,1.669,3.276,-6.61,NO,3.481,YES,3.0,28.334,UNDEFINED,-136.555,-77.2,-121.487,S214H_dimer_validated_mini00121.yob
122,YES,2.305,YES,1.734,3.531,-6.61,NO,4.25,YES,2.746,20.053,UNDEFINED,-151.381,-72.598,-125.646,S214H_dimer_validated_mini00122.yob
123,NO,2.187,YES,1.852,3.191,-6.61,NO,3.967,YES,2.757,18.781,UNDEFINED,-146.623,-77.381,-131.183,S214H_dimer_validated_mini00123.yob
124,YES,2.003,NO,1.917,3.68,-6.61,NO,4.775,YES,2.748,45.933,UNDEFINED,-155.216,-82.526,-123.864,S214H_dimer_validated_mini00124.yob
125,YES,1.795,YES,1.833,2.99,-6.61,NO,3.57,YES,2.777,36.272,UNDEFINED,-146.836,-87.223,-132.897,S214H_dimer_validated_mini00125.yob
126,YES,1.856,YES,1.811,3.818,-6.61,NO,4.942,YES,2.764,27.089,UNDEFINED,-150.189,-56.646,-133.699,S214H_dimer_validated_mini00126.yob
127,YES,1.831,YES,1.773,3.16,-6.61,NO,3.554,YES,2.804,61.191,GAUCHE,-159.051,-72.59,-135.838,S214H_dimer_validated_mini00127.yob
128,YES,2.361,YES,1.835,3.139,-6.61,NO,3.816,YES,2.921,69.732,GAUCHE,-147.782,-81.019,-130.862,S214H_dimer_validated_mini00128.yob
129,YES,1.908,YES,1.857,3.078,-6.61,NO,3.855,YES,2.688,77.811,GAUCHE,-137.085,-85.671,-138.513,S214H_dimer_validated_mini00129.yob
130,YES,1.982,YES,1.805,3.448,-6.61,NO,4.231,YES,2.914,67.112,GAUCHE,-139.143,-76.1,-132.981,S214H_dimer_validated_mini00130.yob
131,YES,2.011,YES,1.85,2.925,-6.61,NO,3.836,YES,2.957,52.72,GAUCHE,-135.325,-75.847,-137.094,S214H_dimer_validated_mini00131.yob
132,YES,1.87,YES,1.774,3.027,-6.61,NO,3.793,YES,2.893,54.64,GAUCHE,-157.492,-77.342,-126.276,S214H_dimer_validated_mini00132.yob
133,YES,1.816,YES,1.765,3.112,-6.61,NO,3.918,YES,2.709,59.275,GAUCHE,-143.019,-75.705,-118.69,S214H_dimer_validated_mini00133.yob
134,YES,1.866,YES,2.015,3.308,-6.61,NO,4.183,YES,3.086,41.885,UNDEFINED,-133.076,-72.279,-131.536,S214H_dimer_validated_mini00134.yob
135,NO,2.068,YES,1.818,3.26,-6.61,NO,3.572,YES,2.924,37.918,UNDEFINED,-130.954,-85.014,-124.295,S214H_dimer_validated_mini00135.yob
136,YES,2.025,YES,1.726,3.154,-6.61,NO,3.566,YES,2.736,40.954,UNDEFINED,-140.211,-79.984,-123.468,S214H_dimer_validated_mini00136.yob
137,YES,2.303,YES,1.702,3.175,-6.61,NO,3.563,YES,2.911,36.205,UNDEFINED,-149.989,-77.301,-131.23,S214H_dimer_validated_mini00137.yob
138,YES,2.123,YES,1.726,3.188,-6.61,YES,3.11,YES,3.122,49.919,UNDEFINED,-140.825,-72.68,-124.775,S214H_dimer_validated_mini00138.yob
139,YES,2.154,YES,1.971,3.0,-6.61,YES,3.275,YES,2.997,44.954,UNDEFINED,-140.577,-75.897,-135.302,S214H_dimer_validated_mini00139.yob
140,YES,2.351,YES,1.755,3.027,-6.61,NO,3.482,YES,2.95,67.477,GAUCHE,-152.62,-90.582,-138.0,S214H_dimer_validated_mini00140.yob
141,YES,1.981,YES,1.818,3.233,-6.61,YES,3.451,YES,2.856,45.9,UNDEFINED,-138.062,-71.562,-122.215,S214H_dimer_validated_mini00141.yob
142,YES,2.06,YES,1.836,3.136,-6.61,NO,3.71,YES,2.891,42.625,UNDEFINED,-143.513,-76.94,-140.436,S214H_dimer_validated_mini00142.yob
143,YES,2.015,YES,1.666,3.305,-6.61,NO,4.035,YES,2.787,26.481,UNDEFINED,-144.431,-78.664,-140.689,S214H_dimer_validated_mini00143.yob
144,YES,2.077,YES,2.016,3.025,-6.61,NO,3.864,YES,2.976,49.8,UNDEFINED,-144.058,-86.867,-145.441,S214H_dimer_validated_mini00144.yob
145,YES,1.828,YES,1.768,2.978,-6.61,YES,3.461,YES,3.171,48.96,UNDEFINED,-138.005,-77.546,-114.859,S214H_dimer_validated_mini00145.yob
146,YES,2.016,YES,1.789,3.085,-6.61,NO,3.744,YES,2.793,40.294,UNDEFINED,-156.153,-71.679,-115.988,S214H_dimer_validated_mini00146.yob
147,YES,2.054,YES,1.71,3.097,-6.61,YES,3.468,YES,2.917,41.958,UNDEFINED,-159.526,-86.66,-125.101,S214H_dimer_validated_mini00147.yob
148,YES,1.88,YES,1.897,3.151,-6.61,YES,3.376,YES,2.851,59.29,GAUCHE,-143.751,-69.732,-128.411,S214H_dimer_validated_mini00148.yob
149,YES,2.206,YES,1.708,2.864,-6.61,YES,3.301,YES,2.987,57.926,GAUCHE,-138.709,-78.034,-131.611,S214H_dimer_validated_mini00149.yob
150,NO,2.832,YES,1.848,3.866,-6.61,NO,5.286,NO,4.47,57.741,GAUCHE,-142.135,-70.229,-129.634,S214H_dimer_validated_mini00150.yob
151,YES,2.304,YES,1.777,3.487,-6.61,NO,4.029,NO,4.024,62.711,GAUCHE,-147.947,-95.492,-122.826,S214H_dimer_validated_mini00151.yob
152,YES,1.845,YES,1.846,2.86,-6.61,YES,3.34,YES,2.782,43.397,UNDEFINED,-153.34,-81.478,-128.758,S214H_dimer_validated_mini00152.yob
153,NO,2.329,YES,1.982,3.271,-6.61,NO,3.733,YES,2.928,62.596,GAUCHE,-161.34,-89.147,-140.321,S214H_dimer_validated_mini00153.yob
154,YES,1.942,YES,1.649,3.409,-6.61,NO,4.212,YES,2.946,73.278,GAUCHE,-162.258,-67.993,-124.625,S214H_dimer_validated_mini00154.yob
155,YES,2.12,YES,1.727,3.002,-6.61,YES,3.206,YES,2.882,58.083,GAUCHE,-148.982,-80.614,-108.971,S214H_dimer_validated_mini00155.yob
156,YES,2.085,YES,1.943,3.134,-6.61,NO,4.277,YES,2.784,59.371,GAUCHE,-139.197,-76.322,-121.048,S214H_dimer_validated_mini00156.yob
157,NO,2.402,YES,1.714,3.63,-6.61,NO,3.622,YES,2.986,46.135,UNDEFINED,-149.042,-75.883,-101.693,S214H_dimer_validated_mini00157.yob
158,YES,2.371,YES,1.713,3.171,-6.61,NO,3.814,YES,3.015,61.548,GAUCHE,-163.401,-81.998,-114.712,S214H_dimer_validated_mini00158.yob
159,YES,1.99,YES,1.713,2.962,-6.61,YES,3.424,YES,2.961,67.866,GAUCHE,-153.028,-83.9,-115.239,S214H_dimer_validated_mini00159.yob
160,NO,2.105,YES,1.676,3.294,-6.61,NO,3.883,YES,2.923,53.685,GAUCHE,-155.935,-77.756,-132.664,S214H_dimer_validated_mini00160.yob
