FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
13,YES,2.168,YES,1.667,3.466,-5.44,NO,4.684,YES,2.676,53.287,GAUCHE,-145.452,-75.977,-129.743,WT_Dimer_validated_mini00013.yob
14,NO,3.058,YES,1.709,3.537,-5.44,NO,4.395,YES,2.762,59.533,GAUCHE,-164.186,-77.611,-113.012,WT_Dimer_validated_mini00014.yob
15,NO,3.506,YES,1.872,3.67,-5.44,NO,4.997,NO,3.342,46.455,UNDEFINED,-145.573,-78.546,-125.205,WT_Dimer_validated_mini00015.yob
16,YES,2.228,YES,1.802,3.425,-5.44,NO,4.742,YES,2.913,6.678,UNDEFINED,-144.796,-90.392,-118.835,WT_Dimer_validated_mini00016.yob
17,NO,3.239,NO,1.956,3.83,-5.44,NO,5.116,NO,3.935,38.874,UNDEFINED,-170.126,-73.62,-107.772,WT_Dimer_validated_mini00017.yob
18,YES,1.917,YES,1.886,3.311,-5.44,NO,3.809,YES,2.909,74.792,GAUCHE,-139.574,-87.791,-113.274,WT_Dimer_validated_mini00018.yob
19,NO,2.677,YES,1.715,3.652,-5.44,NO,3.988,NO,3.094,36.442,UNDEFINED,-134.629,-85.913,-120.046,WT_Dimer_validated_mini00019.yob
20,NO,3.087,YES,1.787,3.679,-5.44,NO,5.247,NO,3.636,32.811,UNDEFINED,-139.897,-74.127,-140.764,WT_Dimer_validated_mini00020.yob
21,NO,3.626,YES,1.869,4.043,-5.44,NO,5.176,NO,3.376,33.668,UNDEFINED,-145.309,-76.633,-134.746,WT_Dimer_validated_mini00021.yob
22,NO,3.591,YES,1.7,3.847,-5.44,NO,5.322,YES,3.017,42.819,UNDEFINED,-137.187,-80.786,-122.204,WT_Dimer_validated_mini00022.yob
23,NO,3.438,YES,1.851,3.837,-5.44,NO,5.037,YES,3.084,44.775,UNDEFINED,-140.711,-84.565,-118.735,WT_Dimer_validated_mini00023.yob
24,NO,3.149,YES,1.826,3.897,-5.44,NO,4.736,NO,3.36,66.334,GAUCHE,-146.575,-76.688,-131.198,WT_Dimer_validated_mini00024.yob
25,YES,2.374,YES,1.86,4.361,-5.44,NO,5.159,NO,4.965,51.201,GAUCHE,-143.305,-84.825,-128.087,WT_Dimer_validated_mini00025.yob
26,NO,2.805,YES,1.843,4.331,-5.44,NO,5.406,NO,4.132,71.824,GAUCHE,-145.19,-90.681,-101.296,WT_Dimer_validated_mini00026.yob
27,YES,2.063,YES,1.753,4.376,-5.44,NO,5.315,NO,4.688,63.163,GAUCHE,-136.482,-66.781,-122.13,WT_Dimer_validated_mini00027.yob
28,NO,3.472,YES,1.785,3.923,-5.44,NO,5.052,NO,3.996,67.47,GAUCHE,-148.335,-69.665,-111.293,WT_Dimer_validated_mini00028.yob
29,NO,3.431,YES,1.984,3.776,-5.44,NO,4.951,NO,4.47,67.532,GAUCHE,-141.944,-78.26,-129.391,WT_Dimer_validated_mini00029.yob
30,NO,2.597,YES,1.748,3.984,-5.44,NO,4.994,NO,4.693,77.457,GAUCHE,-131.695,-77.577,-137.231,WT_Dimer_validated_mini00030.yob
31,NO,2.307,YES,1.884,4.023,-5.44,NO,5.242,NO,4.2,66.28,GAUCHE,-116.907,-62.325,-136.244,WT_Dimer_validated_mini00031.yob
32,YES,1.85,YES,1.862,3.378,-5.44,NO,4.589,YES,2.856,65.728,GAUCHE,-147.984,-86.376,-149.397,WT_Dimer_validated_mini00032.yob
33,NO,2.603,YES,1.844,3.791,-5.44,NO,4.758,YES,2.799,69.176,GAUCHE,-146.854,-81.888,-125.126,WT_Dimer_validated_mini00033.yob
34,NO,2.45,YES,1.73,3.794,-5.44,NO,4.599,YES,2.903,54.979,GAUCHE,-155.389,-79.618,-135.518,WT_Dimer_validated_mini00034.yob
35,YES,2.049,YES,1.738,3.825,-5.44,NO,4.31,YES,3.072,63.236,GAUCHE,-157.019,-83.083,-135.757,WT_Dimer_validated_mini00035.yob
36,YES,1.905,YES,1.739,3.189,-5.44,NO,3.708,YES,2.858,60.952,GAUCHE,-138.221,-76.607,-147.243,WT_Dimer_validated_mini00036.yob
37,NO,2.233,YES,1.804,3.389,-5.44,NO,3.531,YES,2.871,81.055,GAUCHE,-160.069,-88.638,-129.209,WT_Dimer_validated_mini00037.yob
38,YES,1.802,YES,1.695,3.487,-5.44,NO,3.503,YES,2.748,63.108,GAUCHE,-152.185,-72.195,-123.259,WT_Dimer_validated_mini00038.yob
39,YES,2.083,YES,1.813,3.424,-5.44,NO,3.962,YES,2.928,59.544,GAUCHE,-140.721,-74.823,-132.779,WT_Dimer_validated_mini00039.yob
40,NO,2.472,YES,1.863,3.442,-5.44,NO,4.061,YES,2.658,54.862,GAUCHE,-136.927,-78.462,-135.434,WT_Dimer_validated_mini00040.yob
41,YES,1.941,YES,1.803,3.508,-5.44,NO,4.463,YES,2.892,47.272,UNDEFINED,-157.735,-81.925,-136.098,WT_Dimer_validated_mini00041.yob
42,YES,2.006,YES,1.779,3.141,-5.44,YES,3.397,YES,2.914,41.024,UNDEFINED,-151.006,-73.065,-135.323,WT_Dimer_validated_mini00042.yob
43,YES,2.368,YES,1.778,3.438,-5.44,NO,4.626,NO,2.892,57.81,GAUCHE,-147.22,-78.135,-121.236,WT_Dimer_validated_mini00043.yob
44,YES,2.179,YES,1.791,3.431,-5.44,NO,4.113,YES,2.918,51.537,GAUCHE,-152.817,-79.743,-111.953,WT_Dimer_validated_mini00044.yob
45,NO,3.095,YES,1.768,3.698,-5.44,NO,4.485,NO,3.005,54.145,GAUCHE,-167.229,-83.144,-144.671,WT_Dimer_validated_mini00045.yob
46,YES,2.141,YES,1.838,3.372,-5.44,NO,4.293,YES,2.805,59.551,GAUCHE,-128.322,-74.024,-122.893,WT_Dimer_validated_mini00046.yob
47,NO,3.324,YES,1.932,3.77,-5.44,NO,5.227,NO,4.39,70.769,GAUCHE,-144.329,-66.27,-129.383,WT_Dimer_validated_mini00047.yob
48,NO,3.227,YES,1.809,3.697,-5.44,NO,4.859,YES,3.145,64.592,GAUCHE,-130.084,-72.27,-128.772,WT_Dimer_validated_mini00048.yob
49,NO,2.3,YES,1.668,3.593,-5.44,NO,4.02,YES,2.969,66.569,GAUCHE,-144.215,-71.771,-135.456,WT_Dimer_validated_mini00049.yob
50,YES,2.109,YES,1.981,3.298,-5.44,NO,3.95,YES,2.981,60.967,GAUCHE,-130.895,-72.417,-131.274,WT_Dimer_validated_mini00050.yob
51,NO,2.482,YES,1.929,3.24,-5.44,NO,3.945,YES,2.786,53.554,GAUCHE,-142.198,-80.956,-124.82,WT_Dimer_validated_mini00051.yob
52,NO,2.523,YES,1.864,3.408,-5.44,NO,4.461,YES,2.929,56.867,GAUCHE,-143.991,-75.386,-143.404,WT_Dimer_validated_mini00052.yob
53,NO,3.561,YES,1.806,3.592,-5.44,NO,4.688,YES,3.059,59.474,GAUCHE,-154.145,-71.571,-123.731,WT_Dimer_validated_mini00053.yob
54,YES,2.242,YES,1.771,3.393,-5.44,NO,4.278,YES,2.936,58.916,GAUCHE,-153.489,-73.265,-110.927,WT_Dimer_validated_mini00054.yob
55,YES,1.929,YES,1.848,3.802,-5.44,NO,4.748,YES,2.925,74.681,GAUCHE,-138.574,-78.315,-118.588,WT_Dimer_validated_mini00055.yob
56,NO,2.236,YES,1.789,3.401,-5.44,NO,3.642,YES,2.831,58.994,GAUCHE,-140.276,-60.907,-107.313,WT_Dimer_validated_mini00056.yob
57,NO,3.67,YES,1.819,3.514,-5.44,NO,4.502,NO,3.652,58.49,GAUCHE,-142.732,-73.355,-126.712,WT_Dimer_validated_mini00057.yob
58,YES,2.263,YES,1.906,3.603,-5.44,NO,4.067,YES,2.878,57.433,GAUCHE,-140.776,-75.474,-126.407,WT_Dimer_validated_mini00058.yob
59,NO,3.043,YES,1.89,3.509,-5.44,NO,4.854,YES,3.082,72.527,GAUCHE,-164.867,-80.513,-133.648,WT_Dimer_validated_mini00059.yob
60,YES,1.902,YES,1.856,3.284,-5.44,NO,4.067,YES,2.737,69.322,GAUCHE,-154.206,-70.829,-137.653,WT_Dimer_validated_mini00060.yob
61,YES,1.992,YES,1.762,3.236,-5.44,NO,3.757,YES,3.069,52.757,GAUCHE,-129.463,-83.763,-124.965,WT_Dimer_validated_mini00061.yob
62,NO,3.691,YES,1.776,3.712,-5.44,NO,5.328,NO,3.592,84.765,GAUCHE,-145.988,-68.897,-112.751,WT_Dimer_validated_mini00062.yob
63,NO,2.43,YES,1.829,3.598,-5.44,NO,3.906,YES,3.119,77.073,GAUCHE,-121.41,-77.204,-123.198,WT_Dimer_validated_mini00063.yob
64,YES,2.23,YES,2.088,3.673,-5.44,NO,4.623,YES,3.127,49.028,UNDEFINED,-144.623,-70.303,-123.765,WT_Dimer_validated_mini00064.yob
65,YES,2.162,YES,1.714,3.45,-5.44,NO,4.452,YES,2.871,57.992,GAUCHE,-147.358,-70.579,-136.683,WT_Dimer_validated_mini00065.yob
66,YES,2.034,YES,1.844,3.276,-5.44,NO,3.899,YES,2.866,54.481,GAUCHE,-134.948,-68.839,-119.772,WT_Dimer_validated_mini00066.yob
67,NO,2.76,YES,1.753,3.901,-5.44,NO,5.03,NO,3.341,45.102,UNDEFINED,-141.551,-68.401,-124.134,WT_Dimer_validated_mini00067.yob
68,NO,3.295,YES,1.887,3.86,-5.44,NO,5.284,NO,3.515,40.101,UNDEFINED,-123.214,-79.553,-118.451,WT_Dimer_validated_mini00068.yob
69,NO,3.379,YES,1.757,4.144,-5.44,NO,5.388,NO,4.297,41.241,UNDEFINED,-152.6,-85.748,-116.123,WT_Dimer_validated_mini00069.yob
70,YES,2.006,YES,1.771,3.88,-5.44,NO,5.002,YES,3.088,27.047,UNDEFINED,-151.186,-85.199,-126.594,WT_Dimer_validated_mini00070.yob
71,YES,2.189,YES,1.795,3.171,-5.44,NO,3.832,YES,2.853,37.555,UNDEFINED,-154.151,-76.72,-137.421,WT_Dimer_validated_mini00071.yob
72,NO,2.559,YES,1.817,3.964,-5.44,NO,4.882,NO,3.251,41.815,UNDEFINED,-147.074,-84.783,-108.758,WT_Dimer_validated_mini00072.yob
73,YES,2.028,YES,1.899,3.374,-5.44,NO,4.769,NO,3.13,26.016,UNDEFINED,-142.626,-70.291,-120.767,WT_Dimer_validated_mini00073.yob
74,YES,2.162,YES,1.855,3.499,-5.44,NO,4.38,YES,2.812,22.622,UNDEFINED,-149.434,-68.766,-117.015,WT_Dimer_validated_mini00074.yob
75,YES,2.225,YES,1.804,3.572,-5.44,NO,4.233,NO,3.168,42.579,UNDEFINED,-154.291,-74.495,-127.252,WT_Dimer_validated_mini00075.yob
76,NO,2.77,YES,1.824,3.789,-5.44,NO,4.216,YES,3.035,45.512,UNDEFINED,-161.838,-86.129,-131.35,WT_Dimer_validated_mini00076.yob
77,YES,2.215,YES,1.988,3.174,-5.44,NO,3.881,YES,2.809,24.61,UNDEFINED,-137.145,-80.815,-122.436,WT_Dimer_validated_mini00077.yob
78,NO,2.678,YES,1.842,3.382,-5.44,NO,4.355,YES,2.681,47.053,UNDEFINED,-149.423,-82.471,-119.641,WT_Dimer_validated_mini00078.yob
79,YES,2.018,YES,1.917,3.672,-5.44,NO,4.46,YES,2.795,55.58,GAUCHE,-143.08,-83.525,-121.752,WT_Dimer_validated_mini00079.yob
80,YES,2.17,YES,1.825,3.821,-5.44,NO,5.593,NO,3.356,44.934,UNDEFINED,-140.915,-66.331,-137.614,WT_Dimer_validated_mini00080.yob
81,NO,2.438,YES,1.68,3.565,-5.44,NO,5.005,YES,2.815,56.022,GAUCHE,-128.438,-84.163,-132.405,WT_Dimer_validated_mini00081.yob
82,NO,2.915,YES,1.701,3.536,-5.44,NO,4.892,YES,3.023,53.239,GAUCHE,-151.898,-81.715,-109.996,WT_Dimer_validated_mini00082.yob
83,NO,2.776,YES,1.875,3.624,-5.44,NO,5.039,YES,2.747,73.747,GAUCHE,-144.189,-77.005,-135.717,WT_Dimer_validated_mini00083.yob
84,YES,2.077,YES,1.783,3.857,-5.44,NO,4.964,NO,3.229,58.261,GAUCHE,-123.536,-77.493,-148.311,WT_Dimer_validated_mini00084.yob
85,YES,2.061,YES,1.624,4.004,-5.44,NO,5.277,NO,3.261,53.775,GAUCHE,-147.822,-73.955,-113.451,WT_Dimer_validated_mini00085.yob
86,YES,2.133,YES,2.028,3.413,-5.44,NO,4.754,YES,2.884,52.351,GAUCHE,-138.779,-85.857,-114.216,WT_Dimer_validated_mini00086.yob
87,YES,2.211,YES,1.786,3.796,-5.44,NO,5.108,YES,3.277,45.837,UNDEFINED,-141.049,-80.62,-120.806,WT_Dimer_validated_mini00087.yob
88,YES,2.033,YES,1.824,3.497,-5.44,NO,4.338,YES,3.034,49.426,UNDEFINED,-157.451,-82.511,-120.506,WT_Dimer_validated_mini00088.yob
89,YES,2.165,YES,1.769,3.441,-5.44,NO,4.3,YES,2.975,56.44,GAUCHE,-150.758,-79.156,-131.499,WT_Dimer_validated_mini00089.yob
90,NO,2.585,YES,1.738,3.824,-5.44,NO,4.844,YES,2.964,45.246,UNDEFINED,-148.471,-84.415,-123.425,WT_Dimer_validated_mini00090.yob
91,YES,2.013,YES,1.965,3.469,-5.44,NO,4.37,NO,3.137,78.515,GAUCHE,-140.002,-76.101,-108.863,WT_Dimer_validated_mini00091.yob
92,NO,2.837,YES,1.794,3.982,-5.44,NO,5.154,NO,3.4,47.888,UNDEFINED,-146.5,-70.733,-108.721,WT_Dimer_validated_mini00092.yob
93,NO,2.984,YES,1.827,4.046,-5.44,NO,5.166,YES,2.96,55.907,GAUCHE,-138.207,-72.269,-114.06,WT_Dimer_validated_mini00093.yob
94,YES,2.412,YES,1.67,3.817,-5.44,NO,4.758,YES,2.985,40.874,UNDEFINED,-136.819,-83.831,-125.561,WT_Dimer_validated_mini00094.yob
95,YES,1.881,YES,1.735,3.571,-5.44,NO,4.657,NO,2.985,45.115,UNDEFINED,-132.606,-76.982,-134.412,WT_Dimer_validated_mini00095.yob
96,NO,3.1,YES,1.73,3.989,-5.44,NO,5.314,NO,3.34,48.179,UNDEFINED,-149.187,-80.296,-110.502,WT_Dimer_validated_mini00096.yob
97,NO,3.348,YES,1.896,4.51,-5.44,NO,5.642,NO,4.119,65.281,GAUCHE,-154.145,-84.41,-120.719,WT_Dimer_validated_mini00097.yob
98,NO,2.647,YES,1.707,3.862,-5.44,NO,5.113,NO,3.071,48.504,UNDEFINED,-147.699,-80.688,-126.603,WT_Dimer_validated_mini00098.yob
99,NO,3.171,YES,1.803,3.456,-5.44,NO,4.509,YES,2.877,41.229,UNDEFINED,-137.68,-74.776,-138.89,WT_Dimer_validated_mini00099.yob
100,NO,2.742,YES,1.933,3.584,-5.44,NO,4.963,YES,2.991,36.123,UNDEFINED,-116.941,-76.053,-119.535,WT_Dimer_validated_mini00100.yob
101,NO,2.695,NO,1.812,3.932,-5.44,NO,5.357,NO,3.97,55.601,GAUCHE,-139.948,-75.815,-114.968,WT_Dimer_validated_mini00101.yob
102,NO,3.345,YES,1.859,3.99,-5.44,NO,4.941,YES,3.184,56.207,GAUCHE,-140.667,-82.671,-124.846,WT_Dimer_validated_mini00102.yob
103,NO,2.399,YES,1.737,3.883,-5.44,NO,5.448,YES,3.24,50.138,GAUCHE,-145.929,-74.986,-107.237,WT_Dimer_validated_mini00103.yob
104,YES,2.132,YES,1.809,3.71,-5.44,NO,4.265,YES,3.0,42.673,UNDEFINED,-153.979,-68.822,-133.042,WT_Dimer_validated_mini00104.yob
105,NO,3.199,YES,1.874,3.764,-5.44,NO,5.238,NO,3.846,50.316,GAUCHE,-139.88,-72.04,-117.028,WT_Dimer_validated_mini00105.yob
106,NO,2.987,YES,1.706,3.482,-5.44,NO,4.605,YES,3.012,69.705,GAUCHE,-141.471,-80.793,-139.086,WT_Dimer_validated_mini00106.yob
107,NO,2.78,YES,1.872,3.936,-5.44,NO,5.249,NO,3.619,51.314,GAUCHE,-132.188,-65.564,-121.387,WT_Dimer_validated_mini00107.yob
108,NO,3.49,YES,1.788,3.971,-5.44,NO,5.367,NO,4.056,49.293,UNDEFINED,-152.482,-64.11,-133.878,WT_Dimer_validated_mini00108.yob
109,NO,4.026,YES,1.838,3.846,-5.44,NO,5.376,NO,3.437,45.372,UNDEFINED,-147.373,-73.053,-141.106,WT_Dimer_validated_mini00109.yob
110,NO,2.801,YES,1.863,3.8,-5.44,NO,5.291,NO,3.638,48.434,UNDEFINED,-139.282,-67.584,-129.385,WT_Dimer_validated_mini00110.yob
111,NO,2.641,YES,2.09,3.949,-5.44,NO,5.516,NO,3.701,54.359,GAUCHE,-145.064,-77.053,-102.585,WT_Dimer_validated_mini00111.yob
112,YES,2.144,YES,1.802,3.961,-5.44,NO,5.398,NO,3.136,54.59,GAUCHE,-143.398,-78.866,-126.951,WT_Dimer_validated_mini00112.yob
113,YES,2.153,YES,1.752,3.573,-5.44,NO,4.778,NO,3.206,43.055,UNDEFINED,-157.059,-68.589,-142.24,WT_Dimer_validated_mini00113.yob
114,YES,2.105,YES,1.677,3.575,-5.44,NO,4.268,YES,2.911,46.596,UNDEFINED,-151.931,-75.399,-131.392,WT_Dimer_validated_mini00114.yob
115,NO,3.33,YES,1.836,3.871,-5.44,NO,5.242,NO,4.508,40.844,UNDEFINED,-160.079,-70.939,-111.435,WT_Dimer_validated_mini00115.yob
116,NO,2.687,YES,1.835,4.001,-5.44,NO,4.792,NO,4.361,60.092,GAUCHE,-144.668,-78.076,-132.011,WT_Dimer_validated_mini00116.yob
117,NO,3.672,YES,1.725,3.813,-5.44,NO,4.937,NO,4.497,71.532,GAUCHE,-129.219,-79.7,-118.042,WT_Dimer_validated_mini00117.yob
118,NO,2.733,YES,1.875,3.68,-5.44,NO,4.404,NO,4.658,67.625,GAUCHE,-125.159,-82.634,-125.298,WT_Dimer_validated_mini00118.yob
119,YES,2.128,YES,1.742,3.553,-5.44,NO,4.604,YES,2.985,47.032,UNDEFINED,-142.805,-92.721,-136.296,WT_Dimer_validated_mini00119.yob
120,NO,2.808,YES,1.743,3.934,-5.44,NO,5.397,NO,4.197,55.06,GAUCHE,-141.377,-76.807,-117.158,WT_Dimer_validated_mini00120.yob
121,NO,2.604,YES,1.768,4.025,-5.44,NO,5.366,NO,4.029,51.732,GAUCHE,-130.688,-75.964,-120.767,WT_Dimer_validated_mini00121.yob
122,NO,3.58,YES,1.897,3.753,-5.44,NO,5.215,NO,2.993,39.35,UNDEFINED,-147.462,-65.955,-128.687,WT_Dimer_validated_mini00122.yob
123,NO,3.747,YES,1.668,3.584,-5.44,NO,5.183,NO,3.544,53.405,GAUCHE,-157.927,-82.982,-113.363,WT_Dimer_validated_mini00123.yob
124,NO,3.755,YES,2.114,3.77,-5.44,NO,5.407,NO,3.707,69.852,GAUCHE,-152.08,-73.442,-97.538,WT_Dimer_validated_mini00124.yob
125,NO,2.973,YES,1.774,3.532,-5.44,NO,4.904,NO,3.424,53.279,GAUCHE,-143.359,-75.475,-107.078,WT_Dimer_validated_mini00125.yob
126,YES,2.053,YES,1.858,3.833,-5.44,NO,4.802,YES,2.958,39.825,UNDEFINED,-158.145,-72.33,-122.199,WT_Dimer_validated_mini00126.yob
127,YES,1.837,YES,1.954,3.966,-5.44,NO,5.223,YES,3.126,57.452,GAUCHE,-132.93,-74.643,-152.808,WT_Dimer_validated_mini00127.yob
128,NO,2.774,YES,1.918,3.781,-5.44,NO,4.65,YES,2.963,50.25,GAUCHE,-136.25,-69.713,-121.545,WT_Dimer_validated_mini00128.yob
129,NO,2.757,YES,1.754,3.976,-5.44,NO,5.408,NO,4.015,64.802,GAUCHE,-144.019,-68.6,-144.497,WT_Dimer_validated_mini00129.yob
130,NO,3.305,YES,1.919,4.091,-5.44,NO,5.429,NO,3.866,52.635,GAUCHE,-147.624,-64.876,-104.718,WT_Dimer_validated_mini00130.yob
131,NO,3.756,YES,1.852,3.64,-5.44,NO,5.061,NO,3.282,50.039,GAUCHE,-146.171,-72.336,-117.245,WT_Dimer_validated_mini00131.yob
132,NO,3.685,YES,1.768,3.79,-5.44,NO,5.252,NO,3.631,51.9,GAUCHE,-139.666,-61.333,-128.336,WT_Dimer_validated_mini00132.yob
133,YES,2.236,YES,1.974,4.188,-5.44,NO,5.843,NO,3.809,17.848,UNDEFINED,-136.216,-72.365,-110.465,WT_Dimer_validated_mini00133.yob
134,NO,3.278,YES,1.899,3.692,-5.44,NO,5.088,NO,3.541,45.665,UNDEFINED,-138.735,-53.637,-123.01,WT_Dimer_validated_mini00134.yob
135,NO,3.197,YES,1.915,4.1,-5.44,NO,5.484,NO,3.312,51.601,GAUCHE,-155.186,-69.228,-129.862,WT_Dimer_validated_mini00135.yob
136,NO,3.209,YES,1.769,3.707,-5.44,NO,4.73,NO,3.74,57.348,GAUCHE,-152.094,-88.331,-136.814,WT_Dimer_validated_mini00136.yob
137,NO,3.632,YES,1.82,3.778,-5.44,NO,4.832,NO,3.987,48.267,UNDEFINED,-137.342,-70.355,-128.274,WT_Dimer_validated_mini00137.yob
138,NO,3.36,YES,1.892,3.48,-5.44,NO,4.695,NO,4.85,50.991,GAUCHE,-145.018,-73.194,-137.358,WT_Dimer_validated_mini00138.yob
139,NO,3.598,YES,1.782,4.017,-5.44,NO,5.147,NO,3.817,51.913,GAUCHE,-151.076,-73.157,-143.707,WT_Dimer_validated_mini00139.yob
140,NO,2.834,YES,1.714,3.859,-5.44,NO,4.815,NO,4.468,64.568,GAUCHE,-147.302,-70.928,-122.463,WT_Dimer_validated_mini00140.yob
141,YES,2.002,YES,1.93,3.852,-5.44,NO,4.676,YES,3.091,68.044,GAUCHE,-147.605,-82.026,-136.849,WT_Dimer_validated_mini00141.yob
142,NO,3.917,YES,1.871,4.126,-5.44,NO,5.228,NO,3.641,43.419,UNDEFINED,-148.18,-77.705,-114.176,WT_Dimer_validated_mini00142.yob
143,NO,3.31,YES,1.789,3.672,-5.44,NO,4.807,YES,3.03,37.998,UNDEFINED,-147.636,-69.22,-126.458,WT_Dimer_validated_mini00143.yob
144,NO,3.946,YES,2.087,3.897,-5.44,NO,4.46,NO,4.072,63.358,GAUCHE,-133.171,-83.328,-155.65,WT_Dimer_validated_mini00144.yob
145,NO,2.862,YES,1.917,3.576,-5.44,NO,4.76,NO,3.287,58.692,GAUCHE,-148.125,-89.34,-139.106,WT_Dimer_validated_mini00145.yob
146,NO,2.548,YES,1.758,3.866,-5.44,NO,4.67,YES,3.054,54.911,GAUCHE,-142.701,-83.611,-121.323,WT_Dimer_validated_mini00146.yob
147,YES,2.31,YES,1.794,3.679,-5.44,NO,4.648,YES,2.966,56.243,GAUCHE,-128.931,-88.641,-120.654,WT_Dimer_validated_mini00147.yob
148,NO,2.722,YES,1.905,3.902,-5.44,NO,5.032,NO,3.127,55.148,GAUCHE,-153.884,-70.963,-110.265,WT_Dimer_validated_mini00148.yob
149,YES,1.965,YES,1.961,4.119,-5.44,NO,5.522,NO,3.205,42.713,UNDEFINED,-144.42,-75.465,-129.217,WT_Dimer_validated_mini00149.yob
150,YES,2.159,YES,1.728,3.59,-5.44,NO,4.785,YES,2.991,50.643,GAUCHE,-141.834,-82.76,-126.257,WT_Dimer_validated_mini00150.yob
151,NO,2.69,YES,1.835,3.79,-5.44,NO,5.253,NO,3.255,61.34,GAUCHE,-139.885,-72.936,-130.105,WT_Dimer_validated_mini00151.yob
152,NO,2.746,YES,1.878,3.925,-5.44,NO,5.573,NO,3.567,66.865,GAUCHE,-147.99,-61.835,-119.154,WT_Dimer_validated_mini00152.yob
153,NO,3.197,YES,1.825,3.735,-5.44,NO,4.968,NO,3.326,50.119,GAUCHE,-158.022,-78.888,-126.448,WT_Dimer_validated_mini00153.yob
154,NO,3.708,YES,1.72,3.925,-5.44,NO,4.681,NO,3.889,59.335,GAUCHE,-151.437,-65.041,-126.886,WT_Dimer_validated_mini00154.yob
155,NO,2.356,YES,2.005,3.673,-5.44,NO,4.754,NO,3.262,48.472,UNDEFINED,-137.199,-83.958,-136.4,WT_Dimer_validated_mini00155.yob
156,NO,2.959,YES,1.7,3.723,-5.44,NO,5.158,NO,3.571,55.772,GAUCHE,-138.983,-78.274,-124.468,WT_Dimer_validated_mini00156.yob
157,NO,2.569,YES,2.158,3.612,-5.44,NO,5.106,NO,3.337,47.555,UNDEFINED,-152.613,-86.039,-131.187,WT_Dimer_validated_mini00157.yob
158,YES,2.071,YES,1.929,3.86,-5.44,NO,4.393,YES,2.903,35.438,UNDEFINED,-147.599,-74.945,-131.023,WT_Dimer_validated_mini00158.yob
159,NO,2.616,YES,2.039,3.555,-5.44,NO,4.9,NO,3.296,43.095,UNDEFINED,-152.815,-63.692,-130.421,WT_Dimer_validated_mini00159.yob
160,YES,1.878,YES,1.84,3.516,-5.44,NO,4.399,YES,3.074,43.728,UNDEFINED,-154.43,-79.005,-140.597,WT_Dimer_validated_mini00160.yob
