FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
10,YES,1.908,YES,1.825,2.959,-5.35,NO,3.724,YES,3.12,165.033,TRANS,47.576,-78.958,-128.48,DuraPETase_dimer_validated_mini00010.yob
11,YES,2.032,YES,1.809,3.273,-5.35,NO,3.749,YES,2.842,150.766,TRANS,54.079,-73.754,-138.27,DuraPETase_dimer_validated_mini00011.yob
12,NO,2.127,YES,1.738,3.16,-5.35,NO,3.51,YES,3.02,153.32,TRANS,66.607,-74.378,-117.087,DuraPETase_dimer_validated_mini00012.yob
13,YES,2.056,YES,1.904,4.006,-5.35,NO,4.369,YES,3.194,49.945,UNDEFINED,59.06,-75.326,-130.125,DuraPETase_dimer_validated_mini00013.yob
14,YES,2.084,YES,1.813,3.606,-5.35,NO,3.955,YES,2.807,35.765,UNDEFINED,113.003,-87.869,-134.833,DuraPETase_dimer_validated_mini00014.yob
15,YES,1.881,YES,1.794,3.712,-5.35,NO,3.876,YES,2.849,28.073,UNDEFINED,72.565,-79.007,-127.881,DuraPETase_dimer_validated_mini00015.yob
16,YES,2.232,YES,1.799,3.88,-5.35,NO,5.387,NO,3.284,29.915,UNDEFINED,41.839,-72.369,-127.933,DuraPETase_dimer_validated_mini00016.yob
17,NO,2.505,YES,1.822,4.568,-5.35,NO,5.543,NO,3.299,32.208,UNDEFINED,82.079,-76.176,-123.561,DuraPETase_dimer_validated_mini00017.yob
18,NO,2.75,YES,1.97,3.919,-5.35,NO,5.208,NO,3.23,44.397,UNDEFINED,37.223,-64.828,-134.852,DuraPETase_dimer_validated_mini00018.yob
19,YES,1.967,YES,1.909,3.747,-5.35,NO,4.403,NO,3.003,37.893,UNDEFINED,64.837,-80.307,-135.672,DuraPETase_dimer_validated_mini00019.yob
20,NO,2.875,YES,1.734,3.81,-5.35,NO,5.211,YES,3.24,37.765,UNDEFINED,70.135,-81.957,-128.509,DuraPETase_dimer_validated_mini00020.yob
21,YES,2.048,YES,1.723,3.7,-5.35,NO,4.555,YES,2.944,42.676,UNDEFINED,53.2,-72.045,-134.982,DuraPETase_dimer_validated_mini00021.yob
22,NO,2.845,YES,1.918,4.0,-5.35,NO,5.421,NO,3.249,38.051,UNDEFINED,63.413,-77.362,-114.513,DuraPETase_dimer_validated_mini00022.yob
23,NO,2.47,YES,1.671,3.188,-5.35,NO,3.663,YES,2.683,49.703,UNDEFINED,52.448,-73.581,-123.262,DuraPETase_dimer_validated_mini00023.yob
24,NO,2.098,YES,1.709,3.867,-5.35,NO,3.664,YES,2.91,72.316,GAUCHE,54.434,-79.387,-132.286,DuraPETase_dimer_validated_mini00024.yob
25,YES,2.155,YES,1.804,3.163,-5.35,NO,3.965,YES,2.807,45.567,UNDEFINED,61.578,-79.648,-124.198,DuraPETase_dimer_validated_mini00025.yob
26,YES,1.965,YES,1.852,3.157,-5.35,NO,3.768,NO,3.188,59.964,GAUCHE,79.524,-80.119,-126.812,DuraPETase_dimer_validated_mini00026.yob
27,YES,1.973,YES,1.828,3.787,-5.35,NO,5.108,NO,3.046,36.196,UNDEFINED,70.082,-92.291,-98.138,DuraPETase_dimer_validated_mini00027.yob
28,NO,3.107,YES,1.984,3.692,-5.35,NO,5.007,YES,3.174,44.847,UNDEFINED,89.812,-81.835,-137.089,DuraPETase_dimer_validated_mini00028.yob
29,YES,1.766,YES,1.857,3.199,-5.35,NO,4.375,YES,2.65,29.493,UNDEFINED,57.747,-76.98,-117.66,DuraPETase_dimer_validated_mini00029.yob
30,YES,2.002,YES,1.972,3.264,-5.35,YES,3.38,YES,3.2,36.244,UNDEFINED,78.272,-73.645,-121.183,DuraPETase_dimer_validated_mini00030.yob
31,NO,2.255,YES,1.89,3.4,-5.35,NO,3.877,NO,2.854,42.313,UNDEFINED,66.198,-70.843,-115.269,DuraPETase_dimer_validated_mini00031.yob
32,NO,2.359,YES,1.803,3.488,-5.35,NO,4.164,YES,3.074,43.424,UNDEFINED,71.354,-88.645,-133.027,DuraPETase_dimer_validated_mini00032.yob
33,YES,1.951,NO,2.042,3.042,-5.35,NO,3.725,YES,3.082,32.325,UNDEFINED,67.779,-82.245,-120.529,DuraPETase_dimer_validated_mini00033.yob
34,NO,2.11,YES,1.778,3.215,-5.35,NO,3.49,YES,3.035,50.056,GAUCHE,76.463,-91.363,-121.906,DuraPETase_dimer_validated_mini00034.yob
35,YES,2.33,YES,1.816,3.475,-5.35,NO,4.166,YES,3.045,41.621,UNDEFINED,54.028,-74.167,-124.69,DuraPETase_dimer_validated_mini00035.yob
36,YES,2.004,YES,1.819,3.088,-5.35,NO,3.691,YES,2.944,45.914,UNDEFINED,67.132,-71.121,-122.584,DuraPETase_dimer_validated_mini00036.yob
37,YES,2.011,YES,1.724,3.457,-5.35,NO,3.604,YES,2.972,61.232,GAUCHE,72.182,-84.01,-126.509,DuraPETase_dimer_validated_mini00037.yob
38,YES,2.26,YES,1.86,3.308,-5.35,NO,4.381,YES,2.712,40.669,UNDEFINED,71.143,-93.552,-105.284,DuraPETase_dimer_validated_mini00038.yob
39,NO,2.316,YES,1.744,3.512,-5.35,NO,3.975,YES,2.833,49.382,UNDEFINED,56.902,-68.767,-121.305,DuraPETase_dimer_validated_mini00039.yob
40,YES,2.075,YES,1.721,3.642,-5.35,NO,4.132,YES,3.086,48.724,UNDEFINED,57.608,-79.496,-130.792,DuraPETase_dimer_validated_mini00040.yob
41,YES,2.146,YES,1.929,3.521,-5.35,NO,4.14,YES,2.83,51.708,GAUCHE,66.188,-73.73,-133.9,DuraPETase_dimer_validated_mini00041.yob
42,YES,1.969,YES,1.79,3.304,-5.35,NO,4.059,YES,3.056,82.001,GAUCHE,36.796,-83.531,-114.388,DuraPETase_dimer_validated_mini00042.yob
43,NO,1.881,YES,1.819,3.881,-5.35,NO,4.223,YES,2.828,64.662,GAUCHE,70.324,-86.116,-124.853,DuraPETase_dimer_validated_mini00043.yob
44,NO,2.986,YES,2.01,3.694,-5.35,NO,4.476,YES,2.836,63.969,GAUCHE,75.855,-78.039,-120.954,DuraPETase_dimer_validated_mini00044.yob
45,YES,1.889,YES,1.894,3.323,-5.35,NO,4.024,YES,2.929,51.639,GAUCHE,75.941,-79.902,-128.02,DuraPETase_dimer_validated_mini00045.yob
46,YES,1.99,YES,1.847,3.555,-5.35,NO,4.371,YES,2.994,60.13,GAUCHE,70.564,-69.581,-138.38,DuraPETase_dimer_validated_mini00046.yob
47,NO,2.349,YES,1.771,4.052,-5.35,NO,4.381,YES,2.829,50.235,GAUCHE,60.288,-73.82,-139.1,DuraPETase_dimer_validated_mini00047.yob
48,NO,2.773,YES,1.786,3.824,-5.35,NO,4.679,NO,3.289,60.476,GAUCHE,65.474,-72.781,-128.314,DuraPETase_dimer_validated_mini00048.yob
49,NO,2.58,YES,1.805,3.468,-5.35,NO,4.292,NO,2.937,56.12,GAUCHE,81.646,-83.379,-122.579,DuraPETase_dimer_validated_mini00049.yob
50,NO,3.678,YES,1.925,3.61,-5.35,NO,4.9,YES,3.135,83.489,GAUCHE,68.183,-84.014,-121.067,DuraPETase_dimer_validated_mini00050.yob
51,YES,1.992,YES,1.88,3.48,-5.35,NO,4.581,YES,3.027,52.6,GAUCHE,45.825,-62.743,-127.297,DuraPETase_dimer_validated_mini00051.yob
52,NO,2.397,YES,1.813,3.931,-5.35,NO,4.422,YES,2.855,42.018,UNDEFINED,56.754,-87.732,-151.577,DuraPETase_dimer_validated_mini00052.yob
53,NO,3.802,YES,1.69,3.888,-5.35,NO,4.897,NO,3.623,59.978,GAUCHE,51.999,-74.33,-129.237,DuraPETase_dimer_validated_mini00053.yob
54,NO,2.505,YES,1.766,3.795,-5.35,NO,5.023,NO,3.22,28.583,UNDEFINED,50.801,-80.698,-131.393,DuraPETase_dimer_validated_mini00054.yob
55,YES,2.098,YES,1.823,3.607,-5.35,NO,4.77,YES,2.849,43.006,UNDEFINED,60.205,-86.386,-130.933,DuraPETase_dimer_validated_mini00055.yob
56,YES,1.852,YES,1.932,3.941,-5.35,NO,5.422,NO,3.061,29.217,UNDEFINED,45.479,-69.895,-120.504,DuraPETase_dimer_validated_mini00056.yob
57,YES,1.978,YES,1.79,4.13,-5.35,NO,5.014,YES,2.745,31.94,UNDEFINED,66.167,-68.694,-128.34,DuraPETase_dimer_validated_mini00057.yob
58,YES,2.072,YES,1.968,4.229,-5.35,NO,5.38,YES,2.79,41.647,UNDEFINED,43.014,-68.12,-134.676,DuraPETase_dimer_validated_mini00058.yob
59,YES,1.983,YES,1.869,3.691,-5.35,NO,5.201,NO,3.814,33.152,UNDEFINED,54.972,-74.463,-120.667,DuraPETase_dimer_validated_mini00059.yob
60,YES,2.331,YES,2.14,3.842,-5.35,NO,5.065,YES,3.032,58.734,GAUCHE,56.873,-77.007,-114.209,DuraPETase_dimer_validated_mini00060.yob
61,NO,3.017,YES,1.899,4.846,-5.35,NO,6.511,NO,4.453,60.461,GAUCHE,75.756,-65.52,-116.478,DuraPETase_dimer_validated_mini00061.yob
62,NO,3.347,YES,2.224,3.936,-5.35,NO,5.377,NO,3.471,43.452,UNDEFINED,75.452,-73.599,-123.028,DuraPETase_dimer_validated_mini00062.yob
63,NO,3.061,YES,1.73,4.131,-5.35,NO,5.361,NO,3.791,56.933,GAUCHE,61.256,-84.849,-113.629,DuraPETase_dimer_validated_mini00063.yob
64,NO,3.089,YES,1.896,3.668,-5.35,NO,4.755,YES,3.003,50.563,GAUCHE,65.002,-78.945,-114.544,DuraPETase_dimer_validated_mini00064.yob
65,YES,1.852,YES,1.707,4.119,-5.35,NO,5.226,YES,2.952,32.26,UNDEFINED,55.023,-82.233,-124.713,DuraPETase_dimer_validated_mini00065.yob
66,NO,3.367,YES,1.789,3.72,-5.35,NO,5.281,NO,3.445,55.399,GAUCHE,56.678,-78.118,-118.724,DuraPETase_dimer_validated_mini00066.yob
67,YES,2.153,YES,1.982,3.561,-5.35,NO,4.137,YES,2.777,38.058,UNDEFINED,38.624,-80.603,-132.897,DuraPETase_dimer_validated_mini00067.yob
68,YES,2.255,YES,1.801,3.624,-5.35,NO,4.596,YES,3.02,29.25,UNDEFINED,78.576,-77.34,-150.444,DuraPETase_dimer_validated_mini00068.yob
69,YES,2.051,YES,1.908,3.517,-5.35,NO,4.2,YES,2.966,35.589,UNDEFINED,56.923,-55.77,-142.171,DuraPETase_dimer_validated_mini00069.yob
70,NO,3.383,YES,1.956,4.015,-5.35,NO,5.325,NO,3.622,56.292,GAUCHE,60.186,-69.663,-119.806,DuraPETase_dimer_validated_mini00070.yob
71,YES,1.82,YES,1.858,3.832,-5.35,NO,5.045,NO,3.131,25.082,UNDEFINED,61.654,-62.547,-136.912,DuraPETase_dimer_validated_mini00071.yob
72,YES,2.148,YES,1.873,3.489,-5.35,NO,4.588,YES,2.883,35.324,UNDEFINED,48.988,-71.517,-124.263,DuraPETase_dimer_validated_mini00072.yob
73,NO,3.205,YES,2.048,3.952,-5.35,NO,5.449,YES,3.258,53.745,GAUCHE,60.274,-81.22,-126.417,DuraPETase_dimer_validated_mini00073.yob
74,NO,3.622,YES,2.114,3.875,-5.35,NO,4.411,NO,3.566,42.687,UNDEFINED,114.781,-76.654,-123.683,DuraPETase_dimer_validated_mini00074.yob
75,NO,3.671,YES,1.87,4.08,-5.35,NO,5.164,NO,4.207,65.627,GAUCHE,-138.313,-71.0,-113.997,DuraPETase_dimer_validated_mini00075.yob
76,NO,3.424,YES,1.911,4.209,-5.35,NO,4.956,NO,4.246,64.815,GAUCHE,-147.07,-72.755,-114.203,DuraPETase_dimer_validated_mini00076.yob
77,NO,3.469,YES,1.876,4.051,-5.35,NO,4.888,NO,3.556,40.566,UNDEFINED,-137.804,-67.414,-123.979,DuraPETase_dimer_validated_mini00077.yob
78,NO,3.689,YES,1.944,3.829,-5.35,NO,5.023,NO,3.147,61.654,GAUCHE,176.87,-76.267,-111.977,DuraPETase_dimer_validated_mini00078.yob
79,NO,3.813,YES,1.943,3.785,-5.35,NO,4.622,NO,3.287,71.22,GAUCHE,-153.927,-75.077,-116.662,DuraPETase_dimer_validated_mini00079.yob
80,NO,2.932,YES,1.849,3.662,-5.35,NO,5.134,NO,4.502,97.868,UNDEFINED,-132.332,-77.005,-135.146,DuraPETase_dimer_validated_mini00080.yob
81,NO,3.507,YES,1.736,3.774,-5.35,NO,5.006,NO,4.29,82.616,GAUCHE,-122.204,-74.693,-127.166,DuraPETase_dimer_validated_mini00081.yob
82,NO,4.234,YES,2.073,3.695,-5.35,NO,5.216,NO,4.033,103.414,UNDEFINED,-143.434,-79.301,-121.236,DuraPETase_dimer_validated_mini00082.yob
83,NO,2.672,YES,1.82,4.006,-5.35,NO,5.366,NO,3.996,88.276,GAUCHE,-124.989,-74.698,-110.034,DuraPETase_dimer_validated_mini00083.yob
84,NO,3.453,YES,1.847,3.973,-5.35,NO,5.107,NO,4.406,114.701,UNDEFINED,-155.151,-80.213,-123.747,DuraPETase_dimer_validated_mini00084.yob
85,NO,3.527,YES,1.964,3.741,-5.35,NO,5.407,NO,4.206,85.351,GAUCHE,-128.633,-80.405,-127.939,DuraPETase_dimer_validated_mini00085.yob
86,YES,2.121,YES,1.685,4.26,-5.35,NO,5.569,NO,4.423,85.055,GAUCHE,-123.84,-89.6,-118.881,DuraPETase_dimer_validated_mini00086.yob
87,NO,3.427,YES,1.844,3.944,-5.35,NO,5.237,NO,4.133,66.002,GAUCHE,-109.269,-85.395,-99.678,DuraPETase_dimer_validated_mini00087.yob
88,NO,2.438,YES,1.814,4.262,-5.35,NO,5.303,NO,3.918,61.145,GAUCHE,-111.517,-73.391,-131.65,DuraPETase_dimer_validated_mini00088.yob
89,YES,2.048,YES,1.79,4.835,-5.35,NO,6.7,NO,4.571,31.203,UNDEFINED,-134.936,-67.103,-118.94,DuraPETase_dimer_validated_mini00089.yob
90,YES,2.228,YES,1.928,4.355,-5.35,NO,6.367,NO,4.188,61.4,GAUCHE,-128.539,-70.675,-115.251,DuraPETase_dimer_validated_mini00090.yob
91,YES,1.942,YES,1.802,5.431,-5.35,NO,7.196,NO,4.334,45.78,UNDEFINED,-129.153,-81.08,-133.909,DuraPETase_dimer_validated_mini00091.yob
92,YES,1.816,YES,1.791,5.558,-5.35,NO,8.128,NO,7.15,46.892,UNDEFINED,-139.845,-70.553,-137.071,DuraPETase_dimer_validated_mini00092.yob
93,YES,2.069,YES,1.751,5.533,-5.35,NO,7.33,NO,4.228,11.41,UNDEFINED,-122.761,-80.123,-124.55,DuraPETase_dimer_validated_mini00093.yob
94,YES,2.108,YES,1.812,5.393,-5.35,NO,8.782,NO,7.927,35.679,UNDEFINED,-117.415,-81.307,-133.915,DuraPETase_dimer_validated_mini00094.yob
95,YES,2.344,YES,2.026,5.276,-5.35,NO,8.274,NO,6.839,42.904,UNDEFINED,-126.903,-80.191,-138.684,DuraPETase_dimer_validated_mini00095.yob
96,YES,1.973,YES,1.733,5.22,-5.35,NO,7.802,NO,6.653,49.731,UNDEFINED,-131.104,-78.946,-137.973,DuraPETase_dimer_validated_mini00096.yob
97,NO,2.692,YES,1.796,4.398,-5.35,NO,7.529,NO,6.067,35.062,UNDEFINED,-123.905,-77.269,-129.244,DuraPETase_dimer_validated_mini00097.yob
98,YES,1.794,YES,1.821,5.051,-5.35,NO,7.748,NO,6.661,42.842,UNDEFINED,-112.572,-82.543,-135.748,DuraPETase_dimer_validated_mini00098.yob
99,YES,2.107,YES,1.751,5.245,-5.35,NO,8.319,NO,6.877,52.426,GAUCHE,-113.638,-80.798,-132.693,DuraPETase_dimer_validated_mini00099.yob
100,NO,2.554,YES,1.783,5.359,-5.35,NO,8.631,NO,7.106,77.648,GAUCHE,-113.39,-74.436,-131.158,DuraPETase_dimer_validated_mini00100.yob
101,YES,2.137,YES,1.954,4.967,-5.35,NO,6.871,NO,4.166,49.438,UNDEFINED,-133.908,-80.031,-116.918,DuraPETase_dimer_validated_mini00101.yob
102,YES,2.058,YES,1.829,3.81,-5.35,NO,4.899,YES,2.942,34.054,UNDEFINED,-143.998,-78.633,-140.144,DuraPETase_dimer_validated_mini00102.yob
103,NO,2.862,YES,1.869,3.902,-5.35,NO,4.948,NO,4.016,84.685,GAUCHE,-121.13,-80.526,-128.879,DuraPETase_dimer_validated_mini00103.yob
104,NO,3.305,YES,1.82,3.585,-5.35,NO,4.485,YES,2.94,60.758,GAUCHE,-120.042,-67.848,-121.275,DuraPETase_dimer_validated_mini00104.yob
105,NO,3.708,YES,1.903,3.658,-5.35,NO,4.977,NO,3.426,61.453,GAUCHE,-117.86,-78.318,-133.989,DuraPETase_dimer_validated_mini00105.yob
106,NO,3.077,YES,1.771,3.93,-5.35,NO,5.398,NO,3.644,52.234,GAUCHE,-112.579,-81.991,-118.762,DuraPETase_dimer_validated_mini00106.yob
107,NO,3.382,YES,1.719,4.401,-5.35,NO,5.74,NO,4.003,52.588,GAUCHE,-121.334,-81.524,-110.522,DuraPETase_dimer_validated_mini00107.yob
108,NO,3.088,YES,1.844,3.905,-5.35,NO,5.333,NO,4.555,75.495,GAUCHE,-123.862,-82.337,-120.742,DuraPETase_dimer_validated_mini00108.yob
109,NO,2.79,YES,1.93,4.051,-5.35,NO,5.351,NO,3.527,48.57,UNDEFINED,-113.046,-71.573,-113.242,DuraPETase_dimer_validated_mini00109.yob
110,NO,2.54,YES,1.866,3.977,-5.35,NO,4.951,YES,2.806,55.528,GAUCHE,-123.979,-72.27,-148.179,DuraPETase_dimer_validated_mini00110.yob
111,NO,2.382,YES,1.714,3.583,-5.35,NO,4.855,YES,2.834,68.889,GAUCHE,-134.771,-73.349,-123.365,DuraPETase_dimer_validated_mini00111.yob
112,YES,2.273,YES,1.828,3.832,-5.35,NO,5.052,YES,2.994,45.562,UNDEFINED,-119.301,-81.463,-119.332,DuraPETase_dimer_validated_mini00112.yob
113,YES,1.923,YES,1.799,4.416,-5.35,NO,5.966,NO,3.378,37.291,UNDEFINED,-130.442,-73.939,-135.654,DuraPETase_dimer_validated_mini00113.yob
114,YES,2.167,YES,1.707,3.72,-5.35,NO,5.106,YES,3.039,47.169,UNDEFINED,-145.221,-71.444,-131.036,DuraPETase_dimer_validated_mini00114.yob
115,NO,2.25,YES,1.894,3.988,-5.35,NO,4.645,YES,2.887,31.087,UNDEFINED,-114.949,-77.925,-130.707,DuraPETase_dimer_validated_mini00115.yob
116,NO,2.366,YES,1.719,3.924,-5.35,NO,4.805,NO,3.421,54.979,GAUCHE,-105.682,-71.045,-131.044,DuraPETase_dimer_validated_mini00116.yob
117,NO,2.355,YES,1.824,3.763,-5.35,NO,4.835,YES,2.874,47.092,UNDEFINED,-121.396,-77.611,-131.12,DuraPETase_dimer_validated_mini00117.yob
118,YES,1.85,YES,1.73,3.97,-5.35,NO,4.992,NO,2.944,53.991,GAUCHE,-114.667,-76.364,-137.19,DuraPETase_dimer_validated_mini00118.yob
119,NO,2.646,YES,1.796,3.948,-5.35,NO,5.224,YES,2.975,27.413,UNDEFINED,-123.863,-74.653,-144.158,DuraPETase_dimer_validated_mini00119.yob
120,NO,2.944,YES,1.669,3.717,-5.35,NO,4.534,YES,2.964,67.119,GAUCHE,-119.605,-88.065,-122.476,DuraPETase_dimer_validated_mini00120.yob
121,YES,2.079,YES,1.954,3.537,-5.35,NO,3.857,YES,2.877,55.424,GAUCHE,-120.306,-80.887,-119.621,DuraPETase_dimer_validated_mini00121.yob
122,YES,2.166,YES,1.734,3.197,-5.35,NO,3.926,YES,2.69,51.989,GAUCHE,-121.165,-78.857,-126.919,DuraPETase_dimer_validated_mini00122.yob
123,NO,2.926,YES,1.7,4.151,-5.35,NO,5.267,NO,3.561,96.976,UNDEFINED,-104.608,-80.558,-124.834,DuraPETase_dimer_validated_mini00123.yob
124,NO,3.433,YES,1.883,4.015,-5.35,NO,5.375,NO,4.963,87.582,GAUCHE,-111.048,-90.404,-131.088,DuraPETase_dimer_validated_mini00124.yob
125,NO,3.29,YES,1.741,4.014,-5.35,NO,5.565,NO,4.199,66.439,GAUCHE,-127.345,-65.967,-123.18,DuraPETase_dimer_validated_mini00125.yob
126,NO,3.107,YES,1.932,3.705,-5.35,NO,5.336,NO,4.474,71.667,GAUCHE,-125.287,-78.371,-125.599,DuraPETase_dimer_validated_mini00126.yob
127,NO,3.105,YES,1.838,3.81,-5.35,NO,5.094,YES,3.167,48.407,UNDEFINED,-143.11,-79.919,-124.485,DuraPETase_dimer_validated_mini00127.yob
128,YES,2.291,YES,1.724,4.165,-5.35,NO,5.316,NO,3.788,66.746,GAUCHE,-131.694,-69.155,-124.083,DuraPETase_dimer_validated_mini00128.yob
129,NO,3.297,YES,1.873,3.849,-5.35,NO,5.052,NO,4.029,74.744,GAUCHE,-125.494,-75.869,-121.109,DuraPETase_dimer_validated_mini00129.yob
130,NO,2.558,YES,1.86,4.404,-5.35,NO,5.693,NO,4.312,73.3,GAUCHE,-133.128,-66.125,-126.589,DuraPETase_dimer_validated_mini00130.yob
131,NO,3.057,YES,1.799,4.61,-5.35,NO,6.047,NO,4.409,62.383,GAUCHE,-124.794,-86.899,-114.491,DuraPETase_dimer_validated_mini00131.yob
132,NO,2.7,YES,1.766,4.1,-5.35,NO,5.418,NO,4.576,72.444,GAUCHE,-111.756,-68.796,-134.379,DuraPETase_dimer_validated_mini00132.yob
133,NO,2.77,YES,1.85,3.976,-5.35,NO,5.384,NO,4.24,67.149,GAUCHE,-134.149,-75.325,-120.779,DuraPETase_dimer_validated_mini00133.yob
134,NO,2.406,YES,1.722,4.639,-5.35,NO,5.681,NO,4.625,107.036,UNDEFINED,-123.345,-68.62,-136.957,DuraPETase_dimer_validated_mini00134.yob
135,NO,2.831,YES,1.884,4.03,-5.35,NO,4.926,NO,4.438,87.713,GAUCHE,-138.828,-95.166,-99.351,DuraPETase_dimer_validated_mini00135.yob
136,NO,3.206,YES,1.712,4.435,-5.35,NO,5.52,NO,4.469,108.17,UNDEFINED,-133.97,-79.693,-114.09,DuraPETase_dimer_validated_mini00136.yob
137,NO,2.69,YES,1.898,4.3,-5.35,NO,5.242,NO,4.346,94.306,UNDEFINED,-130.494,-71.419,-132.668,DuraPETase_dimer_validated_mini00137.yob
138,NO,3.472,YES,1.762,3.781,-5.35,NO,5.058,NO,4.173,85.335,GAUCHE,-125.689,-80.699,-125.843,DuraPETase_dimer_validated_mini00138.yob
139,NO,2.658,YES,1.751,4.116,-5.35,NO,5.629,NO,3.791,60.582,GAUCHE,-135.791,-76.586,-120.231,DuraPETase_dimer_validated_mini00139.yob
140,NO,2.911,YES,1.809,3.942,-5.35,NO,5.352,NO,3.607,69.721,GAUCHE,-109.48,-69.938,-130.087,DuraPETase_dimer_validated_mini00140.yob
141,NO,3.433,YES,1.869,3.896,-5.35,NO,5.194,NO,3.544,83.763,GAUCHE,-137.899,-87.086,-116.283,DuraPETase_dimer_validated_mini00141.yob
142,NO,3.105,YES,1.81,4.082,-5.35,NO,5.498,NO,3.445,62.045,GAUCHE,-135.55,-74.651,-119.339,DuraPETase_dimer_validated_mini00142.yob
143,NO,3.789,YES,1.854,3.791,-5.35,NO,5.11,NO,3.852,75.698,GAUCHE,-128.691,-73.598,-124.727,DuraPETase_dimer_validated_mini00143.yob
144,NO,3.731,YES,1.827,3.601,-5.35,NO,4.592,NO,4.725,86.271,GAUCHE,-120.233,-78.689,-128.189,DuraPETase_dimer_validated_mini00144.yob
145,NO,3.654,YES,1.814,4.394,-5.35,NO,5.177,NO,4.825,101.399,UNDEFINED,-120.645,-89.775,-110.581,DuraPETase_dimer_validated_mini00145.yob
146,NO,3.711,NO,1.905,4.494,-5.35,NO,4.202,NO,4.526,76.723,GAUCHE,-130.312,-80.385,-146.234,DuraPETase_dimer_validated_mini00146.yob
147,NO,3.689,YES,1.953,4.93,-5.35,NO,5.279,NO,4.535,135.949,UNDEFINED,-127.634,-73.324,-104.143,DuraPETase_dimer_validated_mini00147.yob
148,NO,3.904,YES,1.794,4.342,-5.35,NO,4.942,NO,4.309,100.968,UNDEFINED,-115.949,-91.755,-135.864,DuraPETase_dimer_validated_mini00148.yob
149,NO,3.402,YES,1.782,5.87,-5.35,NO,6.886,NO,4.615,80.536,GAUCHE,-122.169,-73.936,-130.33,DuraPETase_dimer_validated_mini00149.yob
150,NO,3.713,YES,1.837,5.045,-5.35,NO,5.684,NO,4.556,114.565,UNDEFINED,-141.965,-79.878,-129.393,DuraPETase_dimer_validated_mini00150.yob
151,NO,3.759,YES,1.875,4.499,-5.35,NO,4.673,NO,4.527,76.72,GAUCHE,-138.249,-77.778,-115.672,DuraPETase_dimer_validated_mini00151.yob
152,NO,3.69,YES,1.714,4.856,-5.35,NO,5.238,NO,4.757,81.066,GAUCHE,-133.665,-74.53,-115.584,DuraPETase_dimer_validated_mini00152.yob
153,NO,3.509,YES,1.75,4.194,-5.35,NO,5.017,NO,3.671,77.411,GAUCHE,-135.795,-77.946,-121.278,DuraPETase_dimer_validated_mini00153.yob
154,NO,3.931,YES,1.862,4.412,-5.35,NO,4.757,NO,4.256,80.743,GAUCHE,-133.185,-79.088,-119.728,DuraPETase_dimer_validated_mini00154.yob
155,NO,3.631,YES,1.847,4.811,-5.35,NO,5.22,NO,4.911,118.904,UNDEFINED,-122.399,-83.598,-115.592,DuraPETase_dimer_validated_mini00155.yob
156,NO,3.426,YES,1.815,3.928,-5.35,NO,5.329,NO,4.394,104.793,UNDEFINED,-108.953,-78.639,-127.977,DuraPETase_dimer_validated_mini00156.yob
