FRAME,DIHEDROS
0,-129.822
1,-126.284
2,-93.333
3,-126.594
4,-102.145
5,-111.589
6,-108.129
7,-100.282
8,-113.648
9,-127.518
10,-125.173
11,-123.318
12,-115.312
13,-112.427
14,-115.156
15,-119.087
16,-124.897
17,-93.378
18,-94.01
19,-121.091
20,-115.1
21,-117.695
22,-124.585
23,-115.593
24,-116.527
25,-134.859
26,-125.337
27,-130.322
28,-143.179
29,-126.131
30,-79.969
31,-134.976
32,-112.393
33,-113.119
34,-99.914
35,-140.155
36,-104.651
37,-115.227
38,-129.118
39,-147.914
40,-121.12
41,-107.554
42,-122.053
43,-114.529
44,-95.536
45,-120.781
46,-110.671
47,-114.217
48,-118.314
49,-113.183
50,-126.995
51,-114.567
52,-113.499
53,-119.459
54,-114.012
55,-122.154
56,-118.652
57,-124.97
58,-117.971
59,-120.255
60,-106.757
61,-126.5
62,-109.494
63,-105.961
64,-119.846
65,-116.24
66,-121.154
67,-131.383
68,-116.986
69,-138.302
70,-107.064
71,-119.519
72,-102.951
73,-109.753
74,-114.573
75,-120.125
76,-131.149
77,-91.921
78,-109.596
79,-139.371
80,-111.154
81,-126.103
82,-117.259
83,-128.561
84,-128.932
85,-106.97
86,-146.949
87,-113.75
88,-114.77
89,-117.473
90,-112.51
91,-127.912
92,-131.815
93,-150.818
94,-126.522
95,-106.769
96,-123.988
97,-122.779
98,-127.654
99,-120.163
100,-123.853
101,-121.208
102,-134.993
103,-101.327
104,-101.463
105,-127.804
106,-126.921
107,-120.512
108,-123.084
109,-121.446
110,-105.53
111,-97.014
112,-116.516
113,-119.417
114,-115.878
115,-109.934
116,-130.625
117,-131.075
118,-118.523
119,-136.667
120,-103.64
121,-117.376
122,-131.338
123,-113.694
124,-136.377
125,-123.24
126,-130.343
127,-126.022
128,-113.679
129,-128.255
130,-122.085
131,-113.211
132,-102.281
133,-106.435
134,-132.772
135,-122.211
136,-114.568
137,-113.198
138,-135.858
139,-125.786
140,-143.01
141,-125.17
142,-118.929
143,-108.283
144,-121.045
145,-132.968
146,-101.601
147,-119.186
148,-113.227
149,-122.162
150,-125.208
151,-117.544
152,-118.663
153,-99.673
154,-126.846
155,-127.15
156,-122.614
157,-119.297
158,-121.643
159,-116.278
160,-132.165
161,-119.326
162,-106.274
163,-123.279
164,-105.962
165,-118.688
166,-124.437
167,-122.339
168,-125.547
169,-100.976
170,-128.927
171,-101.231
172,-130.487
173,-108.427
174,-123.325
175,-130.397
176,-129.303
177,-104.119
178,-124.391
179,-121.045
180,-127.196
181,-122.323
182,-114.809
183,-132.621
184,-107.376
185,-102.789
186,-128.412
187,-121.259
188,-119.651
189,-113.633
190,-133.133
191,-104.829
192,-105.602
193,-124.242
194,-109.548
195,-123.187
196,-133.227
197,-95.645
198,-136.901
199,-110.316
200,-110.086
201,-103.58
202,-125.608
203,-111.203
204,-101.705
205,-138.783
206,-114.361
207,-130.499
208,-114.572
209,-96.773
210,-115.248
211,-136.063
212,-129.09
213,-116.578
214,-120.771
215,-129.36
216,-119.568
217,-124.513
218,-98.429
219,-106.044
220,-129.927
221,-117.355
222,-123.306
223,-132.935
224,-123.444
225,-112.52
226,-112.397
227,-86.054
228,-129.464
229,-115.959
230,-133.776
231,-98.892
232,-103.945
233,-113.479
234,-122.032
235,-132.26
236,-123.276
237,-114.951
238,-106.266
239,-124.985
240,-114.57
241,-123.514
242,-129.201
243,-119.728
244,-124.581
245,-130.134
246,-127.369
247,-128.955
248,-131.883
249,-122.349
250,-123.169
251,-123.295
252,-124.759
253,-114.739
254,-124.682
255,-124.014
256,-117.795
257,-122.885
258,-117.729
259,-122.783
260,-112.523
261,-137.48
262,-115.954
263,-121.585
264,-117.714
265,-155.935
266,-115.614
267,-118.663
268,-131.792
269,-117.436
270,-109.591
271,-122.849
272,-100.043
273,-131.56
274,-137.617
275,-131.885
276,-125.809
277,-125.095
278,-121.07
279,-121.183
280,-106.462
281,-101.788
282,-96.668
283,-121.281
284,-119.886
285,-138.275
286,-123.221
287,-128.913
288,-106.955
289,-109.64
290,-109.751
291,-92.441
292,-107.954
293,-104.762
294,-108.564
295,-144.579
296,-120.504
297,-110.715
298,-110.484
299,-117.835
300,-105.492
301,-105.714
302,-115.901
303,-129.111
304,-116.81
305,-118.748
306,-107.457
307,-128.642
308,-139.244
309,-99.786
310,-123.681
311,-115.818
312,-107.041
313,-109.487
314,-128.441
315,-105.666
316,-141.87
317,-110.832
318,-127.158
319,-117.586
320,-134.887
321,-124.031
322,-104.049
323,-117.28
324,-129.2
325,-106.882
326,-123.038
327,-123.955
328,-112.286
329,-135.315
330,-134.074
331,-107.972
332,-116.556
333,-112.274
334,-124.289
335,-104.733
336,-107.171
337,-119.97
338,-144.504
339,-114.967
340,-120.379
341,-105.9
342,-112.603
343,-120.556
344,-120.076
345,-119.079
346,-126.461
347,-141.121
348,-111.489
349,-130.08
350,-115.739
351,-122.478
352,-119.358
353,-122.501
354,-123.82
355,-122.526
356,-123.582
357,-126.865
358,-128.624
359,-113.091
360,-125.928
361,-136.699
362,-131.47
363,-121.534
364,-109.01
365,-124.141
366,-126.276
367,-117.009
368,-135.402
369,-125.83
370,-121.882
371,-119.221
372,-135.161
373,-122.656
374,-114.368
375,-98.127
376,-114.113
377,-98.359
378,-97.469
379,-105.09
380,-115.886
381,-98.487
382,-112.084
383,-114.555
384,-118.682
385,-100.968
386,-138.434
387,-112.323
388,-121.448
389,-122.457
390,-116.973
391,-125.92
392,-107.032
393,-116.203
394,-120.562
395,-118.218
396,-115.46
397,-125.798
398,-143.472
399,-126.267
400,-131.848
401,-113.799
402,-122.363
403,-122.362
404,-134.382
405,-118.682
406,-141.017
407,-119.631
408,-134.036
409,-129.043
410,-141.537
411,-113.98
412,-106.015
413,-129.447
414,-131.012
415,-112.844
416,-126.743
417,-93.578
418,-132.918
419,-106.906
420,-101.341
421,-106.844
422,-127.865
423,-119.541
424,-109.54
425,-138.014
426,-111.008
427,-108.743
428,-119.098
429,-117.398
430,-112.103
431,-116.58
432,-109.386
433,-121.559
434,-131.892
435,-118.008
436,-133.076
437,-117.894
438,-110.602
439,-114.263
440,-119.869
441,-127.922
442,-133.991
443,-118.109
444,-141.145
445,-137.332
446,-114.189
447,-114.372
448,-120.776
449,-132.891
450,-130.594
451,-109.006
452,-119.598
453,-120.401
454,-126.486
455,-118.131
456,-122.902
457,-115.774
458,-127.819
459,-133.866
460,-108.257
461,-116.302
462,-120.301
463,-122.341
464,-100.794
465,-139.347
466,-116.225
467,-122.397
468,-111.721
469,-133.429
470,-121.567
471,-124.744
472,-99.514
473,-123.899
474,-122.183
475,-105.265
476,-136.172
477,-128.95
478,-121.318
479,-130.573
480,-131.113
481,-134.938
482,-112.776
483,-117.11
484,-116.266
485,-120.307
486,-140.816
487,-122.419
