FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
616,YES,2.291,YES,1.854,5.289,-5.35,NO,6.228,NO,3.65,94.678,UNDEFINED,-114.044,-71.982,-126.6,DuraPETase_dimer_validated_mini00616.yob
617,YES,1.897,YES,1.679,5.983,-5.35,NO,8.288,NO,6.126,156.054,TRANS,-135.702,-89.423,-120.356,DuraPETase_dimer_validated_mini00617.yob
618,YES,2.042,YES,1.733,6.41,-5.35,NO,7.975,NO,6.397,138.162,UNDEFINED,-95.383,-72.805,-135.103,DuraPETase_dimer_validated_mini00618.yob
619,YES,1.81,NO,1.843,6.085,-5.35,NO,9.743,NO,6.117,141.268,UNDEFINED,-112.224,-83.545,-104.529,DuraPETase_dimer_validated_mini00619.yob
620,YES,2.167,YES,1.703,6.898,-5.35,NO,9.878,NO,6.466,126.879,UNDEFINED,-110.702,-76.844,-111.057,DuraPETase_dimer_validated_mini00620.yob
621,YES,1.952,YES,1.727,6.824,-5.35,NO,10.085,NO,6.487,133.699,UNDEFINED,-113.277,-85.546,-128.216,DuraPETase_dimer_validated_mini00621.yob
622,YES,2.344,YES,1.839,7.168,-5.35,NO,9.785,NO,7.898,141.486,UNDEFINED,-118.274,-69.322,-98.818,DuraPETase_dimer_validated_mini00622.yob
623,YES,2.249,YES,1.737,5.875,-5.35,NO,6.409,NO,4.078,74.416,GAUCHE,-122.181,-92.009,-120.697,DuraPETase_dimer_validated_mini00623.yob
624,YES,2.03,YES,1.918,5.314,-5.35,NO,6.799,NO,3.935,98.412,UNDEFINED,-111.189,-71.386,-104.506,DuraPETase_dimer_validated_mini00624.yob
625,NO,2.176,YES,1.927,5.825,-5.35,NO,9.182,NO,6.32,141.487,UNDEFINED,-134.025,-83.228,-128.048,DuraPETase_dimer_validated_mini00625.yob
626,YES,2.074,YES,1.811,6.038,-5.35,NO,9.388,NO,5.956,103.136,UNDEFINED,-118.957,-73.651,-134.454,DuraPETase_dimer_validated_mini00626.yob
627,YES,1.941,YES,1.814,5.142,-5.35,NO,6.31,NO,5.189,102.099,UNDEFINED,-136.27,-97.687,-116.714,DuraPETase_dimer_validated_mini00627.yob
628,YES,2.022,YES,1.748,5.021,-5.35,NO,6.218,NO,3.656,97.759,UNDEFINED,-132.261,-75.114,-124.552,DuraPETase_dimer_validated_mini00628.yob
629,NO,2.143,YES,1.902,6.533,-5.35,NO,9.917,NO,7.201,139.765,UNDEFINED,-106.614,-77.447,-114.522,DuraPETase_dimer_validated_mini00629.yob
630,YES,1.585,YES,1.714,5.819,-5.35,NO,6.286,NO,4.275,100.32,UNDEFINED,-132.608,-85.878,-106.153,DuraPETase_dimer_validated_mini00630.yob
631,YES,1.889,YES,1.776,5.583,-5.35,NO,6.658,NO,4.115,83.612,GAUCHE,-144.831,-90.765,-121.048,DuraPETase_dimer_validated_mini00631.yob
632,YES,1.888,YES,1.818,5.1,-5.35,NO,5.817,NO,4.346,79.805,GAUCHE,-159.414,-71.53,-112.057,DuraPETase_dimer_validated_mini00632.yob
633,YES,1.774,YES,1.934,5.785,-5.35,NO,9.589,NO,7.122,135.951,UNDEFINED,-139.146,-77.341,-128.91,DuraPETase_dimer_validated_mini00633.yob
634,YES,1.945,YES,1.878,5.743,-5.35,NO,6.282,NO,4.237,92.023,UNDEFINED,-144.032,-85.991,-120.826,DuraPETase_dimer_validated_mini00634.yob
635,YES,1.827,YES,1.727,5.512,-5.35,NO,6.219,NO,3.596,89.462,GAUCHE,-120.46,-87.299,-133.096,DuraPETase_dimer_validated_mini00635.yob
636,YES,1.963,YES,1.779,5.766,-5.35,NO,6.672,NO,4.393,103.131,UNDEFINED,-116.595,-75.12,-112.579,DuraPETase_dimer_validated_mini00636.yob
637,YES,2.085,YES,1.789,5.888,-5.35,NO,6.479,NO,3.96,93.685,UNDEFINED,-139.275,-71.856,-137.983,DuraPETase_dimer_validated_mini00637.yob
638,NO,3.55,YES,1.957,4.67,-5.35,NO,5.671,NO,3.697,82.088,GAUCHE,-127.18,-94.682,-103.767,DuraPETase_dimer_validated_mini00638.yob
639,YES,2.19,YES,1.699,6.033,-5.35,NO,7.01,NO,3.939,111.947,UNDEFINED,-124.69,-87.698,-136.393,DuraPETase_dimer_validated_mini00639.yob
640,YES,1.992,YES,1.865,3.264,-5.35,NO,3.52,YES,2.671,53.06,GAUCHE,-129.071,-95.075,-128.398,DuraPETase_dimer_validated_mini00640.yob
641,NO,2.135,YES,1.754,3.449,-5.35,YES,3.18,YES,2.868,68.712,GAUCHE,-118.749,-67.184,-140.046,DuraPETase_dimer_validated_mini00641.yob
642,YES,2.184,YES,1.938,3.068,-5.35,YES,3.035,YES,2.84,50.305,GAUCHE,-142.695,-71.629,-109.156,DuraPETase_dimer_validated_mini00642.yob
643,YES,1.827,YES,1.586,3.009,-5.35,YES,2.985,YES,2.953,78.132,GAUCHE,-100.867,-72.706,-127.298,DuraPETase_dimer_validated_mini00643.yob
644,NO,1.932,YES,1.718,3.051,-5.35,YES,3.358,YES,2.717,62.391,GAUCHE,-115.799,-76.906,-119.394,DuraPETase_dimer_validated_mini00644.yob
645,YES,2.111,YES,1.977,2.902,-5.35,YES,2.909,YES,3.016,83.435,GAUCHE,-105.829,-78.675,-125.412,DuraPETase_dimer_validated_mini00645.yob
646,YES,2.035,YES,1.849,2.89,-5.35,YES,2.922,NO,2.971,49.298,UNDEFINED,-127.902,-66.417,-99.247,DuraPETase_dimer_validated_mini00646.yob
647,YES,1.923,YES,1.738,2.993,-5.35,YES,3.034,YES,2.93,49.229,UNDEFINED,-119.52,-76.232,-139.826,DuraPETase_dimer_validated_mini00647.yob
648,YES,1.942,YES,1.845,3.089,-5.35,YES,3.337,YES,2.841,49.83,UNDEFINED,-116.248,-76.757,-122.285,DuraPETase_dimer_validated_mini00648.yob
649,YES,1.792,YES,1.832,2.888,-5.35,YES,2.811,NO,2.917,46.663,UNDEFINED,-122.935,-77.851,-106.615,DuraPETase_dimer_validated_mini00649.yob
650,YES,2.265,YES,1.692,3.171,-5.35,YES,3.216,YES,2.968,51.697,GAUCHE,-122.665,-82.435,-122.4,DuraPETase_dimer_validated_mini00650.yob
651,YES,1.819,YES,1.927,3.139,-5.35,YES,3.052,NO,2.927,51.328,GAUCHE,-104.703,-83.814,-122.545,DuraPETase_dimer_validated_mini00651.yob
652,YES,2.16,YES,1.922,3.001,-5.35,YES,3.204,YES,2.951,76.047,GAUCHE,-129.962,-70.155,-116.775,DuraPETase_dimer_validated_mini00652.yob
653,YES,1.751,YES,1.832,2.992,-5.35,YES,2.93,YES,2.771,48.401,UNDEFINED,-133.502,-83.459,-125.725,DuraPETase_dimer_validated_mini00653.yob
654,YES,1.937,YES,1.988,3.268,-5.35,NO,3.595,YES,2.904,87.869,GAUCHE,-130.364,-72.386,-143.063,DuraPETase_dimer_validated_mini00654.yob
655,YES,2.061,YES,1.849,3.14,-5.35,YES,3.185,YES,3.116,68.037,GAUCHE,-117.061,-80.792,-124.863,DuraPETase_dimer_validated_mini00655.yob
656,YES,2.066,YES,1.67,3.159,-5.35,YES,3.058,YES,2.974,74.209,GAUCHE,-122.058,-75.102,-132.939,DuraPETase_dimer_validated_mini00656.yob
657,YES,1.884,YES,1.682,3.384,-5.35,YES,3.138,YES,2.831,74.007,GAUCHE,-109.347,-83.759,-108.55,DuraPETase_dimer_validated_mini00657.yob
658,YES,1.857,YES,1.662,3.156,-5.35,YES,3.237,YES,2.879,81.96,GAUCHE,-117.547,-75.612,-137.287,DuraPETase_dimer_validated_mini00658.yob
659,YES,2.01,YES,1.885,3.144,-5.35,YES,3.147,YES,3.022,62.177,GAUCHE,-121.676,-83.54,-110.937,DuraPETase_dimer_validated_mini00659.yob
660,NO,2.6,YES,1.979,3.536,-5.35,NO,4.248,YES,2.916,64.751,GAUCHE,-98.078,-84.314,-129.315,DuraPETase_dimer_validated_mini00660.yob
661,YES,1.958,YES,1.954,3.194,-5.35,YES,3.182,YES,2.943,56.752,GAUCHE,-88.673,-80.831,-116.697,DuraPETase_dimer_validated_mini00661.yob
662,YES,2.123,YES,1.915,3.051,-5.35,YES,3.174,YES,2.776,80.464,GAUCHE,-143.458,-79.517,-118.342,DuraPETase_dimer_validated_mini00662.yob
663,YES,2.11,YES,1.763,3.158,-5.35,YES,3.166,YES,2.878,79.46,GAUCHE,-113.127,-83.371,-106.204,DuraPETase_dimer_validated_mini00663.yob
664,YES,1.976,YES,1.675,2.946,-5.35,YES,3.001,YES,2.978,67.54,GAUCHE,-124.32,-81.136,-127.33,DuraPETase_dimer_validated_mini00664.yob
665,YES,1.702,YES,1.961,3.233,-5.35,YES,3.193,YES,2.848,72.901,GAUCHE,-115.989,-69.201,-113.26,DuraPETase_dimer_validated_mini00665.yob
666,NO,2.379,YES,1.965,3.346,-5.35,YES,2.984,YES,2.973,64.093,GAUCHE,-119.454,-70.276,-129.004,DuraPETase_dimer_validated_mini00666.yob
667,NO,2.128,YES,1.862,2.899,-5.35,YES,3.281,YES,2.84,66.76,GAUCHE,-124.475,-80.315,-130.48,DuraPETase_dimer_validated_mini00667.yob
668,YES,1.927,YES,1.687,3.0,-5.35,YES,3.177,YES,2.907,61.747,GAUCHE,-121.692,-84.058,-130.59,DuraPETase_dimer_validated_mini00668.yob
669,YES,1.929,YES,1.602,3.213,-5.35,NO,3.729,YES,2.956,77.637,GAUCHE,-132.742,-74.57,-131.109,DuraPETase_dimer_validated_mini00669.yob
670,NO,2.137,YES,1.657,3.373,-5.35,YES,3.386,YES,2.836,63.894,GAUCHE,-125.529,-73.286,-130.471,DuraPETase_dimer_validated_mini00670.yob
671,YES,2.374,YES,1.815,2.914,-5.35,YES,3.358,YES,2.752,72.823,GAUCHE,-163.74,-79.014,-109.88,DuraPETase_dimer_validated_mini00671.yob
672,YES,1.902,YES,1.977,3.13,-5.35,YES,3.318,YES,2.86,72.248,GAUCHE,-124.878,-74.674,-130.628,DuraPETase_dimer_validated_mini00672.yob
673,NO,2.788,YES,1.965,3.332,-5.35,YES,3.066,YES,2.875,53.476,GAUCHE,-123.202,-88.374,-88.649,DuraPETase_dimer_validated_mini00673.yob
674,NO,2.098,YES,1.816,2.982,-5.35,YES,3.288,YES,2.896,55.802,GAUCHE,-134.617,-76.789,-136.264,DuraPETase_dimer_validated_mini00674.yob
675,YES,2.182,YES,1.844,3.341,-5.35,NO,3.454,YES,2.771,50.887,GAUCHE,-126.368,-73.272,-114.638,DuraPETase_dimer_validated_mini00675.yob
676,YES,1.975,YES,1.769,3.162,-5.35,YES,3.124,YES,2.998,63.548,GAUCHE,-148.414,-71.042,-121.789,DuraPETase_dimer_validated_mini00676.yob
677,YES,1.799,YES,1.887,3.035,-5.35,YES,3.207,YES,2.908,48.882,UNDEFINED,-127.959,-84.255,-110.09,DuraPETase_dimer_validated_mini00677.yob
678,YES,1.848,YES,1.915,2.9,-5.35,YES,2.881,YES,2.817,73.716,GAUCHE,-128.995,-82.151,-127.463,DuraPETase_dimer_validated_mini00678.yob
679,YES,2.112,YES,1.786,2.931,-5.35,YES,3.051,YES,2.883,67.397,GAUCHE,-113.669,-76.106,-111.372,DuraPETase_dimer_validated_mini00679.yob
680,NO,1.993,YES,1.891,3.274,-5.35,YES,3.109,YES,2.961,76.887,GAUCHE,-107.658,-82.507,-141.526,DuraPETase_dimer_validated_mini00680.yob
681,YES,2.165,YES,1.797,3.132,-5.35,YES,3.367,YES,2.872,65.371,GAUCHE,-115.636,-83.754,-101.112,DuraPETase_dimer_validated_mini00681.yob
682,YES,1.911,YES,1.701,2.936,-5.35,YES,3.022,YES,2.947,53.728,GAUCHE,-122.824,-83.629,-114.994,DuraPETase_dimer_validated_mini00682.yob
683,YES,1.951,YES,1.648,3.456,-5.35,NO,3.708,YES,2.715,56.81,GAUCHE,-104.286,-71.76,-117.179,DuraPETase_dimer_validated_mini00683.yob
684,YES,1.823,YES,1.831,3.145,-5.35,NO,3.926,YES,2.71,51.689,GAUCHE,-121.791,-77.084,-117.888,DuraPETase_dimer_validated_mini00684.yob
685,YES,1.991,YES,1.67,2.972,-5.35,YES,3.016,YES,2.832,53.167,GAUCHE,-116.148,-81.355,-103.315,DuraPETase_dimer_validated_mini00685.yob
686,NO,1.939,YES,1.843,3.222,-5.35,YES,3.174,YES,2.85,57.346,GAUCHE,-128.486,-72.946,-123.978,DuraPETase_dimer_validated_mini00686.yob
687,YES,1.811,YES,1.91,3.212,-5.35,YES,3.104,YES,3.052,48.559,UNDEFINED,-122.754,-77.352,-141.186,DuraPETase_dimer_validated_mini00687.yob
688,YES,1.926,YES,1.854,3.141,-5.35,YES,3.138,YES,2.84,58.047,GAUCHE,-125.479,-80.48,-126.957,DuraPETase_dimer_validated_mini00688.yob
689,YES,1.815,YES,1.92,2.934,-5.35,YES,3.324,YES,2.916,67.588,GAUCHE,-118.371,-78.525,-136.82,DuraPETase_dimer_validated_mini00689.yob
690,NO,2.962,YES,1.864,3.647,-5.35,NO,5.174,YES,3.088,61.824,GAUCHE,-121.185,-69.5,-129.48,DuraPETase_dimer_validated_mini00690.yob
691,NO,3.282,YES,1.837,3.727,-5.35,NO,5.422,NO,4.063,46.616,UNDEFINED,-105.749,-72.045,-120.956,DuraPETase_dimer_validated_mini00691.yob
692,YES,2.299,YES,1.929,4.229,-5.35,NO,5.898,NO,3.89,55.874,GAUCHE,-113.08,-72.232,-141.224,DuraPETase_dimer_validated_mini00692.yob
693,YES,1.892,YES,1.898,3.311,-5.35,NO,4.715,YES,2.742,53.317,GAUCHE,-119.709,-77.095,-131.039,DuraPETase_dimer_validated_mini00693.yob
694,NO,2.57,YES,1.856,3.115,-5.35,YES,3.1,YES,2.85,88.763,GAUCHE,-98.518,-79.244,-125.708,DuraPETase_dimer_validated_mini00694.yob
695,YES,1.806,YES,1.874,3.0,-5.35,YES,3.006,YES,2.907,117.412,UNDEFINED,-128.614,-76.523,-102.529,DuraPETase_dimer_validated_mini00695.yob
696,YES,2.206,YES,1.86,3.45,-5.35,NO,3.744,YES,2.901,106.178,UNDEFINED,-120.018,-88.902,-142.065,DuraPETase_dimer_validated_mini00696.yob
697,YES,2.044,YES,1.8,2.912,-5.35,YES,3.154,YES,2.73,135.219,UNDEFINED,-139.685,-88.892,-121.399,DuraPETase_dimer_validated_mini00697.yob
698,YES,1.805,YES,1.735,3.503,-5.35,YES,3.287,YES,2.82,101.255,UNDEFINED,-132.23,-72.931,-127.947,DuraPETase_dimer_validated_mini00698.yob
699,NO,3.424,YES,1.714,3.582,-5.35,NO,4.265,YES,3.313,106.947,UNDEFINED,-126.734,-62.356,-123.156,DuraPETase_dimer_validated_mini00699.yob
700,YES,1.913,YES,1.869,2.988,-5.35,YES,3.073,NO,2.917,127.036,UNDEFINED,-122.95,-74.701,-111.82,DuraPETase_dimer_validated_mini00700.yob
701,YES,2.018,YES,1.691,3.302,-5.35,YES,3.266,YES,3.052,83.146,GAUCHE,-125.745,-82.865,-142.124,DuraPETase_dimer_validated_mini00701.yob
702,NO,2.029,YES,1.666,3.114,-5.35,YES,3.224,YES,2.719,96.595,UNDEFINED,-126.674,-75.147,-135.36,DuraPETase_dimer_validated_mini00702.yob
703,YES,1.889,YES,1.736,2.747,-5.35,YES,3.044,YES,2.794,85.843,GAUCHE,-108.957,-78.075,-148.746,DuraPETase_dimer_validated_mini00703.yob
704,YES,1.998,YES,1.861,3.191,-5.35,YES,3.317,YES,2.862,98.943,UNDEFINED,-110.678,-80.006,-126.254,DuraPETase_dimer_validated_mini00704.yob
705,YES,1.885,YES,1.772,3.074,-5.35,NO,3.492,YES,2.851,86.669,GAUCHE,-107.837,-79.425,-144.367,DuraPETase_dimer_validated_mini00705.yob
706,YES,2.09,YES,1.94,2.97,-5.35,YES,3.058,YES,2.884,137.728,UNDEFINED,-118.459,-91.595,-127.07,DuraPETase_dimer_validated_mini00706.yob
707,NO,1.918,YES,1.808,2.993,-5.35,YES,2.967,YES,2.685,132.268,UNDEFINED,-108.99,-77.652,-131.52,DuraPETase_dimer_validated_mini00707.yob
708,NO,2.372,YES,1.638,3.088,-5.35,YES,2.979,YES,2.987,165.857,TRANS,-125.868,-79.522,-134.919,DuraPETase_dimer_validated_mini00708.yob
709,NO,1.671,YES,1.863,3.097,-5.35,YES,3.001,YES,2.999,119.504,UNDEFINED,-120.832,-95.995,-137.129,DuraPETase_dimer_validated_mini00709.yob
710,NO,2.06,NO,1.838,3.112,-5.35,YES,2.907,YES,2.788,104.51,UNDEFINED,-125.611,-77.656,-80.407,DuraPETase_dimer_validated_mini00710.yob
711,NO,2.703,YES,1.834,3.138,-5.35,YES,3.109,YES,3.207,165.407,TRANS,-152.058,-76.792,-97.704,DuraPETase_dimer_validated_mini00711.yob
712,YES,1.879,YES,1.826,3.054,-5.35,YES,2.935,YES,3.123,168.794,TRANS,-122.572,-71.672,-124.295,DuraPETase_dimer_validated_mini00712.yob
713,YES,1.927,YES,1.751,2.915,-5.35,YES,3.07,NO,2.661,163.182,TRANS,-136.466,-77.201,-121.681,DuraPETase_dimer_validated_mini00713.yob
714,YES,2.154,YES,2.04,3.287,-5.35,YES,3.217,YES,2.738,178.479,TRANS,-133.888,-74.668,-120.999,DuraPETase_dimer_validated_mini00714.yob
715,YES,2.186,YES,1.762,2.948,-5.35,NO,3.766,YES,3.001,147.49,UNDEFINED,-125.46,-80.903,-114.645,DuraPETase_dimer_validated_mini00715.yob
716,YES,1.768,YES,1.799,3.117,-5.35,YES,3.391,YES,2.8,151.398,TRANS,-125.316,-67.17,-127.173,DuraPETase_dimer_validated_mini00716.yob
717,YES,1.902,YES,1.754,2.937,-5.35,YES,2.839,YES,2.901,157.964,TRANS,-119.601,-86.692,-131.064,DuraPETase_dimer_validated_mini00717.yob
718,YES,1.885,YES,1.925,3.193,-5.35,YES,3.091,YES,2.901,176.056,TRANS,-117.499,-80.072,-107.893,DuraPETase_dimer_validated_mini00718.yob
719,YES,1.965,YES,1.645,3.266,-5.35,NO,3.495,YES,2.751,178.442,TRANS,-145.666,-71.452,-101.45,DuraPETase_dimer_validated_mini00719.yob
720,YES,1.989,YES,1.855,3.253,-5.35,YES,3.084,YES,2.801,155.323,TRANS,-121.051,-74.83,-132.272,DuraPETase_dimer_validated_mini00720.yob
721,YES,1.956,YES,1.78,3.489,-5.35,YES,3.253,YES,2.925,176.197,TRANS,-120.663,-86.464,-144.011,DuraPETase_dimer_validated_mini00721.yob
722,YES,1.978,YES,1.766,3.013,-5.35,YES,2.982,YES,3.031,175.191,TRANS,-115.561,-78.404,-124.095,DuraPETase_dimer_validated_mini00722.yob
723,YES,1.853,YES,1.964,3.016,-5.35,YES,2.85,YES,2.823,178.191,TRANS,-138.076,-74.86,-110.541,DuraPETase_dimer_validated_mini00723.yob
724,YES,1.903,YES,1.76,2.907,-5.35,YES,2.975,YES,2.984,176.864,TRANS,-139.968,-89.34,-127.38,DuraPETase_dimer_validated_mini00724.yob
725,YES,2.089,YES,1.728,3.268,-5.35,YES,2.989,YES,2.922,167.814,TRANS,-120.092,-79.265,-106.976,DuraPETase_dimer_validated_mini00725.yob
726,YES,2.068,YES,1.835,2.95,-5.35,YES,2.913,YES,2.966,177.571,TRANS,-131.5,-69.131,-117.608,DuraPETase_dimer_validated_mini00726.yob
727,YES,2.262,YES,1.71,3.158,-5.35,YES,3.238,YES,2.926,155.158,TRANS,-119.935,-82.548,-133.448,DuraPETase_dimer_validated_mini00727.yob
728,YES,1.979,NO,1.879,3.197,-5.35,YES,2.954,YES,2.866,150.482,TRANS,-117.179,-80.204,-112.81,DuraPETase_dimer_validated_mini00728.yob
729,NO,2.672,YES,1.629,3.165,-5.35,YES,3.148,YES,3.065,144.043,UNDEFINED,-132.261,-78.3,-108.51,DuraPETase_dimer_validated_mini00729.yob
730,NO,2.369,YES,1.9,3.172,-5.35,YES,2.952,YES,2.924,164.547,TRANS,-120.813,-72.214,-147.914,DuraPETase_dimer_validated_mini00730.yob
731,YES,2.206,YES,1.645,3.162,-5.35,YES,2.988,YES,3.278,171.545,TRANS,-123.697,-77.011,-120.205,DuraPETase_dimer_validated_mini00731.yob
732,YES,1.853,YES,1.871,3.084,-5.35,YES,2.94,YES,2.792,179.282,TRANS,-147.844,-79.062,-115.645,DuraPETase_dimer_validated_mini00732.yob
733,NO,2.403,YES,1.784,3.088,-5.35,YES,2.951,YES,2.838,163.246,TRANS,-117.006,-70.635,-115.899,DuraPETase_dimer_validated_mini00733.yob
734,YES,2.139,YES,1.648,2.983,-5.35,YES,2.743,YES,2.95,174.408,TRANS,-130.787,-74.699,-125.234,DuraPETase_dimer_validated_mini00734.yob
735,YES,2.092,YES,1.75,3.149,-5.35,YES,3.131,YES,2.799,167.82,TRANS,-114.43,-73.294,-112.503,DuraPETase_dimer_validated_mini00735.yob
736,YES,1.906,YES,1.837,3.294,-5.35,YES,3.235,YES,3.21,175.858,TRANS,-109.453,-72.503,-132.552,DuraPETase_dimer_validated_mini00736.yob
737,YES,2.115,YES,1.876,2.91,-5.35,YES,3.283,YES,2.837,152.604,TRANS,-143.717,-81.048,-130.873,DuraPETase_dimer_validated_mini00737.yob
738,NO,2.207,YES,1.883,3.015,-5.35,YES,3.107,YES,2.835,144.09,UNDEFINED,-110.556,-92.642,-118.344,DuraPETase_dimer_validated_mini00738.yob
739,YES,2.184,YES,1.801,3.158,-5.35,YES,3.462,YES,2.878,162.89,TRANS,-114.683,-70.255,-137.448,DuraPETase_dimer_validated_mini00739.yob
740,YES,1.864,YES,1.694,2.96,-5.35,YES,3.038,YES,2.851,154.797,TRANS,-114.031,-81.311,-114.205,DuraPETase_dimer_validated_mini00740.yob
741,NO,2.402,YES,1.822,3.052,-5.35,YES,3.054,YES,2.698,156.601,TRANS,-114.522,-74.092,-112.832,DuraPETase_dimer_validated_mini00741.yob
742,YES,2.099,YES,1.683,3.36,-5.35,YES,3.034,YES,2.834,178.298,TRANS,-127.179,-87.369,-124.316,DuraPETase_dimer_validated_mini00742.yob
743,NO,2.665,YES,1.716,3.188,-5.35,YES,3.167,YES,2.884,138.855,UNDEFINED,-152.31,-83.764,-124.187,DuraPETase_dimer_validated_mini00743.yob
744,YES,1.735,YES,1.804,3.113,-5.35,YES,2.79,YES,2.917,142.938,UNDEFINED,-123.668,-98.32,-122.726,DuraPETase_dimer_validated_mini00744.yob
745,YES,1.934,YES,1.813,3.02,-5.35,YES,2.958,YES,2.789,144.06,UNDEFINED,-152.06,-84.067,-123.368,DuraPETase_dimer_validated_mini00745.yob
746,YES,2.138,YES,1.812,2.99,-5.35,YES,3.158,YES,2.954,115.71,UNDEFINED,-116.126,-81.772,-131.741,DuraPETase_dimer_validated_mini00746.yob
747,YES,1.792,YES,1.806,3.053,-5.35,YES,3.09,YES,2.94,152.848,TRANS,-112.93,-80.981,-138.539,DuraPETase_dimer_validated_mini00747.yob
748,YES,2.031,YES,1.761,3.053,-5.35,YES,3.171,YES,2.914,154.601,TRANS,-138.95,-68.834,-125.824,DuraPETase_dimer_validated_mini00748.yob
749,YES,1.88,YES,1.89,2.896,-5.35,YES,2.901,YES,2.936,140.383,UNDEFINED,-144.503,-79.986,-133.874,DuraPETase_dimer_validated_mini00749.yob
750,YES,1.762,YES,1.938,3.08,-5.35,YES,3.042,YES,2.744,140.515,UNDEFINED,-128.734,-74.229,-120.525,DuraPETase_dimer_validated_mini00750.yob
751,YES,2.21,YES,1.811,3.016,-5.35,YES,2.871,YES,2.822,155.788,TRANS,-141.127,-81.245,-113.039,DuraPETase_dimer_validated_mini00751.yob
752,NO,2.466,YES,1.719,3.332,-5.35,YES,3.396,YES,2.715,153.516,TRANS,-126.424,-90.384,-128.424,DuraPETase_dimer_validated_mini00752.yob
753,NO,2.641,YES,1.915,2.979,-5.35,YES,2.82,YES,2.949,141.235,UNDEFINED,-130.688,-77.129,-124.702,DuraPETase_dimer_validated_mini00753.yob
754,YES,1.811,YES,1.735,3.395,-5.35,YES,3.209,YES,2.887,172.572,TRANS,-110.261,-72.138,-124.965,DuraPETase_dimer_validated_mini00754.yob
755,YES,1.891,YES,1.784,3.166,-5.35,YES,3.432,YES,3.024,167.354,TRANS,-116.74,-80.693,-115.001,DuraPETase_dimer_validated_mini00755.yob
756,YES,2.167,YES,1.775,2.958,-5.35,YES,3.041,YES,3.157,162.83,TRANS,-126.753,-80.352,-106.06,DuraPETase_dimer_validated_mini00756.yob
757,NO,2.465,YES,1.754,3.227,-5.35,YES,2.929,YES,2.954,161.637,TRANS,-125.177,-82.051,-97.131,DuraPETase_dimer_validated_mini00757.yob
758,YES,2.253,YES,1.803,3.327,-5.35,YES,3.294,YES,2.975,156.912,TRANS,-138.858,-90.247,-112.547,DuraPETase_dimer_validated_mini00758.yob
759,YES,2.048,YES,1.839,2.808,-5.35,YES,2.788,YES,2.742,163.482,TRANS,-135.653,-78.859,-114.807,DuraPETase_dimer_validated_mini00759.yob
760,YES,1.837,NO,2.096,3.16,-5.35,YES,3.185,YES,2.91,135.245,UNDEFINED,-118.558,-74.418,-112.335,DuraPETase_dimer_validated_mini00760.yob
761,NO,2.226,YES,1.786,3.051,-5.35,YES,3.277,YES,2.918,103.001,UNDEFINED,-114.078,-69.778,-111.407,DuraPETase_dimer_validated_mini00761.yob
762,YES,2.154,NO,1.93,3.028,-5.35,YES,3.004,YES,2.99,77.05,GAUCHE,-113.549,-72.089,-96.78,DuraPETase_dimer_validated_mini00762.yob
763,NO,2.622,YES,1.839,2.877,-5.35,YES,3.309,YES,2.848,92.109,UNDEFINED,-140.374,-88.746,-125.087,DuraPETase_dimer_validated_mini00763.yob
764,YES,2.099,YES,1.844,2.982,-5.35,YES,2.929,YES,2.856,83.927,GAUCHE,-113.67,-75.244,-128.68,DuraPETase_dimer_validated_mini00764.yob
765,NO,2.152,YES,1.743,3.303,-5.35,YES,3.309,YES,2.82,56.397,GAUCHE,-104.029,-80.569,-124.883,DuraPETase_dimer_validated_mini00765.yob
766,YES,1.92,YES,1.833,2.904,-5.35,YES,3.125,YES,2.897,43.569,UNDEFINED,-119.821,-74.224,-101.572,DuraPETase_dimer_validated_mini00766.yob
767,YES,2.08,YES,1.676,3.335,-5.35,YES,3.34,YES,2.84,68.529,GAUCHE,-119.484,-69.063,-111.919,DuraPETase_dimer_validated_mini00767.yob
768,YES,2.104,YES,1.888,3.442,-5.35,YES,3.049,YES,2.798,62.736,GAUCHE,-105.767,-81.748,-132.471,DuraPETase_dimer_validated_mini00768.yob
769,YES,2.021,YES,1.83,3.173,-5.35,YES,3.419,YES,2.856,63.326,GAUCHE,-126.367,-85.206,-115.906,DuraPETase_dimer_validated_mini00769.yob
770,NO,2.186,YES,1.916,3.398,-5.35,YES,2.845,YES,2.95,58.158,GAUCHE,-123.545,-78.553,-150.269,DuraPETase_dimer_validated_mini00770.yob
771,NO,2.591,YES,1.865,3.503,-5.35,YES,2.951,YES,2.779,29.121,UNDEFINED,-125.068,-89.037,-116.936,DuraPETase_dimer_validated_mini00771.yob
772,YES,2.105,YES,1.952,3.311,-5.35,YES,3.298,YES,2.939,60.108,GAUCHE,-123.889,-82.033,-126.991,DuraPETase_dimer_validated_mini00772.yob
773,YES,2.259,YES,1.951,2.837,-5.35,YES,3.033,YES,2.769,52.993,GAUCHE,-133.466,-73.542,-123.267,DuraPETase_dimer_validated_mini00773.yob
774,NO,2.368,YES,1.855,3.109,-5.35,YES,2.992,YES,2.856,27.261,UNDEFINED,-124.602,-82.23,-105.549,DuraPETase_dimer_validated_mini00774.yob
