____Time[ps]_____Time[ns]__CellLengthX__CellLengthY__CellLengthZ__TotalEnergy_________Bond________Angle_____Dihedral____Planarity______Coulomb__________VdW______SurfVdW______SurfMol______SurfAcc_SoluteHBonds_SltSlvHBonds________Helix________Sheet_________Turn_________Coil_____Helix310______HelixPi__RadGyration_______RMSDCa_______RMSDBb______RMSDAll
       0.000        0.000       63.731       62.265       58.840   -72114.198      590.482     1187.278    14049.445       99.376   -95678.798     7638.019    20758.426     9215.562     9210.008      221.000      405.000       30.385       23.846       18.462       27.308        0.000        0.000       16.644        0.060        0.097        0.073
      25.000        0.025       63.731       62.265       58.840   -71733.800      728.828     1440.543    13918.241      115.064   -95776.077     7839.601    21579.508     9803.325     9527.557      204.000      395.000       26.538       22.692       22.308       28.462        0.000        0.000       16.927        0.707        0.728        0.851
      50.000        0.050       63.731       62.265       58.840   -71685.109      717.232     1444.328    14005.816      118.634   -95766.352     7795.232    21451.453     9833.420     9664.909      214.000      391.000       30.769       23.846       17.308       28.077        0.000        0.000       16.896        0.632        0.672        0.780
      75.000        0.075       63.731       62.265       58.840   -71781.427      771.414     1391.817    13920.848      111.838   -95664.723     7687.379    21464.529     9815.720     9589.918      209.000      406.000       29.615       23.846       15.769       30.769        0.000        0.000       16.904        0.658        0.685        0.831
     100.000        0.100       63.731       62.265       58.840   -71709.843      725.779     1396.800    13964.764      107.723   -95570.491     7665.581    21419.707     9705.635     9510.356      213.000      393.000       30.385       23.077       15.769       30.769        0.000        0.000       16.838        0.660        0.682        0.863
     125.000        0.125       63.731       62.265       58.840   -71899.025      738.246     1449.121    13970.195      120.554   -95979.821     7802.679    21331.379     9960.580     9570.150      209.000      378.000       26.154       23.846       15.769       34.231        0.000        0.000       16.895        0.644        0.677        0.813
     150.000        0.150       63.731       62.265       58.840   -71710.703      701.703     1479.626    13960.956      118.496   -95564.724     7593.241    21677.446     9861.927     9661.546      207.000      390.000       26.154       24.231       15.385       34.231        0.000        0.000       16.909        0.728        0.760        0.892
     175.000        0.175       63.731       62.265       58.840   -71832.334      695.582     1437.869    13975.740      125.983   -95880.822     7813.314    21642.992    10053.003     9755.070      212.000      394.000       30.769       23.846       15.769       29.615        0.000        0.000       16.959        0.745        0.773        0.918
     200.000        0.200       63.731       62.265       58.840   -71674.147      749.093     1406.658    13955.094      115.315   -95739.022     7838.716    21475.131     9904.553     9546.607      198.000      400.000       26.923       24.231       15.769       33.077        0.000        0.000       16.882        0.632        0.662        0.834
     225.000        0.225       63.731       62.265       58.840   -71826.712      722.142     1425.334    13929.540      113.177   -95689.596     7672.691    21489.542     9983.693     9667.492      198.000      395.000       30.385       22.308       13.846       33.462        0.000        0.000       16.899        0.672        0.692        0.867
