FRAME,DIHEDROS
0,-129.061
1,-114.188
2,-127.67
3,-106.319
4,-118.718
5,-127.31
6,-117.144
7,-135.288
8,-104.003
9,-113.26
10,-97.603
11,-121.143
12,-108.77
13,-116.467
14,-125.311
15,-104.293
16,-128.815
17,-122.194
18,-109.34
19,-121.233
20,-115.29
21,-125.52
22,-118.26
23,-130.287
24,-105.378
25,-117.329
26,-111.245
27,-117.624
28,-109.555
29,-114.237
30,-119.951
31,-118.641
32,-127.791
33,-125.553
34,-110.054
35,-115.115
36,-121.526
37,-119.097
38,-122.968
39,-94.413
40,-112.851
41,-116.209
42,-120.736
43,-117.838
44,-133.797
45,-113.695
46,-107.348
47,-124.96
48,-145.987
49,-97.257
50,-134.349
51,-109.352
52,-105.014
53,-119.032
54,-99.729
55,-117.789
56,-104.359
57,-115.158
58,-118.962
59,-115.159
60,-113.927
61,-105.223
62,-113.8
63,-114.495
64,-97.443
65,-115.625
66,-132.648
67,-123.965
68,-119.254
69,-121.111
70,-101.909
71,-126.382
72,-105.284
73,-128.195
74,-126.692
75,-125.533
76,-124.016
77,-107.921
78,-124.496
79,-103.826
80,-121.581
81,-123.338
82,-127.598
83,-141.569
84,-123.089
85,-101.014
86,-119.896
87,-122.26
88,-126.772
89,-139.143
90,-119.838
91,-97.413
92,-104.847
93,-116.937
94,-118.475
95,-115.88
96,-117.797
97,-114.433
98,-114.61
99,-114.882
100,-118.555
101,-115.735
102,-120.81
103,-120.807
104,-100.222
105,-121.289
106,-118.918
107,-123.669
108,-129.061
109,-115.095
110,-120.962
111,-123.239
112,-102.248
113,-123.126
114,-117.582
115,-107.569
116,-109.22
117,-137.742
118,-117.137
119,-126.139
120,-124.497
121,-118.357
122,-113.287
123,-97.541
124,-125.199
125,-110.438
126,-121.171
127,-121.679
128,-109.598
129,-93.102
130,-103.054
131,-104.632
132,-105.026
133,-122.636
134,-127.012
135,-108.028
136,-108.723
137,-117.512
138,-128.612
139,-101.702
140,-121.387
141,-109.715
142,-129.143
143,-119.685
144,-110.141
145,-117.876
146,-110.872
147,-120.458
148,-113.636
149,-103.592
150,-93.088
151,-116.867
152,-112.536
153,-101.876
154,-127.015
155,-116.215
156,-123.485
157,-100.238
158,-105.856
159,-100.656
160,-113.242
161,-127.935
162,-122.537
163,-116.069
164,-105.726
165,-124.401
166,-129.619
167,-118.139
168,-122.668
169,-110.347
170,-118.447
171,-122.1
172,-127.906
173,-116.183
174,-118.421
175,-96.575
176,-113.317
177,-104.443
178,-112.782
179,-120.306
180,-114.994
181,-135.301
182,-118.641
183,-120.183
184,-115.646
185,-122.292
186,-130.034
187,-133.891
188,-114.799
189,-116.26
190,-134.425
191,-115.575
192,-111.446
193,-109.723
194,-122.04
195,-140.484
196,-121.938
197,-128.448
198,-112.692
199,-129.563
200,-126.846
201,-125.407
202,-125.455
203,-121.372
204,-123.412
205,-114.078
206,-126.965
207,-121.547
208,-116.284
209,-89.816
210,-118.732
211,-134.558
212,-115.839
213,-133.521
214,-112.253
215,-106.014
216,-118.565
217,-115.902
218,-107.658
219,-122.638
220,-117.881
221,-125.4
222,-123.848
223,-126.324
224,-115.349
225,-113.601
226,-123.423
227,-93.277
228,-113.168
229,-117.281
230,-134.273
231,-118.656
232,-125.033
233,-114.47
234,-122.202
235,-117.284
236,-105.339
237,-113.327
238,-102.751
239,-124.265
240,-115.246
241,-104.318
242,-111.117
243,-124.388
244,-128.798
245,-103.788
246,-129.079
247,-132.56
248,-103.3
249,-97.245
250,-107.588
251,-116.81
252,-127.698
253,-112.768
254,-117.746
255,-107.383
256,-130.081
257,-108.821
258,-127.873
259,-122.073
260,-111.733
261,-118.615
262,-107.533
263,-139.282
264,-105.467
265,-120.42
266,-129.221
267,-116.128
268,-106.437
269,-116.74
270,-104.512
271,-128.841
272,-113.813
