FRAME,DIHEDROS
0,-76.75
1,-84.148
2,-73.388
3,-84.317
4,-69.742
5,-77.525
6,-97.115
7,-89.246
8,-83.379
9,-77.481
10,-72.014
11,-85.724
12,-79.495
13,-87.881
14,-71.152
15,-93.988
16,-66.189
17,-79.387
18,-73.947
19,-76.391
20,-79.424
21,-73.782
22,-76.382
23,-66.712
24,-76.831
25,-81.919
26,-84.359
27,-82.056
28,-78.521
29,-62.792
30,-75.386
31,-86.925
32,-79.016
33,-82.31
34,-73.093
35,-66.478
36,-77.988
37,-78.249
38,-87.038
39,-81.878
40,-79.47
41,-80.401
42,-74.214
43,-82.621
44,-80.646
45,-81.621
46,-82.13
47,-83.667
48,-82.603
49,-81.386
50,-76.951
51,-69.074
52,-81.117
53,-73.828
54,-74.972
55,-69.305
56,-66.828
57,-80.996
58,-78.665
59,-72.024
60,-81.465
61,-76.232
62,-77.402
63,-76.114
64,-74.922
65,-78.964
66,-77.683
67,-84.97
68,-77.444
69,-90.874
70,-77.717
71,-84.274
72,-84.163
73,-77.958
74,-84.842
75,-81.104
76,-76.023
77,-72.652
78,-66.729
79,-81.639
80,-78.146
81,-73.524
82,-75.671
83,-81.78
84,-69.494
85,-73.767
86,-63.65
87,-86.794
88,-79.497
89,-80.283
90,-75.636
91,-75.059
92,-81.213
93,-76.53
94,-84.706
95,-79.243
96,-86.783
97,-94.954
98,-81.594
99,-75.621
100,-77.196
101,-82.984
102,-77.067
103,-72.176
104,-85.511
105,-83.059
106,-87.999
107,-85.222
108,-90.044
109,-72.51
110,-70.918
111,-67.032
112,-75.557
113,-82.305
114,-88.546
115,-89.758
116,-91.648
117,-86.61
118,-76.044
119,-76.425
120,-69.543
121,-68.984
122,-81.618
123,-86.511
124,-78.263
125,-76.999
126,-88.276
127,-81.472
128,-83.365
129,-80.0
130,-71.576
131,-77.941
132,-82.437
133,-86.041
134,-81.994
135,-79.925
136,-79.818
137,-84.205
138,-81.675
139,-68.069
140,-78.832
141,-74.927
142,-85.778
143,-74.394
144,-80.678
145,-79.544
146,-81.896
147,-71.196
148,-74.458
149,-77.342
150,-71.652
151,-72.863
152,-76.624
153,-78.026
154,-85.49
155,-69.157
156,-88.515
157,-84.103
158,-70.513
159,-75.39
160,-84.891
161,-75.729
162,-83.932
163,-70.483
164,-83.294
165,-75.1
166,-73.154
167,-88.189
168,-74.624
169,-88.477
170,-72.202
171,-82.865
172,-81.988
173,-67.709
174,-86.69
175,-75.571
176,-88.903
177,-76.589
178,-79.958
179,-91.053
180,-69.646
181,-85.339
182,-78.991
183,-79.894
184,-77.361
185,-75.172
186,-81.053
187,-72.903
188,-86.204
189,-84.916
190,-84.455
191,-76.455
192,-74.175
193,-75.755
194,-81.528
195,-79.412
196,-84.968
197,-72.351
198,-79.259
199,-74.067
200,-81.236
201,-78.048
202,-73.692
203,-71.325
204,-87.455
205,-83.484
206,-85.854
207,-75.88
208,-71.154
209,-76.263
210,-85.445
211,-79.09
212,-84.575
213,-85.92
214,-81.071
215,-88.677
216,-85.3
217,-94.956
218,-83.884
219,-84.165
220,-68.998
221,-80.538
222,-83.528
223,-88.855
224,-69.4
225,-86.684
226,-96.294
227,-76.173
228,-74.667
229,-94.836
230,-82.5
231,-75.047
232,-86.018
233,-90.932
234,-74.904
235,-84.135
236,-87.46
237,-73.617
238,-77.795
239,-69.894
240,-68.279
241,-81.634
242,-81.504
243,-82.604
244,-79.163
245,-89.154
246,-90.951
247,-93.383
248,-83.779
249,-73.559
250,-77.593
251,-76.172
252,-87.348
253,-74.037
254,-76.536
255,-73.837
256,-91.404
257,-80.397
258,-78.537
259,-76.166
260,-77.987
261,-90.771
262,-72.279
263,-72.033
264,-86.011
265,-72.389
266,-72.865
267,-87.033
268,-69.836
269,-84.006
270,-77.6
271,-70.889
272,-75.214
273,-73.8
274,-86.593
275,-99.138
276,-75.34
277,-70.632
278,-78.221
279,-86.334
280,-90.899
281,-72.024
282,-77.073
283,-74.311
284,-88.176
285,-75.158
286,-78.262
287,-81.469
288,-88.361
289,-86.293
290,-81.366
291,-84.632
292,-75.289
293,-62.032
294,-83.291
295,-71.663
296,-86.506
297,-65.756
298,-73.177
299,-83.349
300,-77.592
301,-76.677
302,-90.565
303,-77.903
304,-79.029
305,-74.823
306,-78.322
307,-90.111
308,-75.214
309,-76.732
310,-92.851
311,-89.987
312,-81.751
313,-87.286
314,-68.933
315,-75.745
316,-77.19
317,-78.056
318,-92.94
319,-80.582
320,-88.579
321,-70.921
322,-69.598
323,-70.841
324,-80.72
325,-77.761
326,-87.904
327,-68.485
328,-73.597
329,-79.194
330,-78.352
331,-79.219
332,-95.307
333,-78.426
