____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [kcal/mol]
       0.000       -4.085    -4347.685    -2651.354       30.774      -48.773    -4382.480    -2630.473
      10.000       -7.227    -3371.148    -3453.364       44.532      -51.200    -3388.872    -3435.082
      20.000       -3.608    -3324.200    -3560.558       33.278      -53.496    -3342.761    -3558.608
      30.000       -5.803    -3318.783    -3552.232       30.641      -49.683    -3329.444    -3554.809
      40.000       -6.979    -3245.039    -3657.591       37.955      -53.460    -3265.436    -3645.720
      50.000       -6.367    -3354.315    -3549.563       31.902      -51.833    -3379.430    -3538.012
      60.000       -9.922    -3328.368    -3530.644       41.208      -53.468    -3341.593    -3519.757
      70.000       -4.588    -3309.996    -3556.111       40.728      -52.726    -3319.295    -3554.222
      80.000      -18.215    -3328.360    -3624.455       28.828      -52.882    -3339.102    -3619.551
      90.000        0.433    -3327.750    -3606.905       30.142      -50.216    -3346.012    -3609.151
     100.000        6.026    -3271.887    -3666.320       41.042      -52.157    -3280.962    -3674.386
     110.000        9.586    -3358.920    -3569.092       33.144      -52.416    -3371.720    -3585.149
     120.000        4.687    -3219.630    -3671.660       32.812      -50.197    -3224.080    -3689.282
     130.000        5.280    -3235.900    -3647.940       41.267      -52.267    -3239.629    -3660.490
     140.000        0.842    -3156.029    -3666.752       35.726      -59.036    -3165.318    -3681.614
     150.000        2.018    -3193.037    -3704.213       38.603      -51.062    -3200.856    -3710.872
     160.000        4.452    -3203.367    -3663.397       41.048      -53.653    -3213.466    -3670.355
     170.000       -1.732    -3281.255    -3592.080       32.034      -58.620    -3295.858    -3602.331
     180.000        7.506    -3314.525    -3576.336       32.912      -55.545    -3332.034    -3588.966
     190.000        8.548    -3220.333    -3625.595       34.744      -50.932    -3231.231    -3639.433
     200.000        4.163    -3177.964    -3696.413       32.992      -54.944    -3194.831    -3705.662
     210.000       -1.700    -3221.559    -3695.201       28.914      -56.148    -3229.377    -3712.917
     220.000       10.347    -3213.638    -3729.855       38.196      -51.136    -3219.010    -3747.770
     230.000        6.273    -3163.878    -3784.777       34.136      -58.477    -3180.192    -3799.077
     240.000       17.390    -3174.582    -3714.495       47.977      -49.473    -3175.387    -3732.575
     250.000        4.747    -3238.872    -3631.709       43.035      -54.759    -3235.409    -3651.643
     260.000        7.656    -3244.961    -3673.692       35.358      -56.249    -3260.534    -3686.665
     270.000       -0.522    -3334.338    -3710.193       30.141      -53.727    -3343.874    -3723.722
     280.000       10.557    -3241.655    -3828.263       31.763      -56.655    -3253.310    -3852.057
     290.000       -9.042    -3183.174    -3792.248       29.159      -51.294    -3190.830    -3797.684
     300.000        9.094    -3290.546    -3682.080       42.585      -56.461    -3288.410    -3707.187
     310.000        6.474    -3248.618    -3778.510       33.117      -56.521    -3256.970    -3800.037
     320.000      -13.804    -3187.803    -3793.470       38.396      -55.645    -3178.132    -3806.587
     330.000      -14.173    -3242.471    -3772.665       44.703      -51.842    -3225.092    -3783.011
     340.000        2.498    -3236.708    -3735.831       40.279      -53.490    -3234.874    -3753.373
     350.000      -10.577    -3201.621    -3771.698       36.664      -51.889    -3196.473    -3781.495
     360.000      -10.860    -3164.971    -3772.841       34.574      -59.291    -3166.752    -3784.918
     370.000      -16.184    -3129.186    -3865.237       32.887      -54.266    -3142.203    -3857.415
     380.000       -0.459    -3183.425    -3784.582       34.625      -53.438    -3178.434    -3807.926
     390.000        5.209    -3221.353    -3762.156       34.800      -55.036    -3225.023    -3783.931
     400.000       -4.117    -3179.674    -3749.169       37.102      -55.502    -3178.251    -3764.875
     410.000      -12.388    -3123.518    -3932.452       30.505      -52.372    -3122.765    -3942.684
