FRAME,HB_SER_HIS,DISTANCE_SER_HIS,HB_HIS_ASP,DISTANCE_HIS_ASP,DISTANCE_SER,ENERGY,OX_HB_MET,DISTANCE_MET,OX_HB_TYR,DISTANCE_TYR,DIHEDRAL,CONFORMATION,DIHEDRAL_159,DIHEDRAL_185,DIHEDRAL_237,STRUCTURE
498,NO,2.633,YES,1.794,3.602,-5.44,NO,3.664,YES,2.867,54.84,GAUCHE,-156.585,-74.218,-111.773,WT_Dimer_validated_mini00498.yob
499,YES,2.275,YES,1.826,3.614,-5.44,NO,4.592,YES,3.059,51.537,GAUCHE,-158.83,-80.785,-125.592,WT_Dimer_validated_mini00499.yob
500,YES,1.819,YES,1.715,3.547,-5.44,NO,4.733,NO,3.415,72.972,GAUCHE,-140.773,-96.629,-137.181,WT_Dimer_validated_mini00500.yob
501,YES,1.917,YES,1.998,3.155,-5.44,NO,3.651,YES,2.759,33.363,UNDEFINED,-137.817,-68.027,-125.217,WT_Dimer_validated_mini00501.yob
502,YES,2.215,YES,1.907,3.166,-5.44,NO,3.95,YES,2.854,50.118,GAUCHE,-163.919,-76.079,-127.09,WT_Dimer_validated_mini00502.yob
503,YES,1.994,YES,1.857,3.573,-5.44,NO,4.013,YES,2.849,54.306,GAUCHE,-154.396,-81.626,-138.487,WT_Dimer_validated_mini00503.yob
504,YES,2.076,YES,1.665,3.23,-5.44,NO,3.748,YES,2.863,39.49,UNDEFINED,-162.88,-73.466,-124.911,WT_Dimer_validated_mini00504.yob
505,YES,1.776,YES,2.067,3.013,-5.44,NO,3.653,YES,2.85,51.455,GAUCHE,-164.443,-86.519,-120.515,WT_Dimer_validated_mini00505.yob
506,YES,2.018,YES,1.744,3.347,-5.44,NO,3.664,NO,3.229,41.579,UNDEFINED,-172.892,-77.854,-135.742,WT_Dimer_validated_mini00506.yob
507,YES,1.929,YES,2.038,3.113,-5.44,NO,4.234,YES,2.752,62.387,GAUCHE,-141.666,-72.413,-142.706,WT_Dimer_validated_mini00507.yob
508,NO,2.779,YES,1.871,3.192,-5.44,NO,3.978,YES,2.761,59.374,GAUCHE,-138.252,-88.412,-124.241,WT_Dimer_validated_mini00508.yob
509,YES,2.136,YES,2.195,3.083,-5.44,YES,3.437,YES,2.809,39.606,UNDEFINED,-141.67,-82.42,-113.917,WT_Dimer_validated_mini00509.yob
510,YES,1.868,YES,1.682,3.015,-5.44,NO,3.842,YES,2.816,63.249,GAUCHE,-131.878,-79.136,-106.429,WT_Dimer_validated_mini00510.yob
511,YES,2.087,YES,1.8,3.224,-5.44,NO,3.929,YES,2.912,53.336,GAUCHE,-145.557,-71.645,-124.302,WT_Dimer_validated_mini00511.yob
512,YES,1.935,YES,1.74,3.041,-5.44,NO,3.94,YES,2.788,49.514,UNDEFINED,-160.371,-76.397,-151.319,WT_Dimer_validated_mini00512.yob
513,YES,2.001,YES,1.952,2.99,-5.44,NO,4.351,YES,2.826,43.349,UNDEFINED,-131.761,-82.602,-120.751,WT_Dimer_validated_mini00513.yob
514,NO,2.825,YES,1.782,3.153,-5.44,NO,3.69,YES,2.816,43.885,UNDEFINED,-138.35,-78.54,-99.957,WT_Dimer_validated_mini00514.yob
515,YES,2.043,YES,1.885,3.532,-5.44,NO,3.607,YES,2.863,43.372,UNDEFINED,-165.811,-89.497,-114.002,WT_Dimer_validated_mini00515.yob
516,NO,2.823,YES,1.927,3.545,-5.44,NO,4.127,YES,2.935,41.848,UNDEFINED,-160.404,-74.122,-111.481,WT_Dimer_validated_mini00516.yob
517,YES,1.84,NO,1.872,3.363,-5.44,NO,3.828,YES,2.93,33.954,UNDEFINED,-152.566,-85.177,-126.113,WT_Dimer_validated_mini00517.yob
518,YES,1.819,YES,1.681,3.323,-5.44,NO,4.146,YES,2.903,44.394,UNDEFINED,-139.509,-81.891,-119.699,WT_Dimer_validated_mini00518.yob
519,YES,1.795,YES,1.72,3.099,-5.44,NO,3.861,YES,2.795,56.604,GAUCHE,-132.752,-75.42,-141.416,WT_Dimer_validated_mini00519.yob
520,NO,2.498,YES,1.651,3.04,-5.44,YES,3.27,YES,2.998,50.341,GAUCHE,-158.092,-96.867,-107.421,WT_Dimer_validated_mini00520.yob
521,YES,2.138,YES,1.853,3.996,-5.44,NO,4.618,YES,2.902,62.448,GAUCHE,-146.215,-72.784,-112.236,WT_Dimer_validated_mini00521.yob
522,NO,2.461,YES,1.886,3.218,-5.44,NO,3.78,YES,2.875,53.808,GAUCHE,-154.887,-91.9,-134.855,WT_Dimer_validated_mini00522.yob
523,YES,2.275,YES,1.728,3.379,-5.44,NO,3.718,YES,2.958,38.818,UNDEFINED,-156.564,-78.698,-130.935,WT_Dimer_validated_mini00523.yob
524,NO,2.382,YES,1.891,3.578,-5.44,NO,3.914,YES,2.818,45.171,UNDEFINED,-156.153,-74.942,-114.752,WT_Dimer_validated_mini00524.yob
525,YES,1.945,YES,1.786,3.639,-5.44,NO,4.241,YES,2.7,35.983,UNDEFINED,-156.827,-82.391,-128.956,WT_Dimer_validated_mini00525.yob
526,YES,2.169,YES,1.814,2.899,-5.44,NO,3.614,YES,2.951,49.924,UNDEFINED,-141.465,-70.868,-125.921,WT_Dimer_validated_mini00526.yob
527,YES,2.291,YES,1.839,3.506,-5.44,NO,4.13,YES,2.671,48.713,UNDEFINED,-169.061,-82.121,-121.086,WT_Dimer_validated_mini00527.yob
528,YES,1.878,YES,1.742,3.236,-5.44,NO,4.11,YES,2.934,44.018,UNDEFINED,-135.874,-76.269,-115.587,WT_Dimer_validated_mini00528.yob
529,YES,2.013,YES,2.054,3.483,-5.44,NO,4.373,YES,2.777,59.579,GAUCHE,-143.426,-73.937,-117.75,WT_Dimer_validated_mini00529.yob
530,YES,2.053,YES,1.857,3.255,-5.44,NO,3.658,YES,2.98,58.774,GAUCHE,-153.783,-77.437,-126.03,WT_Dimer_validated_mini00530.yob
531,YES,1.978,YES,1.931,2.996,-5.44,NO,3.892,YES,3.101,52.432,GAUCHE,-144.366,-76.64,-122.653,WT_Dimer_validated_mini00531.yob
532,YES,1.691,YES,1.925,3.462,-5.44,NO,4.121,YES,3.007,63.486,GAUCHE,-146.677,-79.399,-99.523,WT_Dimer_validated_mini00532.yob
533,NO,1.972,YES,1.667,3.228,-5.44,YES,3.384,NO,2.815,56.341,GAUCHE,-156.824,-77.948,-103.752,WT_Dimer_validated_mini00533.yob
534,YES,2.272,YES,1.746,3.404,-5.44,NO,4.386,YES,2.804,32.704,UNDEFINED,-144.865,-79.132,-119.688,WT_Dimer_validated_mini00534.yob
535,YES,2.025,YES,1.959,3.07,-5.44,NO,3.616,YES,2.933,20.306,UNDEFINED,-156.405,-78.915,-127.217,WT_Dimer_validated_mini00535.yob
536,YES,1.892,YES,1.744,2.829,-5.44,NO,3.716,NO,3.012,45.769,UNDEFINED,-140.417,-90.547,-129.639,WT_Dimer_validated_mini00536.yob
537,YES,2.002,YES,1.802,3.678,-5.44,NO,4.134,YES,2.938,44.063,UNDEFINED,-149.673,-82.361,-126.986,WT_Dimer_validated_mini00537.yob
538,YES,1.935,YES,1.816,2.875,-5.44,NO,3.635,YES,3.016,60.34,GAUCHE,-146.312,-80.715,-135.03,WT_Dimer_validated_mini00538.yob
539,YES,1.858,YES,1.84,3.978,-5.44,NO,4.563,YES,3.173,39.194,UNDEFINED,-154.474,-90.585,-123.883,WT_Dimer_validated_mini00539.yob
540,YES,2.283,YES,2.325,2.963,-5.44,NO,3.429,YES,2.911,59.985,GAUCHE,-167.211,-68.723,-117.322,WT_Dimer_validated_mini00540.yob
541,YES,1.832,YES,1.855,3.17,-5.44,NO,3.645,YES,2.853,37.389,UNDEFINED,-145.015,-69.081,-116.656,WT_Dimer_validated_mini00541.yob
542,NO,2.429,YES,1.769,3.656,-5.44,NO,4.423,YES,3.115,47.22,UNDEFINED,-142.3,-79.416,-115.526,WT_Dimer_validated_mini00542.yob
543,YES,2.005,YES,1.793,4.119,-5.44,NO,4.9,NO,2.992,58.578,GAUCHE,-159.502,-88.458,-137.763,WT_Dimer_validated_mini00543.yob
544,YES,1.971,YES,1.901,3.558,-5.44,NO,4.565,YES,2.919,52.347,GAUCHE,-142.455,-87.443,-118.449,WT_Dimer_validated_mini00544.yob
545,YES,2.286,YES,1.62,3.092,-5.44,NO,3.59,YES,2.99,51.978,GAUCHE,-154.089,-87.693,-113.558,WT_Dimer_validated_mini00545.yob
546,YES,1.984,YES,1.73,3.025,-5.44,YES,3.451,YES,3.206,48.889,UNDEFINED,-139.792,-77.584,-114.24,WT_Dimer_validated_mini00546.yob
547,YES,1.954,YES,1.933,3.379,-5.44,NO,3.884,YES,2.83,45.829,UNDEFINED,-148.159,-85.824,-125.072,WT_Dimer_validated_mini00547.yob
548,YES,2.015,YES,1.901,3.025,-5.44,YES,3.336,YES,2.98,30.782,UNDEFINED,-152.149,-88.141,-127.016,WT_Dimer_validated_mini00548.yob
549,YES,2.124,YES,1.732,3.464,-5.44,YES,3.456,YES,2.895,45.306,UNDEFINED,-144.865,-82.999,-109.583,WT_Dimer_validated_mini00549.yob
550,YES,2.113,YES,1.768,3.109,-5.44,YES,3.338,YES,2.677,58.348,GAUCHE,-157.281,-73.573,-102.294,WT_Dimer_validated_mini00550.yob
551,YES,1.731,YES,1.873,3.044,-5.44,NO,3.841,YES,2.945,39.865,UNDEFINED,-152.997,-65.237,-128.638,WT_Dimer_validated_mini00551.yob
552,YES,1.934,YES,1.92,3.618,-5.44,NO,3.988,YES,3.171,71.856,GAUCHE,-160.126,-79.047,-124.806,WT_Dimer_validated_mini00552.yob
553,YES,2.076,YES,1.716,2.927,-5.44,YES,3.284,YES,2.861,74.683,GAUCHE,-150.428,-87.067,-115.823,WT_Dimer_validated_mini00553.yob
554,YES,1.906,YES,1.797,3.331,-5.44,NO,3.639,YES,2.907,48.557,UNDEFINED,-155.351,-71.283,-106.654,WT_Dimer_validated_mini00554.yob
555,YES,2.218,YES,1.877,3.462,-5.44,NO,4.021,YES,2.72,62.017,GAUCHE,-148.112,-79.393,-129.677,WT_Dimer_validated_mini00555.yob
556,NO,2.519,YES,1.811,3.871,-5.44,NO,5.004,NO,3.361,77.333,GAUCHE,-138.112,-84.881,-120.22,WT_Dimer_validated_mini00556.yob
557,YES,2.14,NO,1.924,3.129,-5.44,NO,3.565,NO,3.024,91.97,UNDEFINED,-148.05,-71.206,-114.587,WT_Dimer_validated_mini00557.yob
558,YES,1.944,YES,1.768,3.732,-5.44,NO,4.508,YES,2.808,91.435,UNDEFINED,-146.338,-82.148,-119.71,WT_Dimer_validated_mini00558.yob
559,NO,2.426,YES,1.822,3.542,-5.44,NO,4.278,YES,2.808,83.921,GAUCHE,-153.055,-82.86,-109.642,WT_Dimer_validated_mini00559.yob
560,YES,2.037,YES,1.939,3.365,-5.44,NO,4.3,YES,2.769,71.098,GAUCHE,-135.419,-80.826,-126.945,WT_Dimer_validated_mini00560.yob
561,NO,2.155,YES,1.804,3.717,-5.44,NO,4.68,YES,2.97,105.8,UNDEFINED,-151.31,-74.813,-115.17,WT_Dimer_validated_mini00561.yob
562,YES,2.089,YES,1.789,3.706,-5.44,NO,4.998,YES,3.155,103.575,UNDEFINED,-164.428,-78.165,-123.192,WT_Dimer_validated_mini00562.yob
563,NO,2.679,YES,1.774,3.621,-5.44,NO,4.764,YES,3.136,90.65,UNDEFINED,-154.096,-83.197,-115.137,WT_Dimer_validated_mini00563.yob
564,YES,1.892,YES,1.753,4.002,-5.44,NO,5.324,YES,3.074,87.961,GAUCHE,-148.519,-79.842,-120.068,WT_Dimer_validated_mini00564.yob
565,YES,2.171,YES,1.975,3.506,-5.44,NO,4.629,YES,2.894,76.95,GAUCHE,-147.574,-67.471,-116.956,WT_Dimer_validated_mini00565.yob
566,YES,2.334,YES,1.819,3.357,-5.44,NO,4.38,YES,2.866,94.038,UNDEFINED,-163.974,-68.667,-116.472,WT_Dimer_validated_mini00566.yob
567,YES,1.819,YES,1.875,3.703,-5.44,NO,5.439,YES,2.862,88.622,GAUCHE,-148.799,-87.011,-130.028,WT_Dimer_validated_mini00567.yob
568,YES,1.857,YES,1.752,3.415,-5.44,NO,4.616,YES,2.799,105.468,UNDEFINED,-124.123,-81.4,-127.321,WT_Dimer_validated_mini00568.yob
569,YES,1.743,YES,1.975,4.76,-5.44,NO,5.694,NO,3.505,91.097,UNDEFINED,-151.669,-67.921,-119.591,WT_Dimer_validated_mini00569.yob
570,NO,2.658,YES,1.848,3.596,-5.44,NO,4.377,YES,2.985,88.566,GAUCHE,-159.318,-69.975,-126.506,WT_Dimer_validated_mini00570.yob
571,NO,2.78,YES,1.908,3.812,-5.44,NO,4.722,NO,3.299,58.77,GAUCHE,-146.754,-87.418,-118.136,WT_Dimer_validated_mini00571.yob
572,YES,2.013,YES,1.866,3.991,-5.44,NO,5.013,YES,3.117,82.986,GAUCHE,-150.364,-81.178,-135.179,WT_Dimer_validated_mini00572.yob
573,NO,3.53,NO,1.92,4.02,-5.44,NO,5.715,NO,3.214,66.072,GAUCHE,-154.329,-76.138,-112.244,WT_Dimer_validated_mini00573.yob
574,NO,4.096,YES,1.826,3.861,-5.44,NO,5.144,YES,3.129,68.819,GAUCHE,-160.832,-78.289,-126.552,WT_Dimer_validated_mini00574.yob
575,NO,3.879,YES,1.732,3.811,-5.44,NO,5.374,NO,3.239,75.938,GAUCHE,-148.135,-90.22,-139.735,WT_Dimer_validated_mini00575.yob
576,NO,3.798,YES,1.845,3.751,-5.44,NO,5.017,NO,3.145,87.719,GAUCHE,-160.562,-81.296,-122.533,WT_Dimer_validated_mini00576.yob
577,NO,3.344,YES,1.798,3.898,-5.44,NO,5.399,NO,3.572,84.314,GAUCHE,-160.359,-73.219,-110.935,WT_Dimer_validated_mini00577.yob
578,NO,3.848,YES,1.75,3.776,-5.44,NO,4.69,NO,3.484,62.342,GAUCHE,-145.758,-83.077,-107.473,WT_Dimer_validated_mini00578.yob
579,NO,3.433,YES,1.861,3.791,-5.44,NO,5.139,NO,3.33,100.68,UNDEFINED,-169.003,-84.399,-119.06,WT_Dimer_validated_mini00579.yob
580,NO,3.814,YES,1.731,3.849,-5.44,NO,5.188,NO,3.384,79.906,GAUCHE,-161.664,-71.205,-121.382,WT_Dimer_validated_mini00580.yob
581,NO,3.791,YES,1.833,3.798,-5.44,NO,5.205,NO,3.43,64.508,GAUCHE,-152.281,-68.2,-119.316,WT_Dimer_validated_mini00581.yob
582,NO,3.924,YES,1.743,3.867,-5.44,NO,5.474,NO,3.345,58.47,GAUCHE,-158.911,-82.439,-111.699,WT_Dimer_validated_mini00582.yob
583,YES,2.071,YES,1.898,3.614,-5.44,NO,4.364,NO,2.851,104.451,UNDEFINED,-157.645,-85.188,-113.792,WT_Dimer_validated_mini00583.yob
584,NO,2.839,YES,1.913,3.497,-5.44,NO,4.34,YES,3.113,75.85,GAUCHE,-152.568,-85.412,-129.621,WT_Dimer_validated_mini00584.yob
585,YES,1.959,YES,1.725,3.845,-5.44,NO,4.646,NO,3.247,96.314,UNDEFINED,-149.87,-75.601,-127.211,WT_Dimer_validated_mini00585.yob
586,NO,2.734,YES,1.877,3.679,-5.44,NO,5.04,NO,2.818,93.995,UNDEFINED,-156.383,-79.702,-120.612,WT_Dimer_validated_mini00586.yob
587,NO,3.574,YES,1.818,3.69,-5.44,NO,4.959,YES,3.002,73.109,GAUCHE,-151.148,-77.563,-113.214,WT_Dimer_validated_mini00587.yob
588,YES,1.998,YES,1.901,3.959,-5.44,NO,4.541,YES,3.055,64.976,GAUCHE,-149.18,-75.389,-127.382,WT_Dimer_validated_mini00588.yob
589,NO,3.064,YES,1.811,3.709,-5.44,NO,5.053,YES,2.987,66.085,GAUCHE,-169.355,-79.746,-129.486,WT_Dimer_validated_mini00589.yob
590,NO,2.975,YES,1.726,3.693,-5.44,NO,4.668,YES,3.121,80.458,GAUCHE,-152.439,-75.372,-103.616,WT_Dimer_validated_mini00590.yob
591,NO,2.811,YES,1.885,3.759,-5.44,NO,4.844,YES,3.006,74.811,GAUCHE,-149.81,-74.776,-124.621,WT_Dimer_validated_mini00591.yob
592,NO,2.663,YES,1.685,3.76,-5.44,NO,4.609,YES,3.116,74.666,GAUCHE,-162.046,-67.767,-116.836,WT_Dimer_validated_mini00592.yob
593,YES,2.153,YES,1.964,4.035,-5.44,NO,5.129,YES,2.869,54.43,GAUCHE,-157.19,-82.012,-130.117,WT_Dimer_validated_mini00593.yob
594,YES,2.244,YES,1.836,3.942,-5.44,NO,5.194,YES,3.153,53.359,GAUCHE,-147.37,-78.432,-115.613,WT_Dimer_validated_mini00594.yob
595,NO,2.955,YES,1.689,4.294,-5.44,NO,5.784,NO,3.977,72.199,GAUCHE,-164.423,-84.167,-143.268,WT_Dimer_validated_mini00595.yob
596,NO,3.599,YES,1.73,3.865,-5.44,NO,5.678,NO,4.175,72.082,GAUCHE,-146.984,-89.24,-118.066,WT_Dimer_validated_mini00596.yob
597,NO,3.638,YES,1.826,3.517,-5.44,NO,4.729,YES,3.011,77.426,GAUCHE,-149.934,-69.162,-117.298,WT_Dimer_validated_mini00597.yob
598,NO,3.682,YES,1.681,3.836,-5.44,NO,5.025,NO,3.459,77.464,GAUCHE,-147.921,-59.334,-112.37,WT_Dimer_validated_mini00598.yob
599,NO,3.345,YES,1.756,3.656,-5.44,NO,4.823,YES,3.223,84.072,GAUCHE,-141.746,-76.607,-132.403,WT_Dimer_validated_mini00599.yob
600,YES,2.263,YES,1.897,3.86,-5.44,NO,4.834,NO,3.257,84.394,GAUCHE,-135.701,-83.278,-126.045,WT_Dimer_validated_mini00600.yob
601,NO,2.475,YES,1.881,3.665,-5.44,NO,4.872,YES,2.864,85.412,GAUCHE,-141.216,-68.277,-122.327,WT_Dimer_validated_mini00601.yob
602,YES,1.992,YES,1.753,3.665,-5.44,NO,4.602,YES,2.795,54.834,GAUCHE,-159.928,-74.675,-135.414,WT_Dimer_validated_mini00602.yob
603,YES,1.821,YES,1.696,3.632,-5.44,NO,4.425,YES,2.974,103.862,UNDEFINED,-135.997,-72.621,-131.272,WT_Dimer_validated_mini00603.yob
604,YES,2.137,YES,1.834,3.753,-5.44,NO,4.872,YES,3.023,78.662,GAUCHE,-138.43,-75.509,-131.254,WT_Dimer_validated_mini00604.yob
605,NO,3.165,YES,2.07,3.666,-5.44,NO,5.277,NO,3.146,80.761,GAUCHE,-149.986,-68.328,-143.063,WT_Dimer_validated_mini00605.yob
606,YES,2.084,YES,1.92,3.81,-5.44,NO,4.699,YES,2.78,84.692,GAUCHE,-170.226,-88.564,-111.901,WT_Dimer_validated_mini00606.yob
607,YES,1.811,YES,1.843,3.572,-5.44,NO,4.313,NO,3.03,71.838,GAUCHE,-147.041,-70.076,-100.567,WT_Dimer_validated_mini00607.yob
608,NO,2.457,YES,1.866,4.706,-5.44,NO,6.648,NO,4.877,63.768,GAUCHE,-148.285,-88.206,-107.655,WT_Dimer_validated_mini00608.yob
609,NO,3.247,YES,1.958,3.732,-5.44,NO,5.357,NO,3.665,69.641,GAUCHE,-143.548,-79.723,-105.165,WT_Dimer_validated_mini00609.yob
610,NO,3.389,YES,1.72,3.998,-5.44,NO,5.578,NO,3.809,85.837,GAUCHE,-164.725,-65.324,-143.154,WT_Dimer_validated_mini00610.yob
611,NO,3.772,YES,1.748,3.945,-5.44,NO,5.302,NO,3.281,70.809,GAUCHE,-156.428,-67.26,-130.942,WT_Dimer_validated_mini00611.yob
612,NO,3.702,YES,1.668,3.525,-5.44,NO,5.152,YES,3.137,79.754,GAUCHE,-158.293,-76.659,-113.973,WT_Dimer_validated_mini00612.yob
613,NO,3.849,YES,1.807,3.718,-5.44,NO,5.299,NO,2.978,79.015,GAUCHE,-158.755,-72.055,-108.492,WT_Dimer_validated_mini00613.yob
614,NO,3.545,YES,1.844,3.6,-5.44,NO,5.137,NO,3.656,79.367,GAUCHE,-154.244,-73.782,-124.368,WT_Dimer_validated_mini00614.yob
615,NO,3.214,YES,2.016,3.713,-5.44,NO,5.104,YES,3.025,74.2,GAUCHE,-160.429,-77.436,-113.953,WT_Dimer_validated_mini00615.yob
616,NO,4.122,YES,1.816,3.954,-5.44,NO,4.573,NO,3.367,63.369,GAUCHE,-144.705,-79.839,-121.839,WT_Dimer_validated_mini00616.yob
617,NO,3.461,YES,1.721,3.729,-5.44,NO,5.306,NO,3.289,51.99,GAUCHE,-152.012,-71.244,-124.714,WT_Dimer_validated_mini00617.yob
618,NO,3.242,YES,1.994,3.87,-5.44,NO,5.06,NO,3.219,81.914,GAUCHE,-157.04,-71.027,-130.169,WT_Dimer_validated_mini00618.yob
619,NO,4.088,YES,1.895,3.809,-5.44,NO,5.396,NO,3.211,75.572,GAUCHE,-162.689,-86.95,-120.412,WT_Dimer_validated_mini00619.yob
620,NO,3.711,NO,2.082,3.846,-5.44,NO,5.212,NO,3.13,64.127,GAUCHE,-167.028,-73.029,-122.44,WT_Dimer_validated_mini00620.yob
621,NO,4.238,YES,1.785,3.689,-5.44,NO,5.115,NO,3.219,84.889,GAUCHE,-154.089,-76.906,-124.846,WT_Dimer_validated_mini00621.yob
622,NO,3.665,YES,1.792,3.726,-5.44,NO,5.0,NO,3.075,67.718,GAUCHE,-161.409,-73.88,-132.589,WT_Dimer_validated_mini00622.yob
623,NO,3.808,YES,1.699,3.648,-5.44,NO,5.074,YES,3.027,81.258,GAUCHE,-156.436,-71.941,-117.609,WT_Dimer_validated_mini00623.yob
624,YES,2.167,YES,1.873,3.779,-5.44,NO,5.273,YES,2.902,78.066,GAUCHE,-150.056,-76.948,-131.738,WT_Dimer_validated_mini00624.yob
625,YES,2.107,YES,1.877,4.083,-5.44,NO,5.133,YES,2.896,110.142,UNDEFINED,-149.443,-78.911,-117.853,WT_Dimer_validated_mini00625.yob
626,NO,3.271,YES,2.071,3.546,-5.44,NO,5.04,NO,3.516,95.562,UNDEFINED,-147.064,-72.079,-129.618,WT_Dimer_validated_mini00626.yob
627,YES,2.136,YES,1.808,3.71,-5.44,NO,4.156,NO,2.929,88.026,GAUCHE,-165.451,-70.115,-123.895,WT_Dimer_validated_mini00627.yob
628,YES,2.061,YES,1.843,3.716,-5.44,NO,4.702,YES,3.15,82.929,GAUCHE,-145.952,-72.905,-138.898,WT_Dimer_validated_mini00628.yob
629,YES,1.867,YES,1.86,3.793,-5.44,NO,4.762,YES,2.757,137.602,UNDEFINED,-149.095,-90.59,-137.369,WT_Dimer_validated_mini00629.yob
630,NO,2.536,YES,1.847,3.777,-5.44,NO,5.302,YES,2.962,80.155,GAUCHE,-130.221,-68.474,-121.344,WT_Dimer_validated_mini00630.yob
631,YES,2.307,YES,2.094,3.858,-5.44,NO,5.363,YES,3.142,93.193,UNDEFINED,-151.027,-76.596,-129.13,WT_Dimer_validated_mini00631.yob
632,NO,3.004,YES,1.865,3.759,-5.44,NO,5.455,NO,3.587,86.804,GAUCHE,-143.526,-72.346,-124.862,WT_Dimer_validated_mini00632.yob
633,NO,3.383,YES,1.962,3.716,-5.44,NO,5.325,NO,3.636,84.683,GAUCHE,-148.404,-69.288,-113.498,WT_Dimer_validated_mini00633.yob
634,YES,1.902,YES,1.931,3.88,-5.44,NO,5.159,YES,2.937,85.318,GAUCHE,-134.493,-85.066,-125.736,WT_Dimer_validated_mini00634.yob
635,YES,2.058,YES,1.887,3.752,-5.44,NO,4.897,YES,2.826,65.774,GAUCHE,-134.84,-94.515,-125.274,WT_Dimer_validated_mini00635.yob
636,YES,2.002,YES,1.791,3.803,-5.44,NO,5.223,NO,3.172,80.847,GAUCHE,-144.073,-80.295,-139.315,WT_Dimer_validated_mini00636.yob
637,YES,2.077,YES,1.737,3.766,-5.44,NO,4.883,YES,2.963,102.856,UNDEFINED,-144.596,-83.297,-127.508,WT_Dimer_validated_mini00637.yob
638,NO,3.445,YES,1.97,3.613,-5.44,NO,5.147,NO,3.971,106.026,UNDEFINED,-141.733,-89.636,-142.372,WT_Dimer_validated_mini00638.yob
639,YES,2.089,YES,1.732,3.699,-5.44,NO,4.826,YES,2.877,103.893,UNDEFINED,-152.055,-83.601,-136.121,WT_Dimer_validated_mini00639.yob
640,NO,3.028,YES,1.803,3.53,-5.44,NO,4.832,YES,2.917,91.144,UNDEFINED,-149.21,-84.193,-122.418,WT_Dimer_validated_mini00640.yob
641,NO,2.066,YES,1.869,3.795,-5.44,NO,4.402,YES,3.029,88.973,GAUCHE,-133.051,-66.952,-109.588,WT_Dimer_validated_mini00641.yob
642,NO,3.0,YES,1.883,3.663,-5.44,NO,4.878,YES,2.979,90.78,UNDEFINED,-149.901,-74.805,-106.188,WT_Dimer_validated_mini00642.yob
643,YES,2.008,YES,1.865,3.335,-5.44,NO,4.74,YES,3.056,88.019,GAUCHE,-154.059,-72.961,-141.255,WT_Dimer_validated_mini00643.yob
644,NO,2.466,YES,1.784,3.668,-5.44,NO,4.374,YES,3.06,81.682,GAUCHE,-136.569,-77.417,-108.573,WT_Dimer_validated_mini00644.yob
645,YES,2.141,YES,1.823,3.909,-5.44,NO,5.094,NO,3.177,87.731,GAUCHE,-143.326,-74.745,-125.859,WT_Dimer_validated_mini00645.yob
646,NO,2.487,NO,2.02,3.674,-5.44,NO,5.197,NO,3.932,61.745,GAUCHE,-139.572,-71.242,-101.789,WT_Dimer_validated_mini00646.yob
647,YES,2.172,YES,1.825,3.889,-5.44,NO,4.651,YES,3.077,82.693,GAUCHE,-144.713,-86.288,-143.918,WT_Dimer_validated_mini00647.yob
648,NO,2.486,YES,1.77,3.88,-5.44,NO,4.352,NO,3.23,83.364,GAUCHE,-154.405,-77.759,-126.769,WT_Dimer_validated_mini00648.yob
649,YES,2.164,YES,1.848,3.662,-5.44,NO,4.366,YES,2.984,81.657,GAUCHE,-151.881,-79.44,-132.654,WT_Dimer_validated_mini00649.yob
650,YES,1.97,YES,2.05,3.302,-5.44,NO,4.195,YES,2.76,107.792,UNDEFINED,-143.993,-84.184,-126.827,WT_Dimer_validated_mini00650.yob
651,YES,2.328,YES,1.885,3.73,-5.44,NO,5.167,NO,3.109,79.807,GAUCHE,-161.754,-69.37,-140.917,WT_Dimer_validated_mini00651.yob
652,NO,3.445,YES,1.809,3.748,-5.44,NO,5.271,NO,3.674,96.716,UNDEFINED,-143.622,-68.091,-123.774,WT_Dimer_validated_mini00652.yob
653,YES,2.09,YES,1.738,3.758,-5.44,NO,4.713,NO,3.009,83.913,GAUCHE,-152.017,-79.646,-132.6,WT_Dimer_validated_mini00653.yob
654,NO,3.723,YES,1.803,3.672,-5.44,NO,5.331,NO,3.433,96.628,UNDEFINED,-153.569,-75.316,-111.109,WT_Dimer_validated_mini00654.yob
655,YES,1.862,YES,1.749,3.414,-5.44,NO,4.847,YES,2.729,81.273,GAUCHE,-152.486,-72.163,-125.929,WT_Dimer_validated_mini00655.yob
656,YES,2.309,YES,1.711,3.322,-5.44,NO,4.496,YES,2.921,81.934,GAUCHE,-160.641,-69.847,-121.513,WT_Dimer_validated_mini00656.yob
657,NO,2.655,YES,1.81,3.897,-5.44,NO,5.344,NO,4.327,58.451,GAUCHE,-149.543,-71.843,-133.781,WT_Dimer_validated_mini00657.yob
658,NO,3.207,YES,1.945,3.634,-5.44,NO,5.276,YES,3.068,97.809,UNDEFINED,-147.612,-63.72,-125.669,WT_Dimer_validated_mini00658.yob
659,YES,2.219,YES,1.989,3.897,-5.44,NO,5.205,NO,2.98,85.338,GAUCHE,-156.847,-77.552,-123.395,WT_Dimer_validated_mini00659.yob
660,NO,3.853,YES,1.822,3.843,-5.44,NO,5.261,NO,3.398,79.354,GAUCHE,-137.621,-79.285,-135.6,WT_Dimer_validated_mini00660.yob
